freq__2019-06-27_14-33-42_,rs__2019-06-27_14-33-42_,xs__2019-06-27_14-33-42_,freq__2019-06-27_14-41-42_,rs__2019-06-27_14-41-42_,xs__2019-06-27_14-41-42_,freq__2019-06-27_14-56-42_,rs__2019-06-27_14-56-42_,xs__2019-06-27_14-56-42_,freq__2019-06-27_15-03-26_,rs__2019-06-27_15-03-26_,xs__2019-06-27_15-03-26_,freq__2019-06-27_15-10-12_,rs__2019-06-27_15-10-12_,xs__2019-06-27_15-10-12_,freq__2019-06-27_15-16-58_,rs__2019-06-27_15-16-58_,xs__2019-06-27_15-16-58_,freq__2019-06-27_15-23-44_,rs__2019-06-27_15-23-44_,xs__2019-06-27_15-23-44_,freq__2019-06-27_15-30-28_,rs__2019-06-27_15-30-28_,xs__2019-06-27_15-30-28_,freq__2019-06-27_15-37-14_,rs__2019-06-27_15-37-14_,xs__2019-06-27_15-37-14_,freq__2019-06-27_15-44-02_,rs__2019-06-27_15-44-02_,xs__2019-06-27_15-44-02_,freq__2019-06-27_15-50-48_,rs__2019-06-27_15-50-48_,xs__2019-06-27_15-50-48_,freq__2019-06-27_15-57-32_,rs__2019-06-27_15-57-32_,xs__2019-06-27_15-57-32_,freq__2019-06-27_16-04-18_,rs__2019-06-27_16-04-18_,xs__2019-06-27_16-04-18_,freq__2019-06-27_16-11-04_,rs__2019-06-27_16-11-04_,xs__2019-06-27_16-11-04_
44544624.0,10.0,-150.375,44558300.0,9.75,-149.5,44558299.0,9.4375,-149.25,44558309.0,9.515625,-149.25,44558311.0,9.4921875,-149.375,44558304.0,9.4921875,-149.375,44558303.0,9.46875,-149.375,44558301.0,9.421875,-149.25,44558301.0,9.4453125,-149.375,44558301.0,9.421875,-149.25,44558301.0,9.4375,-149.25,44558300.0,9.421875,-149.25,44558302.0,9.40625,-149.25,44558299.0,9.3828125,-149.25
44544654.0,9.9453125,-150.25,44558315.0,9.765625,-149.375,44558314.0,9.46875,-149.25,44558324.0,9.5,-149.375,44558326.0,9.4921875,-149.375,44558319.0,9.4765625,-149.375,44558318.0,9.5078125,-149.375,44558316.0,9.4609375,-149.375,44558316.0,9.46875,-149.375,44558316.0,9.4375,-149.375,44558316.0,9.4609375,-149.375,44558315.0,9.421875,-149.25,44558317.0,9.421875,-149.375,44558314.0,9.3984375,-149.375
44544684.0,9.9375,-150.25,44558330.0,9.75,-149.375,44558329.0,9.4765625,-149.25,44558339.0,9.515625,-149.375,44558341.0,9.5234375,-149.375,44558334.0,9.4609375,-149.375,44558333.0,9.4765625,-149.375,44558331.0,9.453125,-149.375,44558331.0,9.4453125,-149.375,44558331.0,9.4296875,-149.375,44558331.0,9.453125,-149.375,44558330.0,9.40625,-149.25,44558332.0,9.3984375,-149.375,44558329.0,9.4140625,-149.25
44544714.0,9.984375,-150.375,44558345.0,9.7421875,-149.5,44558344.0,9.4765625,-149.25,44558354.0,9.4765625,-149.25,44558356.0,9.5,-149.25,44558349.0,9.484375,-149.25,44558348.0,9.46875,-149.375,44558346.0,9.4765625,-149.375,44558346.0,9.4609375,-149.375,44558346.0,9.4609375,-149.375,44558346.0,9.4140625,-149.375,44558345.0,9.4296875,-149.25,44558347.0,9.4140625,-149.375,44558344.0,9.3671875,-149.25
44544744.0,9.984375,-150.375,44558360.0,9.7734375,-149.375,44558359.0,9.4765625,-149.25,44558369.0,9.53125,-149.25,44558371.0,9.53125,-149.375,44558364.0,9.46875,-149.25,44558363.0,9.46875,-149.25,44558361.0,9.4921875,-149.375,44558361.0,9.453125,-149.25,44558361.0,9.4765625,-149.25,44558361.0,9.4140625,-149.375,44558360.0,9.40625,-149.375,44558362.0,9.3828125,-149.25,44558359.0,9.359375,-149.375
44544774.0,9.9609375,-150.25,44558375.0,9.7890625,-149.375,44558374.0,9.4453125,-149.25,44558384.0,9.5546875,-149.375,44558386.0,9.4921875,-149.25,44558379.0,9.5,-149.25,44558378.0,9.5078125,-149.375,44558376.0,9.484375,-149.375,44558376.0,9.453125,-149.25,44558376.0,9.4296875,-149.375,44558376.0,9.4453125,-149.375,44558375.0,9.4296875,-149.25,44558377.0,9.390625,-149.25,44558374.0,9.40625,-149.25
44544804.0,9.9765625,-150.375,44558390.0,9.765625,-149.375,44558389.0,9.4375,-149.25,44558399.0,9.5234375,-149.25,44558401.0,9.515625,-149.25,44558394.0,9.46875,-149.375,44558393.0,9.4609375,-149.375,44558391.0,9.46875,-149.375,44558391.0,9.4609375,-149.25,44558391.0,9.4296875,-149.25,44558391.0,9.4375,-149.375,44558390.0,9.4140625,-149.25,44558392.0,9.4296875,-149.25,44558389.0,9.3515625,-149.25
44544834.0,9.9609375,-150.375,44558405.0,9.78125,-149.375,44558404.0,9.4921875,-149.25,44558414.0,9.515625,-149.375,44558416.0,9.5,-149.375,44558409.0,9.515625,-149.25,44558408.0,9.5,-149.375,44558406.0,9.4609375,-149.375,44558406.0,9.421875,-149.375,44558406.0,9.4609375,-149.375,44558406.0,9.4453125,-149.25,44558405.0,9.4140625,-149.25,44558407.0,9.390625,-149.25,44558404.0,9.3828125,-149.375
44544864.0,9.9765625,-150.25,44558420.0,9.734375,-149.375,44558419.0,9.453125,-149.25,44558429.0,9.5390625,-149.25,44558431.0,9.5,-149.375,44558424.0,9.5234375,-149.375,44558423.0,9.46875,-149.25,44558421.0,9.4609375,-149.25,44558421.0,9.46875,-149.375,44558421.0,9.453125,-149.375,44558421.0,9.4296875,-149.375,44558420.0,9.375,-149.375,44558422.0,9.4453125,-149.25,44558419.0,9.359375,-149.25
44544894.0,9.9375,-150.375,44558435.0,9.75,-149.375,44558434.0,9.4921875,-149.25,44558444.0,9.5703125,-149.25,44558446.0,9.5,-149.25,44558439.0,9.53125,-149.25,44558438.0,9.5234375,-149.25,44558436.0,9.4453125,-149.25,44558436.0,9.4296875,-149.375,44558436.0,9.4296875,-149.25,44558436.0,9.4375,-149.375,44558435.0,9.40625,-149.375,44558437.0,9.4140625,-149.375,44558434.0,9.4140625,-149.375
44544924.0,9.9765625,-150.375,44558450.0,9.734375,-149.375,44558449.0,9.4609375,-149.25,44558459.0,9.4921875,-149.375,44558461.0,9.546875,-149.25,44558454.0,9.5,-149.375,44558453.0,9.46875,-149.375,44558451.0,9.484375,-149.25,44558451.0,9.421875,-149.375,44558451.0,9.4375,-149.25,44558451.0,9.40625,-149.25,44558450.0,9.421875,-149.25,44558452.0,9.4140625,-149.25,44558449.0,9.375,-149.375
44544954.0,9.9609375,-150.375,44558465.0,9.7109375,-149.375,44558464.0,9.53125,-149.25,44558474.0,9.546875,-149.375,44558476.0,9.484375,-149.375,44558469.0,9.5,-149.25,44558468.0,9.484375,-149.375,44558466.0,9.4609375,-149.25,44558466.0,9.4453125,-149.375,44558466.0,9.40625,-149.25,44558466.0,9.40625,-149.25,44558465.0,9.40625,-149.375,44558467.0,9.40625,-149.25,44558464.0,9.421875,-149.25
44544984.0,9.9921875,-150.375,44558480.0,9.828125,-149.375,44558479.0,9.453125,-149.25,44558489.0,9.578125,-149.25,44558491.0,9.546875,-149.25,44558484.0,9.5078125,-149.25,44558483.0,9.4375,-149.25,44558481.0,9.4609375,-149.375,44558481.0,9.46875,-149.375,44558481.0,9.421875,-149.25,44558481.0,9.421875,-149.25,44558480.0,9.4140625,-149.25,44558482.0,9.390625,-149.375,44558479.0,9.390625,-149.375
44545014.0,9.9453125,-150.25,44558495.0,9.7578125,-149.375,44558494.0,9.4375,-149.25,44558504.0,9.515625,-149.25,44558506.0,9.53125,-149.375,44558499.0,9.4921875,-149.25,44558498.0,9.4765625,-149.25,44558496.0,9.4375,-149.25,44558496.0,9.4453125,-149.25,44558496.0,9.421875,-149.375,44558496.0,9.3828125,-149.25,44558495.0,9.4140625,-149.25,44558497.0,9.421875,-149.25,44558494.0,9.4140625,-149.25
44545044.0,9.9765625,-150.25,44558510.0,9.7421875,-149.375,44558509.0,9.4609375,-149.25,44558519.0,9.5078125,-149.25,44558521.0,9.53125,-149.25,44558514.0,9.5390625,-149.375,44558513.0,9.515625,-149.375,44558511.0,9.4765625,-149.25,44558511.0,9.4453125,-149.25,44558511.0,9.4140625,-149.25,44558511.0,9.4296875,-149.375,44558510.0,9.4140625,-149.25,44558512.0,9.4296875,-149.25,44558509.0,9.421875,-149.25
44545074.0,10.0,-150.375,44558525.0,9.7109375,-149.375,44558524.0,9.453125,-149.25,44558534.0,9.5078125,-149.25,44558536.0,9.5,-149.375,44558529.0,9.4609375,-149.25,44558528.0,9.4921875,-149.25,44558526.0,9.4609375,-149.25,44558526.0,9.46875,-149.375,44558526.0,9.4609375,-149.25,44558526.0,9.4296875,-149.375,44558525.0,9.4140625,-149.375,44558527.0,9.4453125,-149.25,44558524.0,9.390625,-149.25
44545104.0,10.015625,-150.25,44558540.0,9.7734375,-149.375,44558539.0,9.5,-149.25,44558549.0,9.5078125,-149.25,44558551.0,9.515625,-149.25,44558544.0,9.5,-149.25,44558543.0,9.5234375,-149.25,44558541.0,9.46875,-149.25,44558541.0,9.5,-149.25,44558541.0,9.484375,-149.375,44558541.0,9.4296875,-149.25,44558540.0,9.421875,-149.25,44558542.0,9.421875,-149.25,44558539.0,9.421875,-149.25
44545134.0,9.9765625,-150.25,44558555.0,9.75,-149.375,44558554.0,9.484375,-149.25,44558564.0,9.515625,-149.25,44558566.0,9.53125,-149.375,44558559.0,9.4921875,-149.375,44558558.0,9.4921875,-149.25,44558556.0,9.453125,-149.25,44558556.0,9.46875,-149.25,44558556.0,9.421875,-149.25,44558556.0,9.453125,-149.25,44558555.0,9.4296875,-149.25,44558557.0,9.40625,-149.25,44558554.0,9.390625,-149.25
44545164.0,9.953125,-150.25,44558570.0,9.75,-149.375,44558569.0,9.484375,-149.25,44558579.0,9.546875,-149.25,44558581.0,9.515625,-149.25,44558574.0,9.5234375,-149.25,44558573.0,9.484375,-149.25,44558571.0,9.4609375,-149.25,44558571.0,9.4609375,-149.25,44558571.0,9.4609375,-149.25,44558571.0,9.484375,-149.25,44558570.0,9.4375,-149.25,44558572.0,9.4140625,-149.25,44558569.0,9.40625,-149.25
44545194.0,9.9609375,-150.375,44558585.0,9.765625,-149.375,44558584.0,9.453125,-149.25,44558594.0,9.5234375,-149.375,44558596.0,9.53125,-149.25,44558589.0,9.5,-149.25,44558588.0,9.484375,-149.25,44558586.0,9.46875,-149.25,44558586.0,9.453125,-149.375,44558586.0,9.421875,-149.25,44558586.0,9.4296875,-149.25,44558585.0,9.4140625,-149.25,44558587.0,9.4140625,-149.25,44558584.0,9.359375,-149.25
44545224.0,9.96875,-150.375,44558600.0,9.765625,-149.375,44558599.0,9.4453125,-149.25,44558609.0,9.5234375,-149.25,44558611.0,9.5390625,-149.25,44558604.0,9.5390625,-149.25,44558603.0,9.4765625,-149.25,44558601.0,9.4921875,-149.25,44558601.0,9.46875,-149.375,44558601.0,9.4375,-149.25,44558601.0,9.4140625,-149.25,44558600.0,9.390625,-149.25,44558602.0,9.4296875,-149.25,44558599.0,9.3671875,-149.25
44545254.0,9.9921875,-150.25,44558615.0,9.78125,-149.375,44558614.0,9.46875,-149.25,44558624.0,9.53125,-149.25,44558626.0,9.5546875,-149.25,44558619.0,9.4921875,-149.25,44558618.0,9.4609375,-149.25,44558616.0,9.4921875,-149.25,44558616.0,9.484375,-149.25,44558616.0,9.4921875,-149.25,44558616.0,9.4296875,-149.25,44558615.0,9.3984375,-149.25,44558617.0,9.421875,-149.25,44558614.0,9.375,-149.375
44545284.0,10.0,-150.375,44558630.0,9.7421875,-149.375,44558629.0,9.4921875,-149.25,44558639.0,9.515625,-149.25,44558641.0,9.4921875,-149.375,44558634.0,9.578125,-149.25,44558633.0,9.4921875,-149.25,44558631.0,9.46875,-149.25,44558631.0,9.4609375,-149.25,44558631.0,9.4609375,-149.25,44558631.0,9.4140625,-149.25,44558630.0,9.453125,-149.25,44558632.0,9.40625,-149.25,44558629.0,9.3828125,-149.25
44545314.0,10.0,-150.25,44558645.0,9.78125,-149.375,44558644.0,9.46875,-149.25,44558654.0,9.5234375,-149.25,44558656.0,9.546875,-149.25,44558649.0,9.484375,-149.375,44558648.0,9.4765625,-149.25,44558646.0,9.515625,-149.25,44558646.0,9.4609375,-149.375,44558646.0,9.484375,-149.375,44558646.0,9.4140625,-149.25,44558645.0,9.453125,-149.25,44558647.0,9.4140625,-149.25,44558644.0,9.390625,-149.25
44545344.0,9.984375,-150.375,44558660.0,9.8125,-149.375,44558659.0,9.46875,-149.25,44558669.0,9.5,-149.25,44558671.0,9.53125,-149.25,44558664.0,9.53125,-149.25,44558663.0,9.484375,-149.25,44558661.0,9.4296875,-149.25,44558661.0,9.484375,-149.25,44558661.0,9.453125,-149.25,44558661.0,9.4296875,-149.25,44558660.0,9.4375,-149.25,44558662.0,9.453125,-149.25,44558659.0,9.4140625,-149.25
44545374.0,9.96875,-150.25,44558675.0,9.7890625,-149.375,44558674.0,9.4921875,-149.25,44558684.0,9.5390625,-149.25,44558686.0,9.546875,-149.25,44558679.0,9.484375,-149.25,44558678.0,9.46875,-149.25,44558676.0,9.5,-149.25,44558676.0,9.4765625,-149.25,44558676.0,9.4609375,-149.25,44558676.0,9.4375,-149.25,44558675.0,9.4140625,-149.25,44558677.0,9.4453125,-149.375,44558674.0,9.4453125,-149.25
44545404.0,10.0078125,-150.375,44558690.0,9.75,-149.375,44558689.0,9.4609375,-149.25,44558699.0,9.546875,-149.25,44558701.0,9.4921875,-149.25,44558694.0,9.4375,-149.25,44558693.0,9.5234375,-149.25,44558691.0,9.421875,-149.25,44558691.0,9.4453125,-149.25,44558691.0,9.4296875,-149.25,44558691.0,9.421875,-149.25,44558690.0,9.3828125,-149.25,44558692.0,9.453125,-149.25,44558689.0,9.3984375,-149.25
44545434.0,9.9609375,-150.25,44558705.0,9.7421875,-149.375,44558704.0,9.4765625,-149.25,44558714.0,9.5234375,-149.25,44558716.0,9.515625,-149.25,44558709.0,9.546875,-149.375,44558708.0,9.4765625,-149.25,44558706.0,9.484375,-149.25,44558706.0,9.46875,-149.25,44558706.0,9.46875,-149.25,44558706.0,9.421875,-149.25,44558705.0,9.453125,-149.25,44558707.0,9.4609375,-149.25,44558704.0,9.4140625,-149.25
44545464.0,9.9921875,-150.25,44558720.0,9.7734375,-149.375,44558719.0,9.4765625,-149.25,44558729.0,9.5078125,-149.25,44558731.0,9.5859375,-149.375,44558724.0,9.5078125,-149.25,44558723.0,9.4765625,-149.25,44558721.0,9.5078125,-149.25,44558721.0,9.4921875,-149.25,44558721.0,9.4453125,-149.25,44558721.0,9.484375,-149.375,44558720.0,9.3984375,-149.25,44558722.0,9.40625,-149.25,44558719.0,9.421875,-149.25
44545494.0,9.9921875,-150.25,44558735.0,9.7578125,-149.375,44558734.0,9.4609375,-149.25,44558744.0,9.5625,-149.25,44558746.0,9.46875,-149.25,44558739.0,9.5546875,-149.25,44558738.0,9.46875,-149.25,44558736.0,9.5234375,-149.25,44558736.0,9.5,-149.25,44558736.0,9.4765625,-149.25,44558736.0,9.4765625,-149.25,44558735.0,9.40625,-149.25,44558737.0,9.40625,-149.25,44558734.0,9.421875,-149.25
44545524.0,10.0,-150.25,44558750.0,9.796875,-149.375,44558749.0,9.4609375,-149.25,44558759.0,9.53125,-149.25,44558761.0,9.515625,-149.25,44558754.0,9.5703125,-149.25,44558753.0,9.5234375,-149.25,44558751.0,9.4921875,-149.25,44558751.0,9.453125,-149.25,44558751.0,9.453125,-149.25,44558751.0,9.4140625,-149.25,44558750.0,9.4296875,-149.25,44558752.0,9.46875,-149.25,44558749.0,9.4140625,-149.25
44545554.0,9.96875,-150.25,44558765.0,9.796875,-149.25,44558764.0,9.453125,-149.25,44558774.0,9.59375,-149.25,44558776.0,9.546875,-149.25,44558769.0,9.5234375,-149.25,44558768.0,9.515625,-149.25,44558766.0,9.46875,-149.25,44558766.0,9.453125,-149.25,44558766.0,9.4609375,-149.25,44558766.0,9.4296875,-149.25,44558765.0,9.4375,-149.25,44558767.0,9.4453125,-149.25,44558764.0,9.453125,-149.25
44545584.0,10.0,-150.25,44558780.0,9.765625,-149.25,44558779.0,9.4453125,-149.25,44558789.0,9.5390625,-149.25,44558791.0,9.546875,-149.375,44558784.0,9.484375,-149.25,44558783.0,9.4765625,-149.25,44558781.0,9.453125,-149.25,44558781.0,9.453125,-149.25,44558781.0,9.421875,-149.25,44558781.0,9.4140625,-149.25,44558780.0,9.390625,-149.25,44558782.0,9.4375,-149.25,44558779.0,9.4140625,-149.25
44545614.0,10.03125,-150.25,44558795.0,9.7265625,-149.25,44558794.0,9.515625,-149.25,44558804.0,9.5390625,-149.25,44558806.0,9.5703125,-149.25,44558799.0,9.5234375,-149.25,44558798.0,9.515625,-149.25,44558796.0,9.515625,-149.25,44558796.0,9.46875,-149.25,44558796.0,9.46875,-149.25,44558796.0,9.4296875,-149.25,44558795.0,9.4609375,-149.25,44558797.0,9.4453125,-149.25,44558794.0,9.421875,-149.25
44545644.0,9.9921875,-150.25,44558810.0,9.8046875,-149.375,44558809.0,9.4765625,-149.25,44558819.0,9.59375,-149.25,44558821.0,9.4765625,-149.25,44558814.0,9.5078125,-149.25,44558813.0,9.4921875,-149.25,44558811.0,9.515625,-149.25,44558811.0,9.4921875,-149.25,44558811.0,9.421875,-149.25,44558811.0,9.4140625,-149.25,44558810.0,9.4296875,-149.25,44558812.0,9.421875,-149.25,44558809.0,9.40625,-149.25
44545674.0,10.0078125,-150.25,44558825.0,9.78125,-149.375,44558824.0,9.484375,-149.25,44558834.0,9.5078125,-149.25,44558836.0,9.53125,-149.25,44558829.0,9.5703125,-149.25,44558828.0,9.515625,-149.25,44558826.0,9.46875,-149.25,44558826.0,9.4453125,-149.25,44558826.0,9.5,-149.25,44558826.0,9.484375,-149.25,44558825.0,9.4375,-149.25,44558827.0,9.421875,-149.25,44558824.0,9.421875,-149.25
44545704.0,9.9765625,-150.375,44558840.0,9.796875,-149.375,44558839.0,9.5390625,-149.25,44558849.0,9.5078125,-149.25,44558851.0,9.53125,-149.25,44558844.0,9.484375,-149.25,44558843.0,9.5234375,-149.25,44558841.0,9.46875,-149.25,44558841.0,9.484375,-149.25,44558841.0,9.453125,-149.25,44558841.0,9.421875,-149.25,44558840.0,9.4453125,-149.25,44558842.0,9.3984375,-149.25,44558839.0,9.4140625,-149.25
44545734.0,9.984375,-150.375,44558855.0,9.8203125,-149.375,44558854.0,9.4921875,-149.25,44558864.0,9.546875,-149.25,44558866.0,9.5546875,-149.375,44558859.0,9.5390625,-149.25,44558858.0,9.515625,-149.25,44558856.0,9.4765625,-149.25,44558856.0,9.484375,-149.25,44558856.0,9.4453125,-149.25,44558856.0,9.4375,-149.25,44558855.0,9.421875,-149.25,44558857.0,9.4453125,-149.25,44558854.0,9.3984375,-149.25
44545764.0,9.984375,-150.25,44558870.0,9.78125,-149.375,44558869.0,9.53125,-149.25,44558879.0,9.5390625,-149.25,44558881.0,9.546875,-149.25,44558874.0,9.5234375,-149.25,44558873.0,9.4765625,-149.25,44558871.0,9.4609375,-149.25,44558871.0,9.4765625,-149.25,44558871.0,9.46875,-149.25,44558871.0,9.4296875,-149.25,44558870.0,9.40625,-149.25,44558872.0,9.40625,-149.25,44558869.0,9.4375,-149.25
44545794.0,9.9921875,-150.25,44558885.0,9.7265625,-149.375,44558884.0,9.4765625,-149.25,44558894.0,9.5,-149.25,44558896.0,9.5234375,-149.25,44558889.0,9.53125,-149.25,44558888.0,9.46875,-149.25,44558886.0,9.453125,-149.25,44558886.0,9.4765625,-149.25,44558886.0,9.453125,-149.25,44558886.0,9.421875,-149.25,44558885.0,9.40625,-149.25,44558887.0,9.390625,-149.25,44558884.0,9.4453125,-149.25
44545824.0,10.0,-150.25,44558900.0,9.765625,-149.25,44558899.0,9.46875,-149.25,44558909.0,9.5546875,-149.25,44558911.0,9.5078125,-149.25,44558904.0,9.4765625,-149.25,44558903.0,9.515625,-149.25,44558901.0,9.4453125,-149.25,44558901.0,9.4921875,-149.25,44558901.0,9.4375,-149.25,44558901.0,9.4453125,-149.25,44558900.0,9.4140625,-149.25,44558902.0,9.421875,-149.25,44558899.0,9.421875,-149.25
44545854.0,10.0,-150.25,44558915.0,9.765625,-149.25,44558914.0,9.5390625,-149.25,44558924.0,9.5234375,-149.25,44558926.0,9.5234375,-149.25,44558919.0,9.4765625,-149.25,44558918.0,9.46875,-149.25,44558916.0,9.4921875,-149.25,44558916.0,9.4765625,-149.25,44558916.0,9.4296875,-149.25,44558916.0,9.4375,-149.25,44558915.0,9.421875,-149.25,44558917.0,9.421875,-149.25,44558914.0,9.4609375,-149.25
44545884.0,9.984375,-150.25,44558930.0,9.7578125,-149.375,44558929.0,9.4765625,-149.25,44558939.0,9.546875,-149.25,44558941.0,9.5390625,-149.25,44558934.0,9.546875,-149.25,44558933.0,9.4921875,-149.25,44558931.0,9.46875,-149.25,44558931.0,9.421875,-149.25,44558931.0,9.421875,-149.25,44558931.0,9.4453125,-149.25,44558930.0,9.453125,-149.25,44558932.0,9.4140625,-149.25,44558929.0,9.4375,-149.25
44545914.0,10.0234375,-150.25,44558945.0,9.7578125,-149.375,44558944.0,9.5078125,-149.25,44558954.0,9.5546875,-149.25,44558956.0,9.5234375,-149.25,44558949.0,9.5625,-149.25,44558948.0,9.5390625,-149.25,44558946.0,9.484375,-149.25,44558946.0,9.4921875,-149.25,44558946.0,9.4296875,-149.25,44558946.0,9.453125,-149.25,44558945.0,9.4375,-149.25,44558947.0,9.4375,-149.25,44558944.0,9.4375,-149.25
