freq__2019-06-28_12-09-26_,rs__2019-06-28_12-09-26_,xs__2019-06-28_12-09-26_,freq__2019-06-28_12-12-26_,rs__2019-06-28_12-12-26_,xs__2019-06-28_12-12-26_,freq__2019-06-28_12-14-11_,rs__2019-06-28_12-14-11_,xs__2019-06-28_12-14-11_,freq__2019-06-28_12-15-56_,rs__2019-06-28_12-15-56_,xs__2019-06-28_12-15-56_,freq__2019-06-28_12-17-41_,rs__2019-06-28_12-17-41_,xs__2019-06-28_12-17-41_,freq__2019-06-28_12-19-26_,rs__2019-06-28_12-19-26_,xs__2019-06-28_12-19-26_,freq__2019-06-28_12-21-11_,rs__2019-06-28_12-21-11_,xs__2019-06-28_12-21-11_,freq__2019-06-28_12-22-56_,rs__2019-06-28_12-22-56_,xs__2019-06-28_12-22-56_,freq__2019-06-28_12-24-41_,rs__2019-06-28_12-24-41_,xs__2019-06-28_12-24-41_
84140206.0,12.015625,-81.375,84140246.0,11.9921875,-81.375,84140286.0,11.984375,-81.3125,84140406.0,11.9765625,-81.375,84140365.0,11.9765625,-81.4375,84140324.0,11.9609375,-81.4375,84140364.0,11.953125,-81.4375,84140404.0,11.9453125,-81.4375,84140363.0,11.9140625,-81.4375
84140286.0,12.0078125,-81.375,84140326.0,12.0078125,-81.375,84140366.0,11.9921875,-81.3125,84140486.0,11.9921875,-81.375,84140445.0,11.96875,-81.4375,84140404.0,11.953125,-81.375,84140444.0,11.953125,-81.4375,84140484.0,11.9453125,-81.4375,84140443.0,11.921875,-81.4375
84140366.0,12.0078125,-81.375,84140406.0,12.0078125,-81.375,84140446.0,11.984375,-81.375,84140566.0,11.984375,-81.375,84140525.0,11.9765625,-81.4375,84140484.0,11.953125,-81.4375,84140524.0,11.9609375,-81.4375,84140564.0,11.9375,-81.4375,84140523.0,11.921875,-81.4375
84140446.0,12.0234375,-81.3125,84140486.0,12.015625,-81.3125,84140526.0,12.0,-81.3125,84140646.0,12.0078125,-81.375,84140605.0,11.9609375,-81.4375,84140564.0,11.9609375,-81.375,84140604.0,11.953125,-81.375,84140644.0,11.9453125,-81.4375,84140603.0,11.9296875,-81.4375
84140526.0,12.015625,-81.3125,84140566.0,12.0078125,-81.3125,84140606.0,11.9921875,-81.3125,84140726.0,11.9921875,-81.375,84140685.0,11.984375,-81.375,84140644.0,11.9609375,-81.375,84140684.0,11.9609375,-81.375,84140724.0,11.953125,-81.4375,84140683.0,11.921875,-81.4375
84140606.0,12.015625,-81.375,84140646.0,12.015625,-81.3125,84140686.0,11.9921875,-81.3125,84140806.0,12.0,-81.375,84140765.0,11.96875,-81.375,84140724.0,11.96875,-81.4375,84140764.0,11.9609375,-81.375,84140804.0,11.9375,-81.4375,84140763.0,11.921875,-81.4375
84140686.0,12.03125,-81.3125,84140726.0,12.0078125,-81.3125,84140766.0,12.0,-81.3125,84140886.0,11.9921875,-81.375,84140845.0,11.984375,-81.375,84140804.0,11.9609375,-81.4375,84140844.0,11.96875,-81.375,84140884.0,11.96875,-81.4375,84140843.0,11.9375,-81.4375
84140767.0,12.03125,-81.3125,84140807.0,12.0078125,-81.3125,84140847.0,12.0,-81.3125,84140967.0,12.0078125,-81.375,84140926.0,11.984375,-81.375,84140885.0,11.9765625,-81.375,84140925.0,11.9609375,-81.375,84140965.0,11.9453125,-81.375,84140924.0,11.9296875,-81.4375
84140847.0,12.015625,-81.3125,84140887.0,12.0234375,-81.3125,84140927.0,12.0078125,-81.3125,84141047.0,12.0078125,-81.3125,84141006.0,11.96875,-81.375,84140965.0,11.9609375,-81.375,84141005.0,11.953125,-81.375,84141045.0,11.953125,-81.375,84141004.0,11.9375,-81.4375
84140927.0,12.015625,-81.3125,84140967.0,12.015625,-81.3125,84141007.0,11.9921875,-81.3125,84141127.0,11.984375,-81.3125,84141086.0,11.9765625,-81.375,84141045.0,11.96875,-81.375,84141085.0,11.9765625,-81.375,84141125.0,11.9609375,-81.375,84141084.0,11.921875,-81.4375
84141007.0,12.0234375,-81.3125,84141047.0,12.0,-81.3125,84141087.0,12.0078125,-81.3125,84141207.0,11.984375,-81.375,84141166.0,11.984375,-81.375,84141125.0,11.96875,-81.375,84141165.0,11.9609375,-81.375,84141205.0,11.953125,-81.4375,84141164.0,11.9375,-81.4375
