freq__2019-06-27_16-18-43_,rs__2019-06-27_16-18-43_,xs__2019-06-27_16-18-43_
44558149.0,9.2890625,-149.375
44558164.0,9.3515625,-149.375
44558179.0,9.34375,-149.375
44558194.0,9.328125,-149.375
44558209.0,9.3203125,-149.375
44558224.0,9.3359375,-149.375
44558239.0,9.3125,-149.25
44558254.0,9.3515625,-149.375
44558269.0,9.375,-149.375
44558284.0,9.3515625,-149.375
44558299.0,9.359375,-149.375
44558314.0,9.34375,-149.25
44558329.0,9.3828125,-149.375
44558344.0,9.375,-149.25
44558359.0,9.34375,-149.25
44558374.0,9.3984375,-149.375
44558389.0,9.375,-149.375
44558404.0,9.34375,-149.25
44558419.0,9.359375,-149.375
44558434.0,9.375,-149.375
44558449.0,9.3828125,-149.25
44558464.0,9.3828125,-149.375
44558479.0,9.3515625,-149.25
44558494.0,9.359375,-149.25
44558509.0,9.3828125,-149.25
44558524.0,9.390625,-149.25
44558539.0,9.359375,-149.25
44558554.0,9.3671875,-149.25
44558569.0,9.3828125,-149.25
44558584.0,9.3671875,-149.25
44558599.0,9.375,-149.25
44558614.0,9.359375,-149.25
44558629.0,9.3671875,-149.25
44558644.0,9.3671875,-149.25
44558659.0,9.3359375,-149.25
44558674.0,9.3671875,-149.25
44558689.0,9.359375,-149.25
44558704.0,9.3984375,-149.25
44558719.0,9.3515625,-149.25
44558734.0,9.3984375,-149.25
44558749.0,9.390625,-149.25
44558764.0,9.3828125,-149.25
44558779.0,9.3828125,-149.25
44558794.0,9.375,-149.25
44558809.0,9.34375,-149.25
44558824.0,9.3828125,-149.25
44558839.0,9.3828125,-149.25
44558854.0,9.40625,-149.25
44558869.0,9.3828125,-149.25
44558884.0,9.3671875,-149.25
44558899.0,9.359375,-149.25
44558914.0,9.3828125,-149.25
44558929.0,9.390625,-149.25
44558944.0,9.4140625,-149.25
44558959.0,9.390625,-149.25
44558974.0,9.3671875,-149.25
44558989.0,9.3984375,-149.25
44559004.0,9.40625,-149.25
44559019.0,9.3671875,-149.25
44559034.0,9.375,-149.25
44559049.0,9.3828125,-149.25
44559064.0,9.3828125,-149.25
44559079.0,9.3828125,-149.25
44559094.0,9.359375,-149.25
44559109.0,9.421875,-149.25
44559124.0,9.390625,-149.25
44559139.0,9.3828125,-149.25
44559154.0,9.40625,-149.25
44559169.0,9.4140625,-149.25
44559184.0,9.390625,-149.25
44559199.0,9.390625,-149.125
44559214.0,9.390625,-149.25
44559229.0,9.3984375,-149.25
44559244.0,9.390625,-149.25
44559259.0,9.390625,-149.25
44559274.0,9.375,-149.25
44559289.0,9.390625,-149.25
44559304.0,9.3984375,-149.25
44559319.0,9.3828125,-149.125
44559334.0,9.390625,-149.25
44559349.0,9.3828125,-149.125
44559364.0,9.3984375,-149.25
44559379.0,9.40625,-149.25
44559394.0,9.390625,-149.125
44559409.0,9.4296875,-149.125
44559424.0,9.40625,-149.125
44559439.0,9.3828125,-149.25
44559454.0,9.3984375,-149.125
44559469.0,9.3984375,-149.125
44559484.0,9.3984375,-149.125
44559499.0,9.3671875,-149.125
44559514.0,9.4140625,-149.125
44559529.0,9.4375,-149.25
44559544.0,9.375,-149.125
44559559.0,9.4140625,-149.125
44559574.0,9.421875,-149.125
44559589.0,9.3984375,-149.125
44559604.0,9.375,-149.125
44559619.0,9.4140625,-149.125
44559634.0,9.3984375,-149.125
44559649.0,9.375,-149.125
44559664.0,9.40625,-149.125
44559679.0,9.3984375,-149.125
44559694.0,9.359375,-149.125
44559709.0,9.4296875,-149.125
44559724.0,9.4140625,-149.125
44559739.0,9.390625,-149.125
44559754.0,9.3828125,-149.125
44559769.0,9.3984375,-149.125
44559784.0,9.4140625,-149.125
44559799.0,9.4140625,-149.125
44559814.0,9.40625,-149.125
44559829.0,9.40625,-149.125
44559844.0,9.3828125,-149.125
44559859.0,9.4140625,-149.125
44559874.0,9.40625,-149.125
44559889.0,9.3984375,-149.125
44559904.0,9.40625,-149.125
44559919.0,9.3984375,-149.125
44559934.0,9.40625,-149.125
44559949.0,9.3984375,-149.125
44559964.0,9.421875,-149.125
44559979.0,9.390625,-149.125
44559994.0,9.3984375,-149.125
44560009.0,9.3984375,-149.125
44560024.0,9.3984375,-149.125
44560039.0,9.4140625,-149.125
44560054.0,9.3828125,-149.125
44560069.0,9.3984375,-149.125
44560084.0,9.40625,-149.125
44560099.0,9.3984375,-149.125
44560114.0,9.4296875,-149.125
44560129.0,9.40625,-149.0
44560144.0,9.40625,-149.125
44560160.0,9.421875,-149.125
44560175.0,9.3828125,-149.0
44560190.0,9.40625,-149.0
44560205.0,9.421875,-149.0
44560220.0,9.3984375,-149.0
44560235.0,9.3984375,-149.125
44560250.0,9.40625,-149.125
44560265.0,9.3984375,-149.125
44560280.0,9.390625,-149.0
44560295.0,9.40625,-149.0
44560310.0,9.421875,-149.0
44560325.0,9.3984375,-149.0
44560340.0,9.40625,-149.0
44560355.0,9.4296875,-149.0
44560370.0,9.40625,-149.0
44560385.0,9.3984375,-149.0
44560400.0,9.4375,-149.0
44560415.0,9.421875,-149.0
44560430.0,9.3984375,-149.0
44560445.0,9.421875,-149.0
44560460.0,9.3984375,-149.0
44560475.0,9.4140625,-149.0
44560490.0,9.390625,-149.0
44560505.0,9.3984375,-149.0
44560520.0,9.421875,-149.0
44560535.0,9.4453125,-149.0
44560550.0,9.421875,-149.0
44560565.0,9.3515625,-149.0
44560580.0,9.3984375,-149.0
44560595.0,9.40625,-149.0
44560610.0,9.421875,-149.0
44560625.0,9.390625,-149.0
44560640.0,9.4375,-149.0
44560655.0,9.40625,-149.0
44560670.0,9.4375,-149.0
44560685.0,9.4453125,-149.0
44560700.0,9.3984375,-149.0
44560715.0,9.421875,-149.0
44560730.0,9.4140625,-149.0
44560745.0,9.4375,-149.0
44560760.0,9.390625,-149.0
44560775.0,9.40625,-149.0
44560790.0,9.40625,-149.0
44560805.0,9.4140625,-149.0
44560820.0,9.40625,-149.0
44560835.0,9.4140625,-149.0
44560850.0,9.421875,-149.0
44560865.0,9.421875,-149.0
44560880.0,9.4296875,-149.0
44560895.0,9.4296875,-149.0
44560910.0,9.3984375,-149.0
44560925.0,9.421875,-149.0
44560940.0,9.4609375,-148.875
44560955.0,9.4296875,-148.875
44560970.0,9.453125,-148.875
44560985.0,9.4375,-148.875
44561000.0,9.40625,-149.0
44561015.0,9.4140625,-148.875
44561030.0,9.4140625,-148.875
44561045.0,9.4140625,-149.0
44561060.0,9.46875,-148.875
44561075.0,9.3984375,-148.875
44561090.0,9.4140625,-148.875
44561105.0,9.4453125,-148.875
44561120.0,9.421875,-148.875
44561135.0,9.4140625,-148.875
44561150.0,9.4140625,-148.875
44561165.0,9.4296875,-148.875
44561180.0,9.421875,-148.875
44561195.0,9.4140625,-148.875
44561210.0,9.421875,-148.875
44561225.0,9.4140625,-148.875
44561240.0,9.421875,-148.875
44561255.0,9.4140625,-149.0
44561270.0,9.40625,-148.875
44561285.0,9.4140625,-148.875
44561300.0,9.4453125,-148.875
44561315.0,9.4140625,-148.875
44561330.0,9.4375,-148.875
44561345.0,9.421875,-148.875
44561360.0,9.4296875,-148.875
44561375.0,9.421875,-148.875
44561390.0,9.4140625,-148.875
44561405.0,9.4375,-148.875
44561420.0,9.421875,-148.875
44561435.0,9.4609375,-148.875
44561450.0,9.4453125,-148.875
44561465.0,9.4453125,-148.875
44561480.0,9.4296875,-148.875
44561495.0,9.4375,-148.875
44561510.0,9.4609375,-148.875
44561525.0,9.453125,-148.875
44561540.0,9.421875,-148.875
44561555.0,9.4375,-148.875
44561570.0,9.421875,-148.875
44561585.0,9.4375,-148.875
44561600.0,9.421875,-148.875
44561615.0,9.4140625,-148.875
44561630.0,9.4140625,-148.875
44561645.0,9.4375,-148.875
44561660.0,9.4140625,-148.875
44561675.0,9.4296875,-148.75
44561690.0,9.453125,-148.75
44561705.0,9.4140625,-148.75
44561720.0,9.4296875,-148.75
44561735.0,9.4140625,-148.75
44561750.0,9.4296875,-148.75
44561765.0,9.4375,-148.75
44561780.0,9.4609375,-148.875
44561795.0,9.4375,-148.75
44561810.0,9.421875,-148.75
44561825.0,9.4375,-148.75
44561840.0,9.4375,-148.75
44561855.0,9.4296875,-148.75
44561870.0,9.421875,-148.75
44561885.0,9.4453125,-148.75
44561900.0,9.4453125,-148.75
44561915.0,9.4453125,-148.75
44561930.0,9.421875,-148.75
44561945.0,9.4296875,-148.75
44561960.0,9.4296875,-148.75
44561975.0,9.4375,-148.75
44561990.0,9.4296875,-148.75
44562005.0,9.4375,-148.75
44562020.0,9.4375,-148.75
44562035.0,9.4375,-148.75
44562050.0,9.4375,-148.75
44562065.0,9.4375,-148.75
44562080.0,9.4375,-148.75
44562095.0,9.40625,-148.75
44562110.0,9.4140625,-148.75
44562125.0,9.4296875,-148.75
44562140.0,9.421875,-148.75
44562156.0,9.4375,-148.75
44562171.0,9.3984375,-148.75
44562186.0,9.4375,-148.625
44562201.0,9.4375,-148.625
44562216.0,9.4296875,-148.75
44562231.0,9.421875,-148.625
44562246.0,9.4140625,-148.625
44562261.0,9.421875,-148.625
44562276.0,9.421875,-148.75
44562291.0,9.4296875,-148.625
44562306.0,9.4375,-148.625
44562321.0,9.484375,-148.75
44562336.0,9.421875,-148.625
44562351.0,9.4296875,-148.625
44562366.0,9.453125,-148.625
44562381.0,9.421875,-148.625
44562396.0,9.4453125,-148.625
44562411.0,9.421875,-148.625
44562426.0,9.421875,-148.625
44562441.0,9.4296875,-148.625
44562456.0,9.453125,-148.625
44562471.0,9.4296875,-148.625
44562486.0,9.4453125,-148.625
44562501.0,9.4375,-148.625
44562516.0,9.4296875,-148.625
44562531.0,9.4375,-148.625
44562546.0,9.4453125,-148.625
44562561.0,9.40625,-148.625
44562576.0,9.4375,-148.625
44562591.0,9.421875,-148.625
44562606.0,9.4296875,-148.625
44562621.0,9.4453125,-148.625
44562636.0,9.453125,-148.625
44562651.0,9.4140625,-148.625
44562666.0,9.4375,-148.625
44562681.0,9.3984375,-148.625
44562696.0,9.453125,-148.625
44562711.0,9.453125,-148.625
44562726.0,9.4375,-148.625
44562741.0,9.4453125,-148.625
44562756.0,9.4609375,-148.625
44562771.0,9.40625,-148.625
44562786.0,9.4453125,-148.625
44562801.0,9.4453125,-148.5
44562816.0,9.46875,-148.625
44562831.0,9.4375,-148.625
44562846.0,9.453125,-148.5
44562861.0,9.4453125,-148.625
44562876.0,9.421875,-148.625
44562891.0,9.4296875,-148.625
44562906.0,9.4375,-148.5
44562921.0,9.4140625,-148.5
44562936.0,9.4296875,-148.625
44562951.0,9.453125,-148.5
44562966.0,9.4296875,-148.5
44562981.0,9.4453125,-148.5
44562996.0,9.4375,-148.5
44563011.0,9.4375,-148.5
44563026.0,9.453125,-148.5
44563041.0,9.4296875,-148.5
44563056.0,9.4296875,-148.5
44563071.0,9.4140625,-148.5
44563086.0,9.4375,-148.5
44563101.0,9.4296875,-148.5
44563116.0,9.4375,-148.5
44563131.0,9.4453125,-148.5
44563146.0,9.4296875,-148.5
44563161.0,9.4140625,-148.5
44563176.0,9.46875,-148.5
44563191.0,9.453125,-148.5
44563206.0,9.421875,-148.5
44563221.0,9.453125,-148.5
44563236.0,9.4375,-148.5
44563251.0,9.4453125,-148.5
44563266.0,9.421875,-148.5
44563281.0,9.4609375,-148.5
44563296.0,9.4296875,-148.5
44563311.0,9.4296875,-148.5
44563326.0,9.4296875,-148.5
44563341.0,9.4296875,-148.375
44563356.0,9.4609375,-148.375
44563371.0,9.4453125,-148.375
44563386.0,9.40625,-148.375
44563401.0,9.4296875,-148.375
44563416.0,9.4140625,-148.375
44563431.0,9.4609375,-148.375
44563446.0,9.4453125,-148.375
44563461.0,9.40625,-148.5
44563476.0,9.4609375,-148.375
44563491.0,9.421875,-148.375
44563506.0,9.453125,-148.375
44563521.0,9.4453125,-148.375
44563536.0,9.4140625,-148.375
44563551.0,9.453125,-148.375
44563566.0,9.4609375,-148.375
44563581.0,9.4375,-148.375
44563596.0,9.46875,-148.375
44563611.0,9.4765625,-148.375
44563626.0,9.4375,-148.375
44563641.0,9.4453125,-148.375
44563656.0,9.4453125,-148.375
44563671.0,9.453125,-148.375
44563686.0,9.4609375,-148.375
44563701.0,9.453125,-148.375
44563716.0,9.4609375,-148.375
44563731.0,9.4375,-148.375
44563746.0,9.421875,-148.375
44563761.0,9.46875,-148.375
44563776.0,9.4453125,-148.25
44563791.0,9.453125,-148.25
44563806.0,9.4140625,-148.25
44563821.0,9.4140625,-148.375
44563836.0,9.4375,-148.375
44563851.0,9.421875,-148.25
44563866.0,9.4453125,-148.25
44563881.0,9.4296875,-148.25
44563896.0,9.4609375,-148.25
44563911.0,9.421875,-148.25
44563926.0,9.4453125,-148.25
44563941.0,9.453125,-148.25
44563956.0,9.4375,-148.25
44563971.0,9.4375,-148.25
44563986.0,9.421875,-148.25
44564001.0,9.4296875,-148.25
44564016.0,9.4453125,-148.25
44564031.0,9.453125,-148.25
44564046.0,9.4296875,-148.25
44564061.0,9.421875,-148.25
44564076.0,9.4375,-148.25
44564091.0,9.4609375,-148.25
44564106.0,9.40625,-148.25
44564121.0,9.4609375,-148.25
44564136.0,9.4375,-148.25
44564152.0,9.4375,-148.25
44564167.0,9.4375,-148.25
44564182.0,9.4453125,-148.25
44564197.0,9.453125,-148.25
44564212.0,9.4140625,-148.25
44564227.0,9.40625,-148.25
44564242.0,9.4375,-148.25
44564257.0,9.453125,-148.25
44564272.0,9.4453125,-148.125
44564287.0,9.4453125,-148.125
44564302.0,9.453125,-148.125
44564317.0,9.4453125,-148.125
44564332.0,9.4453125,-148.125
44564347.0,9.4296875,-148.125
44564362.0,9.421875,-148.125
44564377.0,9.453125,-148.125
44564392.0,9.4296875,-148.125
44564407.0,9.4375,-148.125
44564422.0,9.4609375,-148.125
44564437.0,9.453125,-148.125
44564452.0,9.4453125,-148.125
44564467.0,9.4296875,-148.125
44564482.0,9.4375,-148.125
44564497.0,9.4296875,-148.125
44564512.0,9.453125,-148.125
44564527.0,9.421875,-148.125
44564542.0,9.4375,-148.125
44564557.0,9.4453125,-148.125
44564572.0,9.4609375,-148.0
44564587.0,9.453125,-148.125
44564602.0,9.4375,-148.125
44564617.0,9.46875,-148.0
44564632.0,9.4609375,-148.0
44564647.0,9.4296875,-148.125
44564662.0,9.453125,-148.0
44564677.0,9.4765625,-148.0
44564692.0,9.4296875,-148.0
44564707.0,9.40625,-148.0
44564722.0,9.4375,-148.0
44564737.0,9.4375,-148.125
44564752.0,9.4609375,-148.0
44564767.0,9.40625,-148.0
44564782.0,9.4921875,-148.0
44564797.0,9.453125,-148.0
44564812.0,9.46875,-148.0
44564827.0,9.4453125,-148.0
44564842.0,9.4609375,-148.0
44564857.0,9.4375,-148.0
44564872.0,9.4140625,-148.0
44564887.0,9.4765625,-148.0
44564902.0,9.4453125,-148.0
44564917.0,9.4453125,-148.0
44564932.0,9.4140625,-148.0
44564947.0,9.4453125,-148.0
44564962.0,9.4453125,-147.875
44564977.0,9.46875,-148.0
44564992.0,9.4609375,-147.875
44565007.0,9.4375,-147.875
44565022.0,9.4765625,-147.875
44565037.0,9.4375,-147.875
44565052.0,9.4375,-147.875
44565067.0,9.4453125,-147.875
44565082.0,9.421875,-147.875
44565097.0,9.453125,-147.875
44565112.0,9.4453125,-147.875
44565127.0,9.4296875,-147.875
44565142.0,9.4609375,-147.875
