freq__2019-06-28_12-09-26_,rs__2019-06-28_12-09-26_,xs__2019-06-28_12-09-26_,freq__2019-06-28_12-12-26_,rs__2019-06-28_12-12-26_,xs__2019-06-28_12-12-26_,freq__2019-06-28_12-14-11_,rs__2019-06-28_12-14-11_,xs__2019-06-28_12-14-11_,freq__2019-06-28_12-15-56_,rs__2019-06-28_12-15-56_,xs__2019-06-28_12-15-56_,freq__2019-06-28_12-17-41_,rs__2019-06-28_12-17-41_,xs__2019-06-28_12-17-41_,freq__2019-06-28_12-19-26_,rs__2019-06-28_12-19-26_,xs__2019-06-28_12-19-26_,freq__2019-06-28_12-21-11_,rs__2019-06-28_12-21-11_,xs__2019-06-28_12-21-11_,freq__2019-06-28_12-22-56_,rs__2019-06-28_12-22-56_,xs__2019-06-28_12-22-56_,freq__2019-06-28_12-24-41_,rs__2019-06-28_12-24-41_,xs__2019-06-28_12-24-41_
64343441.0,11.2421875,-105.8125,64342564.0,11.234375,-105.875,64342669.0,11.203125,-105.8125,64342704.0,11.1875,-105.875,64342668.0,11.1953125,-105.875,64342703.0,11.140625,-105.875,64342667.0,11.1171875,-105.875,64342702.0,11.1171875,-105.875,64342666.0,11.1015625,-105.9375
64343511.0,11.2421875,-105.8125,64342634.0,11.234375,-105.875,64342739.0,11.2265625,-105.8125,64342774.0,11.1875,-105.8125,64342738.0,11.1640625,-105.875,64342773.0,11.125,-105.875,64342737.0,11.125,-105.875,64342772.0,11.125,-105.875,64342736.0,11.078125,-105.9375
64343582.0,11.25,-105.8125,64342705.0,11.2265625,-105.8125,64342810.0,11.21875,-105.8125,64342845.0,11.1875,-105.8125,64342809.0,11.1484375,-105.875,64342844.0,11.1328125,-105.875,64342808.0,11.125,-105.875,64342843.0,11.125,-105.875,64342807.0,11.109375,-105.9375
64343652.0,11.265625,-105.75,64342775.0,11.21875,-105.8125,64342880.0,11.203125,-105.8125,64342915.0,11.171875,-105.875,64342879.0,11.15625,-105.875,64342914.0,11.15625,-105.875,64342878.0,11.125,-105.875,64342913.0,11.1171875,-105.875,64342877.0,11.09375,-105.9375
64343722.0,11.25,-105.8125,64342845.0,11.2265625,-105.8125,64342950.0,11.1953125,-105.8125,64342985.0,11.171875,-105.8125,64342949.0,11.140625,-105.8125,64342984.0,11.1484375,-105.875,64342948.0,11.1328125,-105.875,64342983.0,11.1171875,-105.875,64342947.0,11.0859375,-105.875
64343792.0,11.25,-105.75,64342915.0,11.234375,-105.8125,64343020.0,11.203125,-105.8125,64343055.0,11.1953125,-105.8125,64343019.0,11.171875,-105.875,64343054.0,11.15625,-105.875,64343018.0,11.1328125,-105.875,64343053.0,11.125,-105.875,64343017.0,11.09375,-105.875
64343862.0,11.25,-105.75,64342985.0,11.2265625,-105.8125,64343090.0,11.1953125,-105.8125,64343125.0,11.1796875,-105.8125,64343089.0,11.15625,-105.8125,64343124.0,11.1328125,-105.875,64343088.0,11.1328125,-105.875,64343123.0,11.109375,-105.875,64343087.0,11.09375,-105.9375
64343932.0,11.2421875,-105.75,64343055.0,11.2421875,-105.8125,64343160.0,11.1953125,-105.8125,64343195.0,11.1796875,-105.8125,64343159.0,11.15625,-105.875,64343194.0,11.1328125,-105.875,64343158.0,11.1328125,-105.875,64343193.0,11.1171875,-105.875,64343157.0,11.09375,-105.875
64344002.0,11.2578125,-105.75,64343125.0,11.2421875,-105.8125,64343230.0,11.21875,-105.8125,64343265.0,11.1796875,-105.8125,64343229.0,11.15625,-105.8125,64343264.0,11.140625,-105.8125,64343228.0,11.140625,-105.875,64343263.0,11.109375,-105.875,64343227.0,11.078125,-105.875
64344073.0,11.265625,-105.75,64343196.0,11.234375,-105.8125,64343301.0,11.2109375,-105.8125,64343336.0,11.1875,-105.8125,64343300.0,11.1796875,-105.8125,64343335.0,11.140625,-105.8125,64343299.0,11.125,-105.875,64343334.0,11.109375,-105.875,64343298.0,11.109375,-105.875
64344143.0,11.25,-105.75,64343266.0,11.2421875,-105.8125,64343371.0,11.203125,-105.8125,64343406.0,11.1796875,-105.8125,64343370.0,11.171875,-105.8125,64343405.0,11.140625,-105.8125,64343369.0,11.140625,-105.875,64343404.0,11.1328125,-105.875,64343368.0,11.0859375,-105.875
64344213.0,11.25,-105.75,64343336.0,11.234375,-105.8125,64343441.0,11.21875,-105.8125,64343476.0,11.171875,-105.8125,64343440.0,11.1796875,-105.8125,64343475.0,11.15625,-105.8125,64343439.0,11.125,-105.8125,64343474.0,11.109375,-105.8125,64343438.0,11.0859375,-105.875
64344283.0,11.25,-105.75,64343406.0,11.2265625,-105.8125,64343511.0,11.2109375,-105.75,64343546.0,11.1875,-105.8125,64343510.0,11.15625,-105.8125,64343545.0,11.15625,-105.8125,64343509.0,11.1484375,-105.8125,64343544.0,11.1171875,-105.8125,64343508.0,11.1015625,-105.875
64344353.0,11.2578125,-105.75,64343476.0,11.25,-105.8125,64343581.0,11.2265625,-105.8125,64343616.0,11.1875,-105.8125,64343580.0,11.1796875,-105.8125,64343615.0,11.1484375,-105.8125,64343579.0,11.1328125,-105.8125,64343614.0,11.109375,-105.875,64343578.0,11.1171875,-105.875
64344423.0,11.25,-105.75,64343546.0,11.2421875,-105.8125,64343651.0,11.2109375,-105.75,64343686.0,11.171875,-105.8125,64343650.0,11.15625,-105.8125,64343685.0,11.1484375,-105.8125,64343649.0,11.1484375,-105.8125,64343684.0,11.109375,-105.8125,64343648.0,11.1015625,-105.875
64344493.0,11.2578125,-105.75,64343616.0,11.2421875,-105.8125,64343721.0,11.2109375,-105.75,64343756.0,11.1796875,-105.75,64343720.0,11.1640625,-105.8125,64343755.0,11.15625,-105.8125,64343719.0,11.1328125,-105.8125,64343754.0,11.1171875,-105.8125,64343718.0,11.0859375,-105.875
64344564.0,11.2578125,-105.6875,64343687.0,11.2578125,-105.8125,64343792.0,11.2109375,-105.75,64343827.0,11.1796875,-105.75,64343791.0,11.1640625,-105.8125,64343826.0,11.140625,-105.8125,64343790.0,11.1484375,-105.8125,64343825.0,11.125,-105.8125,64343789.0,11.09375,-105.875
64344634.0,11.2421875,-105.75,64343757.0,11.2421875,-105.8125,64343862.0,11.203125,-105.75,64343897.0,11.171875,-105.8125,64343861.0,11.1953125,-105.8125,64343896.0,11.125,-105.8125,64343860.0,11.1328125,-105.8125,64343895.0,11.1171875,-105.8125,64343859.0,11.1015625,-105.8125
64344704.0,11.2578125,-105.6875,64343827.0,11.25,-105.75,64343932.0,11.203125,-105.75,64343967.0,11.1953125,-105.75,64343931.0,11.171875,-105.8125,64343966.0,11.1484375,-105.8125,64343930.0,11.140625,-105.8125,64343965.0,11.09375,-105.8125,64343929.0,11.109375,-105.875
64344774.0,11.265625,-105.6875,64343897.0,11.25,-105.75,64344002.0,11.21875,-105.75,64344037.0,11.1875,-105.75,64344001.0,11.1640625,-105.75,64344036.0,11.1484375,-105.8125,64344000.0,11.125,-105.8125,64344035.0,11.1328125,-105.8125,64343999.0,11.1015625,-105.875
64344844.0,11.2421875,-105.6875,64343967.0,11.2421875,-105.75,64344072.0,11.2109375,-105.75,64344107.0,11.171875,-105.75,64344071.0,11.1640625,-105.75,64344106.0,11.125,-105.8125,64344070.0,11.125,-105.8125,64344105.0,11.109375,-105.8125,64344069.0,11.09375,-105.8125
64344914.0,11.25,-105.6875,64344037.0,11.2421875,-105.8125,64344142.0,11.2109375,-105.75,64344177.0,11.171875,-105.75,64344141.0,11.1640625,-105.8125,64344176.0,11.1328125,-105.75,64344140.0,11.140625,-105.8125,64344175.0,11.1328125,-105.8125,64344139.0,11.1015625,-105.8125
64344984.0,11.2578125,-105.6875,64344107.0,11.25,-105.75,64344212.0,11.2265625,-105.75,64344247.0,11.1953125,-105.75,64344211.0,11.15625,-105.8125,64344246.0,11.1484375,-105.75,64344210.0,11.140625,-105.8125,64344245.0,11.125,-105.8125,64344209.0,11.0859375,-105.8125
64345055.0,11.2578125,-105.6875,64344178.0,11.25,-105.75,64344283.0,11.21875,-105.75,64344318.0,11.1953125,-105.75,64344282.0,11.15625,-105.75,64344317.0,11.1484375,-105.75,64344281.0,11.1328125,-105.75,64344316.0,11.125,-105.8125,64344280.0,11.0859375,-105.8125
64345125.0,11.2578125,-105.6875,64344248.0,11.2578125,-105.75,64344353.0,11.21875,-105.6875,64344388.0,11.1953125,-105.75,64344352.0,11.15625,-105.75,64344387.0,11.140625,-105.75,64344351.0,11.125,-105.8125,64344386.0,11.125,-105.8125,64344350.0,11.1171875,-105.8125
64345195.0,11.265625,-105.6875,64344318.0,11.2578125,-105.75,64344423.0,11.203125,-105.6875,64344458.0,11.1796875,-105.75,64344422.0,11.171875,-105.75,64344457.0,11.15625,-105.75,64344421.0,11.140625,-105.75,64344456.0,11.109375,-105.75,64344420.0,11.1015625,-105.8125
64345265.0,11.25,-105.6875,64344388.0,11.234375,-105.75,64344493.0,11.2265625,-105.6875,64344528.0,11.171875,-105.75,64344492.0,11.171875,-105.75,64344527.0,11.15625,-105.75,64344491.0,11.125,-105.75,64344526.0,11.1171875,-105.75,64344490.0,11.1015625,-105.8125
64345335.0,11.2421875,-105.625,64344458.0,11.2578125,-105.6875,64344563.0,11.21875,-105.6875,64344598.0,11.1796875,-105.6875,64344562.0,11.1796875,-105.75,64344597.0,11.15625,-105.75,64344561.0,11.1328125,-105.75,64344596.0,11.125,-105.75,64344560.0,11.109375,-105.8125
64345405.0,11.2578125,-105.625,64344528.0,11.2734375,-105.75,64344633.0,11.2265625,-105.6875,64344668.0,11.1875,-105.75,64344632.0,11.1640625,-105.75,64344667.0,11.1640625,-105.75,64344631.0,11.140625,-105.75,64344666.0,11.1171875,-105.75,64344630.0,11.1015625,-105.8125
64345475.0,11.2421875,-105.6875,64344598.0,11.2421875,-105.75,64344703.0,11.2109375,-105.6875,64344738.0,11.1953125,-105.6875,64344702.0,11.1640625,-105.75,64344737.0,11.1484375,-105.75,64344701.0,11.1328125,-105.75,64344736.0,11.1171875,-105.75,64344700.0,11.09375,-105.8125
64345546.0,11.25,-105.625,64344669.0,11.234375,-105.6875,64344774.0,11.234375,-105.6875,64344809.0,11.2109375,-105.6875,64344773.0,11.1640625,-105.75,64344808.0,11.15625,-105.75,64344772.0,11.140625,-105.75,64344807.0,11.1171875,-105.75,64344771.0,11.09375,-105.8125
64345616.0,11.265625,-105.625,64344739.0,11.234375,-105.6875,64344844.0,11.2265625,-105.6875,64344879.0,11.1875,-105.6875,64344843.0,11.1875,-105.75,64344878.0,11.15625,-105.75,64344842.0,11.1328125,-105.75,64344877.0,11.1328125,-105.75,64344841.0,11.109375,-105.8125
64345686.0,11.2421875,-105.625,64344809.0,11.2578125,-105.6875,64344914.0,11.2265625,-105.6875,64344949.0,11.203125,-105.6875,64344913.0,11.1796875,-105.6875,64344948.0,11.1484375,-105.6875,64344912.0,11.140625,-105.75,64344947.0,11.125,-105.75,64344911.0,11.09375,-105.75
64345756.0,11.2578125,-105.625,64344879.0,11.265625,-105.6875,64344984.0,11.2265625,-105.6875,64345019.0,11.1796875,-105.6875,64344983.0,11.1875,-105.75,64345018.0,11.140625,-105.75,64344982.0,11.15625,-105.75,64345017.0,11.1328125,-105.75,64344981.0,11.09375,-105.75
64345826.0,11.2578125,-105.625,64344949.0,11.2421875,-105.6875,64345054.0,11.1953125,-105.6875,64345089.0,11.21875,-105.6875,64345053.0,11.171875,-105.6875,64345088.0,11.140625,-105.6875,64345052.0,11.1328125,-105.75,64345087.0,11.1171875,-105.75,64345051.0,11.0859375,-105.75
64345896.0,11.25,-105.625,64345019.0,11.25,-105.6875,64345124.0,11.2109375,-105.6875,64345159.0,11.1875,-105.6875,64345123.0,11.171875,-105.6875,64345158.0,11.140625,-105.6875,64345122.0,11.1171875,-105.75,64345157.0,11.1171875,-105.75,64345121.0,11.1015625,-105.8125
64345966.0,11.25,-105.625,64345089.0,11.2421875,-105.6875,64345194.0,11.203125,-105.625,64345229.0,11.1953125,-105.6875,64345193.0,11.1875,-105.6875,64345228.0,11.1484375,-105.6875,64345192.0,11.1328125,-105.75,64345227.0,11.125,-105.75,64345191.0,11.1015625,-105.75
64346036.0,11.2734375,-105.625,64345159.0,11.2421875,-105.6875,64345264.0,11.2109375,-105.6875,64345299.0,11.1796875,-105.6875,64345263.0,11.1640625,-105.6875,64345298.0,11.1484375,-105.6875,64345262.0,11.140625,-105.6875,64345297.0,11.125,-105.6875,64345261.0,11.09375,-105.75
64346107.0,11.265625,-105.625,64345230.0,11.2578125,-105.6875,64345335.0,11.203125,-105.6875,64345370.0,11.1953125,-105.6875,64345334.0,11.171875,-105.6875,64345369.0,11.15625,-105.6875,64345333.0,11.1328125,-105.6875,64345368.0,11.1328125,-105.6875,64345332.0,11.1015625,-105.75
64346177.0,11.25,-105.5625,64345300.0,11.25,-105.6875,64345405.0,11.2109375,-105.625,64345440.0,11.1796875,-105.6875,64345404.0,11.1796875,-105.6875,64345439.0,11.15625,-105.6875,64345403.0,11.125,-105.6875,64345438.0,11.140625,-105.6875,64345402.0,11.09375,-105.75
64346247.0,11.265625,-105.5625,64345370.0,11.2265625,-105.6875,64345475.0,11.2109375,-105.625,64345510.0,11.203125,-105.6875,64345474.0,11.1640625,-105.6875,64345509.0,11.140625,-105.6875,64345473.0,11.1328125,-105.6875,64345508.0,11.125,-105.6875,64345472.0,11.1015625,-105.75
64346317.0,11.265625,-105.5625,64345440.0,11.234375,-105.625,64345545.0,11.21875,-105.625,64345580.0,11.1953125,-105.625,64345544.0,11.171875,-105.6875,64345579.0,11.1640625,-105.6875,64345543.0,11.140625,-105.6875,64345578.0,11.1171875,-105.6875,64345542.0,11.1171875,-105.75
64346387.0,11.2578125,-105.5625,64345510.0,11.2421875,-105.625,64345615.0,11.21875,-105.625,64345650.0,11.1875,-105.625,64345614.0,11.1796875,-105.6875,64345649.0,11.1640625,-105.6875,64345613.0,11.1484375,-105.6875,64345648.0,11.125,-105.6875,64345612.0,11.109375,-105.6875
64346457.0,11.28125,-105.5625,64345580.0,11.25,-105.625,64345685.0,11.21875,-105.625,64345720.0,11.203125,-105.625,64345684.0,11.171875,-105.6875,64345719.0,11.1640625,-105.6875,64345683.0,11.1328125,-105.6875,64345718.0,11.1328125,-105.6875,64345682.0,11.125,-105.75
64346527.0,11.265625,-105.5625,64345650.0,11.2421875,-105.625,64345755.0,11.21875,-105.625,64345790.0,11.1875,-105.625,64345754.0,11.15625,-105.625,64345789.0,11.1484375,-105.6875,64345753.0,11.1484375,-105.6875,64345788.0,11.1328125,-105.6875,64345752.0,11.09375,-105.75
64346598.0,11.265625,-105.5625,64345721.0,11.2265625,-105.625,64345826.0,11.21875,-105.625,64345861.0,11.2109375,-105.625,64345825.0,11.1484375,-105.625,64345860.0,11.1484375,-105.6875,64345824.0,11.140625,-105.6875,64345859.0,11.125,-105.6875,64345823.0,11.1015625,-105.6875
64346668.0,11.265625,-105.5625,64345791.0,11.25,-105.625,64345896.0,11.2109375,-105.625,64345931.0,11.2109375,-105.625,64345895.0,11.1796875,-105.625,64345930.0,11.1640625,-105.625,64345894.0,11.140625,-105.6875,64345929.0,11.1328125,-105.625,64345893.0,11.0859375,-105.6875
64346738.0,11.2578125,-105.5,64345861.0,11.2421875,-105.625,64345966.0,11.21875,-105.5625,64346001.0,11.1875,-105.625,64345965.0,11.171875,-105.625,64346000.0,11.1484375,-105.625,64345964.0,11.15625,-105.625,64345999.0,11.140625,-105.625,64345963.0,11.125,-105.6875
64346808.0,11.265625,-105.5,64345931.0,11.234375,-105.5625,64346036.0,11.21875,-105.5625,64346071.0,11.1953125,-105.625,64346035.0,11.1640625,-105.625,64346070.0,11.1640625,-105.625,64346034.0,11.125,-105.625,64346069.0,11.140625,-105.625,64346033.0,11.109375,-105.6875
64346878.0,11.2890625,-105.5,64346001.0,11.2421875,-105.5625,64346106.0,11.2109375,-105.5625,64346141.0,11.1953125,-105.625,64346105.0,11.171875,-105.625,64346140.0,11.171875,-105.625,64346104.0,11.140625,-105.625,64346139.0,11.1328125,-105.625,64346103.0,11.09375,-105.6875
64346948.0,11.28125,-105.5,64346071.0,11.25,-105.5625,64346176.0,11.21875,-105.5625,64346211.0,11.1953125,-105.5625,64346175.0,11.1796875,-105.625,64346210.0,11.15625,-105.625,64346174.0,11.15625,-105.625,64346209.0,11.1328125,-105.625,64346173.0,11.109375,-105.6875
64347018.0,11.2421875,-105.5,64346141.0,11.2578125,-105.5625,64346246.0,11.2265625,-105.5625,64346281.0,11.1875,-105.5625,64346245.0,11.1953125,-105.625,64346280.0,11.15625,-105.625,64346244.0,11.1484375,-105.625,64346279.0,11.15625,-105.625,64346243.0,11.109375,-105.6875
64347089.0,11.2734375,-105.5,64346212.0,11.25,-105.5625,64346317.0,11.2265625,-105.5625,64346352.0,11.1953125,-105.5625,64346316.0,11.1640625,-105.625,64346351.0,11.1640625,-105.625,64346315.0,11.1484375,-105.625,64346350.0,11.1328125,-105.625,64346314.0,11.109375,-105.6875
64347159.0,11.2734375,-105.5,64346282.0,11.265625,-105.5625,64346387.0,11.2265625,-105.5625,64346422.0,11.1953125,-105.5625,64346386.0,11.1796875,-105.5625,64346421.0,11.1328125,-105.625,64346385.0,11.1328125,-105.625,64346420.0,11.125,-105.625,64346384.0,11.1171875,-105.625
64347229.0,11.2734375,-105.5,64346352.0,11.2578125,-105.5625,64346457.0,11.2265625,-105.5625,64346492.0,11.1875,-105.5625,64346456.0,11.1796875,-105.5625,64346491.0,11.1484375,-105.625,64346455.0,11.15625,-105.625,64346490.0,11.140625,-105.625,64346454.0,11.1015625,-105.625
64347299.0,11.265625,-105.5,64346422.0,11.2578125,-105.5625,64346527.0,11.21875,-105.5625,64346562.0,11.203125,-105.5625,64346526.0,11.171875,-105.5625,64346561.0,11.15625,-105.5625,64346525.0,11.1640625,-105.5625,64346560.0,11.1328125,-105.5625,64346524.0,11.1015625,-105.625
64347369.0,11.265625,-105.4375,64346492.0,11.2578125,-105.5625,64346597.0,11.2265625,-105.5,64346632.0,11.21875,-105.5625,64346596.0,11.1640625,-105.5625,64346631.0,11.1796875,-105.5625,64346595.0,11.15625,-105.5625,64346630.0,11.125,-105.625,64346594.0,11.09375,-105.625
64347439.0,11.2578125,-105.4375,64346562.0,11.265625,-105.5625,64346667.0,11.2265625,-105.5,64346702.0,11.2109375,-105.5625,64346666.0,11.1796875,-105.5625,64346701.0,11.1640625,-105.5625,64346665.0,11.1640625,-105.5625,64346700.0,11.1328125,-105.5625,64346664.0,11.1171875,-105.625
64347509.0,11.2734375,-105.4375,64346632.0,11.25,-105.5625,64346737.0,11.2421875,-105.5,64346772.0,11.1953125,-105.5,64346736.0,11.1875,-105.5625,64346771.0,11.171875,-105.5625,64346735.0,11.140625,-105.5625,64346770.0,11.1484375,-105.5625,64346734.0,11.109375,-105.625
64347580.0,11.28125,-105.4375,64346703.0,11.25,-105.5625,64346808.0,11.2421875,-105.5,64346843.0,11.203125,-105.5625,64346807.0,11.1796875,-105.5625,64346842.0,11.15625,-105.5625,64346806.0,11.15625,-105.5625,64346841.0,11.140625,-105.5625,64346805.0,11.1015625,-105.625
64347650.0,11.2734375,-105.4375,64346773.0,11.2578125,-105.5,64346878.0,11.2265625,-105.5,64346913.0,11.1953125,-105.5,64346877.0,11.1875,-105.5625,64346912.0,11.15625,-105.5625,64346876.0,11.15625,-105.5625,64346911.0,11.140625,-105.5625,64346875.0,11.1171875,-105.625
64347720.0,11.2734375,-105.4375,64346843.0,11.2578125,-105.5625,64346948.0,11.21875,-105.5,64346983.0,11.1875,-105.5,64346947.0,11.1796875,-105.5625,64346982.0,11.15625,-105.5625,64346946.0,11.15625,-105.5625,64346981.0,11.1484375,-105.5625,64346945.0,11.09375,-105.5625
