freq__2019-06-27_14-33-42_,rs__2019-06-27_14-33-42_,xs__2019-06-27_14-33-42_,freq__2019-06-27_14-41-42_,rs__2019-06-27_14-41-42_,xs__2019-06-27_14-41-42_,freq__2019-06-27_14-56-42_,rs__2019-06-27_14-56-42_,xs__2019-06-27_14-56-42_,freq__2019-06-27_15-03-26_,rs__2019-06-27_15-03-26_,xs__2019-06-27_15-03-26_,freq__2019-06-27_15-10-12_,rs__2019-06-27_15-10-12_,xs__2019-06-27_15-10-12_,freq__2019-06-27_15-16-58_,rs__2019-06-27_15-16-58_,xs__2019-06-27_15-16-58_,freq__2019-06-27_15-23-44_,rs__2019-06-27_15-23-44_,xs__2019-06-27_15-23-44_,freq__2019-06-27_15-30-28_,rs__2019-06-27_15-30-28_,xs__2019-06-27_15-30-28_,freq__2019-06-27_15-37-14_,rs__2019-06-27_15-37-14_,xs__2019-06-27_15-37-14_,freq__2019-06-27_15-44-02_,rs__2019-06-27_15-44-02_,xs__2019-06-27_15-44-02_,freq__2019-06-27_15-50-48_,rs__2019-06-27_15-50-48_,xs__2019-06-27_15-50-48_,freq__2019-06-27_15-57-32_,rs__2019-06-27_15-57-32_,xs__2019-06-27_15-57-32_,freq__2019-06-27_16-04-18_,rs__2019-06-27_16-04-18_,xs__2019-06-27_16-04-18_,freq__2019-06-27_16-11-04_,rs__2019-06-27_16-11-04_,xs__2019-06-27_16-11-04_
14847462.0,5.96484375,-425.75,14854672.0,5.109375,-409.0,14859920.0,4.109375,-328.0,14862557.0,49.125,-968.5,14866601.0,5.60546875,-494.75,14866598.0,5.59765625,-494.75,14866597.0,5.57421875,-494.75,14866596.0,5.84765625,-494.75,14866596.0,5.4765625,-494.75,14866596.0,5.57421875,-494.75,14866595.0,5.5703125,-494.75,14866595.0,5.75390625,-494.75,14866596.0,5.75390625,-494.75,14866596.0,5.45703125,-494.5
14847477.0,5.9609375,-425.75,14854679.0,5.00390625,-409.0,14859927.0,4.2109375,-327.75,14862564.0,47.03125,-959.5,14866608.0,5.875,-494.75,14866605.0,5.9140625,-494.5,14866604.0,5.66015625,-494.75,14866603.0,5.953125,-494.5,14866603.0,5.5703125,-494.5,14866603.0,5.546875,-494.75,14866602.0,5.515625,-494.75,14866602.0,5.76953125,-494.75,14866603.0,5.3359375,-494.5,14866603.0,5.5390625,-494.5
14847492.0,6.015625,-425.75,14854687.0,5.0234375,-408.75,14859935.0,4.3125,-327.5,14862572.0,46.5625,-951.5,14866616.0,5.9765625,-494.5,14866613.0,5.79296875,-494.5,14866612.0,5.7890625,-494.5,14866611.0,5.79296875,-494.5,14866611.0,5.71484375,-494.5,14866611.0,5.4453125,-494.5,14866610.0,5.33984375,-494.75,14866610.0,5.64453125,-494.5,14866611.0,5.35546875,-494.5,14866611.0,5.3203125,-494.5
14847507.0,5.99609375,-425.5,14854694.0,4.9453125,-408.75,14859942.0,4.2109375,-327.0,14862579.0,45.15625,-944.0,14866623.0,5.83984375,-494.25,14866620.0,5.59765625,-494.5,14866619.0,5.609375,-494.5,14866618.0,5.97265625,-494.5,14866618.0,5.69921875,-494.75,14866618.0,5.55859375,-494.5,14866617.0,5.6484375,-494.5,14866617.0,5.55078125,-494.5,14866618.0,5.58984375,-494.25,14866618.0,5.36328125,-494.5
14847522.0,5.97265625,-425.5,14854702.0,5.1796875,-408.75,14859950.0,4.23046875,-326.75,14862587.0,43.9375,-936.5,14866631.0,5.79296875,-494.5,14866628.0,5.71875,-494.25,14866627.0,5.66015625,-494.25,14866626.0,5.7578125,-494.25,14866626.0,5.625,-494.5,14866626.0,5.59375,-494.0,14866625.0,5.453125,-494.25,14866625.0,5.68359375,-494.5,14866626.0,5.421875,-494.5,14866626.0,5.5625,-494.25
14847537.0,6.03515625,-425.75,14854709.0,5.24609375,-408.75,14859957.0,4.31640625,-326.25,14862594.0,42.75,-927.5,14866638.0,5.92578125,-494.25,14866635.0,5.65234375,-494.25,14866634.0,5.40625,-494.5,14866633.0,5.76953125,-494.25,14866633.0,5.51171875,-494.25,14866633.0,5.38671875,-494.25,14866632.0,5.59765625,-494.5,14866632.0,5.44140625,-494.5,14866633.0,5.46875,-494.25,14866633.0,5.30859375,-493.75
14847552.0,6.0859375,-425.75,14854717.0,5.13671875,-408.75,14859965.0,4.3125,-325.75,14862602.0,42.6875,-923.0,14866646.0,5.92578125,-494.25,14866643.0,5.61328125,-494.25,14866642.0,5.78125,-494.5,14866641.0,6.03125,-494.25,14866641.0,5.69140625,-494.25,14866641.0,5.51953125,-494.25,14866640.0,5.6171875,-494.25,14866640.0,5.5234375,-494.25,14866641.0,5.5078125,-494.0,14866641.0,5.51171875,-494.0
14847567.0,6.02734375,-425.5,14854724.0,5.2265625,-409.0,14859972.0,4.2890625,-325.5,14862609.0,40.90625,-915.5,14866653.0,5.9921875,-494.0,14866650.0,5.8046875,-494.0,14866649.0,5.7265625,-494.0,14866648.0,5.52734375,-494.25,14866648.0,5.7265625,-494.25,14866648.0,5.50390625,-494.25,14866647.0,5.46875,-494.0,14866647.0,5.62109375,-494.25,14866648.0,5.56640625,-494.0,14866648.0,5.59765625,-494.0
14847582.0,6.17578125,-425.5,14854732.0,5.15625,-408.75,14859980.0,4.296875,-325.0,14862617.0,40.0,-908.0,14866661.0,5.765625,-494.0,14866658.0,5.63671875,-494.0,14866657.0,5.58203125,-494.25,14866656.0,5.8125,-494.0,14866656.0,5.6484375,-494.25,14866656.0,5.66796875,-494.0,14866655.0,5.7734375,-494.25,14866655.0,5.66015625,-494.0,14866656.0,5.55859375,-494.0,14866656.0,5.640625,-493.75
14847597.0,6.0703125,-425.75,14854739.0,5.203125,-408.5,14859987.0,4.30859375,-324.5,14862624.0,39.09375,-901.5,14866668.0,5.71484375,-494.0,14866665.0,5.75,-494.0,14866664.0,5.515625,-494.0,14866663.0,6.01953125,-494.0,14866663.0,5.77734375,-494.25,14866663.0,5.47265625,-494.0,14866662.0,5.65234375,-494.0,14866662.0,5.765625,-494.0,14866663.0,5.43359375,-494.0,14866663.0,5.59375,-493.75
14847612.0,5.96484375,-425.5,14854747.0,5.05859375,-408.75,14859995.0,4.359375,-324.25,14862632.0,38.71875,-896.0,14866676.0,5.796875,-493.75,14866673.0,5.5,-494.0,14866672.0,5.55078125,-493.75,14866671.0,6.0546875,-493.75,14866671.0,5.734375,-493.75,14866671.0,5.55078125,-493.75,14866670.0,5.55078125,-494.0,14866670.0,5.85546875,-494.0,14866671.0,5.57421875,-494.0,14866671.0,5.703125,-493.5
14847627.0,5.9453125,-425.75,14854754.0,5.109375,-408.75,14860002.0,4.4453125,-323.75,14862639.0,37.78125,-889.0,14866683.0,5.890625,-493.5,14866680.0,5.69140625,-493.75,14866679.0,5.69140625,-493.75,14866678.0,6.00390625,-493.75,14866678.0,5.64453125,-493.75,14866678.0,5.59375,-493.5,14866677.0,5.6796875,-494.0,14866677.0,5.796875,-494.0,14866678.0,5.73046875,-493.75,14866678.0,5.49609375,-493.5
14847642.0,6.21484375,-425.5,14854762.0,5.19140625,-408.5,14860010.0,4.34375,-323.25,14862647.0,35.84375,-883.0,14866691.0,6.078125,-493.75,14866688.0,5.75390625,-493.75,14866687.0,5.6171875,-493.75,14866686.0,5.796875,-493.75,14866686.0,5.640625,-493.75,14866686.0,5.4453125,-493.75,14866685.0,5.71875,-493.75,14866685.0,5.77734375,-493.75,14866686.0,5.76953125,-493.5,14866686.0,5.66015625,-493.5
14847657.0,6.07421875,-425.25,14854769.0,5.19140625,-408.5,14860017.0,4.3671875,-323.0,14862654.0,36.09375,-876.5,14866698.0,5.92578125,-493.5,14866695.0,5.53515625,-493.5,14866694.0,5.69921875,-493.75,14866693.0,5.92578125,-493.75,14866693.0,5.7421875,-493.5,14866693.0,5.4140625,-493.5,14866692.0,5.6484375,-493.75,14866692.0,5.72265625,-493.75,14866693.0,5.5859375,-493.5,14866693.0,5.5859375,-493.25
14847672.0,6.27734375,-425.5,14854777.0,5.23046875,-408.5,14860025.0,4.38671875,-322.5,14862662.0,35.75,-871.5,14866706.0,5.9296875,-493.25,14866703.0,5.8671875,-493.75,14866702.0,5.7421875,-493.5,14866701.0,5.84375,-493.75,14866701.0,5.54296875,-493.5,14866701.0,5.27734375,-493.25,14866700.0,5.55859375,-493.5,14866700.0,5.55859375,-493.75,14866701.0,5.5859375,-493.75,14866701.0,5.421875,-493.5
14847687.0,6.1171875,-425.5,14854784.0,5.23046875,-408.5,14860032.0,4.3359375,-322.0,14862669.0,34.3125,-865.5,14866713.0,5.94140625,-493.25,14866710.0,5.78125,-493.5,14866709.0,5.5390625,-493.5,14866708.0,5.8671875,-493.25,14866708.0,5.59765625,-493.5,14866708.0,5.5390625,-493.5,14866707.0,5.62109375,-493.5,14866707.0,5.5546875,-493.5,14866708.0,5.4453125,-493.5,14866708.0,5.5859375,-493.25
14847702.0,6.1015625,-425.5,14854792.0,5.31640625,-408.25,14860040.0,4.5,-321.75,14862677.0,34.0625,-859.5,14866721.0,6.16015625,-493.25,14866718.0,5.73046875,-493.5,14866717.0,5.57421875,-493.25,14866716.0,5.9453125,-493.25,14866716.0,5.6171875,-493.25,14866716.0,5.41796875,-493.25,14866715.0,5.75,-493.25,14866715.0,5.76171875,-493.5,14866716.0,5.3984375,-493.25,14866716.0,5.5859375,-493.5
14847717.0,5.984375,-425.5,14854799.0,5.16015625,-408.5,14860047.0,4.3203125,-321.25,14862684.0,32.40625,-854.5,14866728.0,6.0234375,-493.5,14866725.0,5.6953125,-493.25,14866724.0,5.5234375,-493.25,14866723.0,5.7890625,-493.25,14866723.0,5.76953125,-493.75,14866723.0,5.63671875,-493.25,14866722.0,5.65625,-493.5,14866722.0,5.62109375,-493.25,14866723.0,5.5859375,-493.25,14866723.0,5.3828125,-492.75
14847732.0,6.00390625,-425.25,14854807.0,5.171875,-408.25,14860055.0,4.40625,-321.0,14862692.0,32.65625,-849.5,14866736.0,6.13671875,-493.25,14866733.0,5.62109375,-493.0,14866732.0,5.6171875,-493.25,14866731.0,5.7890625,-493.25,14866731.0,5.54296875,-493.5,14866731.0,5.546875,-493.0,14866730.0,5.51171875,-493.5,14866730.0,5.6640625,-493.25,14866731.0,5.62890625,-493.25,14866731.0,5.53125,-493.0
14847747.0,5.95703125,-425.25,14854814.0,5.12109375,-408.25,14860062.0,4.48046875,-320.5,14862699.0,32.34375,-845.0,14866743.0,5.78125,-493.0,14866740.0,5.6640625,-493.0,14866739.0,5.6171875,-493.0,14866738.0,6.1484375,-493.0,14866738.0,5.6953125,-493.25,14866738.0,5.609375,-493.0,14866737.0,5.57421875,-493.25,14866737.0,5.609375,-493.25,14866738.0,5.62109375,-493.25,14866738.0,5.3984375,-493.0
14847762.0,6.09375,-425.5,14854822.0,5.22265625,-408.25,14860070.0,4.45703125,-320.0,14862707.0,31.46875,-840.0,14866751.0,5.94921875,-493.0,14866748.0,5.6171875,-493.0,14866747.0,5.51953125,-493.0,14866746.0,6.078125,-493.0,14866746.0,5.51953125,-492.75,14866746.0,5.34375,-493.0,14866745.0,5.5078125,-493.25,14866745.0,5.78125,-493.0,14866746.0,5.484375,-492.75,14866746.0,5.42578125,-492.75
14847777.0,5.984375,-425.25,14854829.0,5.24609375,-408.25,14860077.0,4.42578125,-319.5,14862714.0,30.203125,-834.5,14866758.0,6.03515625,-493.0,14866755.0,5.73046875,-492.75,14866754.0,5.4609375,-492.5,14866753.0,5.8984375,-493.0,14866753.0,5.5390625,-493.0,14866753.0,5.62890625,-493.0,14866752.0,5.6875,-493.0,14866752.0,5.875,-493.0,14866753.0,5.5234375,-493.0,14866753.0,5.484375,-492.5
14847792.0,6.16015625,-425.5,14854837.0,5.2109375,-408.25,14860085.0,4.421875,-319.25,14862722.0,30.96875,-831.0,14866766.0,5.76171875,-492.75,14866763.0,5.75390625,-492.75,14866762.0,5.6328125,-492.75,14866761.0,5.92578125,-493.25,14866761.0,5.546875,-492.75,14866761.0,5.49609375,-493.0,14866760.0,5.9296875,-493.0,14866760.0,5.71484375,-493.0,14866761.0,5.60546875,-492.75,14866761.0,5.58203125,-492.5
14847807.0,6.0,-425.25,14854844.0,5.203125,-408.25,14860092.0,4.453125,-318.75,14862729.0,29.21875,-825.5,14866773.0,6.11328125,-492.75,14866770.0,5.77734375,-493.0,14866769.0,5.515625,-492.75,14866768.0,5.984375,-492.75,14866768.0,5.609375,-492.5,14866768.0,5.4375,-492.75,14866767.0,5.546875,-493.0,14866767.0,5.59375,-492.75,14866768.0,5.48046875,-492.75,14866768.0,5.58203125,-492.5
14847822.0,6.01953125,-425.25,14854852.0,5.2734375,-408.25,14860100.0,4.43359375,-318.25,14862737.0,29.421875,-821.0,14866781.0,5.98046875,-492.75,14866778.0,5.67578125,-492.5,14866777.0,5.43359375,-492.5,14866776.0,5.9140625,-492.75,14866776.0,5.62109375,-492.5,14866776.0,5.48046875,-492.75,14866775.0,5.73046875,-492.5,14866775.0,5.7265625,-492.75,14866776.0,5.4765625,-492.5,14866776.0,5.51953125,-492.5
14847837.0,6.0078125,-425.25,14854859.0,5.328125,-408.25,14860107.0,4.4296875,-317.75,14862744.0,29.0,-816.5,14866788.0,5.81640625,-492.5,14866785.0,5.546875,-492.5,14866784.0,5.8515625,-492.5,14866783.0,5.93359375,-492.5,14866783.0,5.7421875,-493.0,14866783.0,5.5078125,-492.5,14866782.0,5.69140625,-492.75,14866782.0,5.6796875,-492.75,14866783.0,5.61328125,-492.5,14866783.0,5.7421875,-492.5
14847852.0,6.09765625,-425.5,14854867.0,5.22265625,-408.25,14860115.0,4.54296875,-317.5,14862752.0,28.171875,-813.5,14866796.0,5.71484375,-492.5,14866793.0,5.80859375,-492.75,14866792.0,5.4453125,-492.5,14866791.0,5.96484375,-492.5,14866791.0,5.62109375,-492.75,14866791.0,5.51953125,-492.5,14866790.0,5.59765625,-492.75,14866790.0,5.78515625,-492.75,14866791.0,5.296875,-492.25,14866791.0,5.46875,-492.5
14847867.0,6.203125,-425.25,14854874.0,5.18359375,-408.0,14860122.0,4.65625,-316.75,14862759.0,27.328125,-808.0,14866803.0,6.0,-492.25,14866800.0,5.79296875,-492.5,14866799.0,5.34765625,-492.5,14866798.0,5.875,-492.25,14866798.0,5.60546875,-492.5,14866798.0,5.56640625,-492.25,14866797.0,5.7109375,-492.5,14866797.0,5.87890625,-492.25,14866798.0,5.5625,-492.5,14866798.0,5.45703125,-492.0
14847882.0,5.94921875,-425.25,14854882.0,5.23046875,-408.0,14860130.0,4.63671875,-316.25,14862767.0,26.71875,-804.5,14866811.0,5.96484375,-492.5,14866808.0,5.67578125,-492.5,14866807.0,5.60546875,-492.25,14866806.0,5.92578125,-492.5,14866806.0,5.7890625,-492.25,14866806.0,5.58203125,-492.25,14866805.0,5.81640625,-492.5,14866805.0,5.703125,-492.5,14866806.0,5.50390625,-492.0,14866806.0,5.5,-492.25
14847897.0,5.89453125,-425.25,14854889.0,5.15625,-408.0,14860137.0,4.51953125,-315.75,14862774.0,26.140625,-799.5,14866818.0,5.7890625,-492.25,14866815.0,5.69921875,-492.5,14866814.0,5.79296875,-492.0,14866813.0,5.94140625,-492.25,14866813.0,5.48046875,-492.25,14866813.0,5.5625,-492.25,14866812.0,5.58203125,-492.25,14866812.0,5.64453125,-492.5,14866813.0,5.546875,-492.0,14866813.0,5.609375,-491.75
14847912.0,6.25390625,-425.5,14854897.0,5.234375,-408.0,14860145.0,4.5390625,-315.5,14862782.0,25.84375,-796.5,14866826.0,6.04296875,-492.0,14866823.0,5.76953125,-492.25,14866822.0,5.55078125,-492.0,14866821.0,6.078125,-492.5,14866821.0,5.6171875,-492.25,14866821.0,5.60546875,-492.0,14866820.0,5.31640625,-492.25,14866820.0,5.71484375,-492.0,14866821.0,5.4375,-492.25,14866821.0,5.3046875,-492.0
14847927.0,6.12890625,-425.25,14854904.0,5.296875,-407.75,14860152.0,4.60546875,-315.0,14862789.0,25.265625,-792.5,14866833.0,5.98046875,-492.0,14866830.0,5.703125,-492.0,14866829.0,5.58984375,-492.0,14866828.0,5.98828125,-492.25,14866828.0,5.65625,-492.5,14866828.0,5.5546875,-492.25,14866827.0,5.6171875,-492.25,14866827.0,5.734375,-492.25,14866828.0,5.54296875,-492.0,14866828.0,5.65234375,-491.75
14847942.0,5.9921875,-425.0,14854912.0,5.23046875,-408.0,14860160.0,4.59375,-314.25,14862797.0,25.734375,-788.0,14866841.0,5.96875,-492.25,14866838.0,5.79296875,-492.0,14866837.0,5.66015625,-492.0,14866836.0,5.8515625,-492.0,14866836.0,5.87890625,-492.0,14866836.0,5.68359375,-492.0,14866835.0,5.4375,-492.25,14866835.0,5.71875,-492.0,14866836.0,5.70703125,-492.0,14866836.0,5.46484375,-492.0
14847957.0,6.10546875,-425.0,14854919.0,5.26953125,-407.75,14860167.0,4.57421875,-313.75,14862804.0,24.828125,-785.0,14866848.0,6.01171875,-491.75,14866845.0,5.69921875,-492.0,14866844.0,5.66796875,-492.0,14866843.0,5.8828125,-491.75,14866843.0,5.71875,-492.0,14866843.0,5.44921875,-491.75,14866842.0,5.58984375,-492.0,14866842.0,5.484375,-492.0,14866843.0,5.34375,-491.75,14866843.0,5.52734375,-491.75
14847972.0,6.23828125,-425.0,14854927.0,5.12890625,-407.75,14860175.0,4.6640625,-313.5,14862812.0,24.5625,-781.5,14866856.0,6.01953125,-492.0,14866853.0,5.97265625,-491.75,14866852.0,5.7265625,-491.75,14866851.0,5.71484375,-492.0,14866851.0,5.86328125,-491.75,14866851.0,5.66796875,-491.75,14866850.0,5.7265625,-492.25,14866850.0,5.6015625,-492.0,14866851.0,5.5546875,-491.75,14866851.0,5.48828125,-491.5
14847987.0,6.06640625,-425.25,14854934.0,5.25390625,-407.75,14860182.0,4.70703125,-313.0,14862819.0,23.921875,-778.0,14866863.0,5.6640625,-491.75,14866860.0,5.59375,-491.75,14866859.0,5.6640625,-492.0,14866858.0,5.73046875,-492.25,14866858.0,5.9140625,-491.75,14866858.0,5.4453125,-491.75,14866857.0,5.73046875,-491.75,14866857.0,5.75390625,-491.75,14866858.0,5.6328125,-492.0,14866858.0,5.6953125,-491.75
14848002.0,5.88671875,-425.0,14854942.0,5.234375,-407.75,14860190.0,4.77734375,-312.5,14862827.0,23.328125,-774.0,14866871.0,5.92578125,-491.75,14866868.0,5.34765625,-491.5,14866867.0,5.79296875,-491.75,14866866.0,5.73828125,-491.5,14866866.0,5.60546875,-491.75,14866866.0,5.72265625,-491.75,14866865.0,5.80078125,-491.75,14866865.0,5.4296875,-491.75,14866866.0,5.63671875,-491.75,14866866.0,5.4375,-491.5
14848017.0,5.90234375,-425.25,14854949.0,5.47265625,-407.75,14860197.0,4.6640625,-311.75,14862834.0,23.484375,-770.5,14866878.0,5.85546875,-491.5,14866875.0,5.85546875,-491.5,14866874.0,5.765625,-491.5,14866873.0,5.83984375,-491.75,14866873.0,5.62109375,-491.75,14866873.0,5.58203125,-491.5,14866872.0,5.62890625,-491.75,14866872.0,5.6328125,-491.75,14866873.0,5.72265625,-491.5,14866873.0,5.46875,-491.25
14848032.0,6.16796875,-425.0,14854957.0,5.31640625,-407.75,14860205.0,4.703125,-311.5,14862842.0,23.09375,-767.5,14866886.0,5.84765625,-491.75,14866883.0,5.63671875,-491.5,14866882.0,5.4609375,-491.5,14866881.0,5.98828125,-491.75,14866881.0,5.56640625,-491.5,14866881.0,5.6875,-491.5,14866880.0,5.60546875,-491.5,14866880.0,5.703125,-491.75,14866881.0,5.29296875,-491.5,14866881.0,5.44140625,-491.5
14848047.0,6.10546875,-425.0,14854964.0,5.19921875,-407.5,14860212.0,4.69140625,-311.0,14862849.0,23.109375,-764.5,14866893.0,5.91796875,-491.5,14866890.0,5.5859375,-491.5,14866889.0,5.39453125,-491.5,14866888.0,5.87890625,-491.5,14866888.0,5.5390625,-491.5,14866888.0,5.515625,-491.25,14866887.0,5.73046875,-491.75,14866887.0,5.73046875,-491.75,14866888.0,5.58984375,-491.5,14866888.0,5.31640625,-491.0
14848062.0,6.14453125,-424.75,14854972.0,5.203125,-407.75,14860220.0,4.73828125,-310.25,14862857.0,22.90625,-761.0,14866901.0,5.921875,-491.5,14866898.0,5.7421875,-491.5,14866897.0,5.6015625,-491.25,14866896.0,5.796875,-491.5,14866896.0,5.5859375,-491.5,14866896.0,5.7890625,-491.5,14866895.0,5.46484375,-491.5,14866895.0,5.64453125,-491.5,14866896.0,5.64453125,-491.25,14866896.0,5.609375,-491.0
14848077.0,6.125,-425.0,14854979.0,5.3125,-407.5,14860227.0,4.8125,-309.75,14862864.0,22.125,-757.5,14866908.0,5.89453125,-491.25,14866905.0,5.85546875,-491.5,14866904.0,5.5078125,-491.5,14866903.0,5.94140625,-491.25,14866903.0,5.59765625,-491.5,14866903.0,5.5546875,-491.25,14866902.0,5.609375,-491.25,14866902.0,5.57421875,-491.25,14866903.0,5.57421875,-491.25,14866903.0,5.51953125,-491.0
14848092.0,6.32421875,-425.0,14854987.0,5.31640625,-407.5,14860235.0,4.84765625,-309.5,14862872.0,22.171875,-755.5,14866916.0,5.765625,-491.25,14866913.0,5.90625,-491.25,14866912.0,5.53125,-491.5,14866911.0,5.89453125,-491.5,14866911.0,5.5078125,-491.25,14866911.0,5.296875,-491.25,14866910.0,5.73046875,-491.5,14866910.0,5.65234375,-491.25,14866911.0,5.51171875,-491.25,14866911.0,5.48828125,-491.0
