date,time,pressure,pressure_setpoint,mfc1_Ar,mfc2_Ar,rh,rh_setpoint,temp,bias,current,max_iv_current,max_cv_current,cv_area,low_freq_z,note
2019-06-27_15-10-06,247.474,,,,,,,,,,,,,,pbi
2019-06-27_15-10-08,247.508,,,,,,,,,,,,,,pbi
2019-06-27_15-10-10,247.541,,,,,,,,,,,,,,pbi
2019-06-27_15-10-12,247.575,,,,,,,,,,,,,,pbi
2019-06-27_15-10-14,247.608,,,,,,,,,,,,,,pbi
2019-06-27_15-10-16,247.641,,,,,,,,,,,,,,pbi
2019-06-27_15-10-18,247.675,,,,,,,,,,,,,,pbi
2019-06-27_15-10-20,247.709,,,,,,,,,,,,,,pbi
2019-06-27_15-10-22,247.741,,,,,,,,,,,,,,pbi
2019-06-27_15-10-24,247.775,,,,,,,,,,,,,,pbi
2019-06-27_15-10-26,247.808,,,,,,,,,,,,,,pbi
2019-06-27_15-10-28,247.841,,,,,,,,,,,,,,pbi
2019-06-27_15-10-30,247.875,,,,,,,,,,,,,,pbi
2019-06-27_15-10-32,247.909,,,,,,,,,,,,,,pbi
2019-06-27_15-10-34,247.943,,,,,,,,,,,,,,pbi
2019-06-27_15-10-36,247.975,,,,,,,,,,,,,,pbi
2019-06-27_15-10-38,248.009,,,,,,,,,,,,,,pbi
2019-06-27_15-10-40,248.042,,,,,,,,,,,,,,pbi
2019-06-27_15-10-42,248.075,,,,,,,,,,,,,,pbi
2019-06-27_15-10-44,248.109,,,,,,,,,,,,,,pbi
2019-06-27_15-10-46,248.143,,,,,,,,,,,,,,pbi
2019-06-27_15-10-48,248.175,,,,,,,,,,,,,,pbi
2019-06-27_15-10-50,248.208,,,,,,,,,,,,,,pbi
2019-06-27_15-10-52,248.242,,,,,,,,,,,,,,pbi
2019-06-27_15-10-54,248.276,,,,,,,,,,,,,,pbi
2019-06-27_15-10-56,248.309,,,,,,,,,,,,,,pbi
2019-06-27_15-10-58,248.342,,,,,,,,,,,,,,pbi
2019-06-27_15-11-00,248.375,,,,,,,,,,,,,,pbi
2019-06-27_15-11-02,248.408,,,,,,,,,,,,,,pbi
2019-06-27_15-11-04,248.442,,,,,,,,,,,,,,pbi
2019-06-27_15-11-06,248.475,,,,,,,,,,,,,,pbi
2019-06-27_15-11-08,248.509,,,,,,,,,,,,,,pbi
2019-06-27_15-11-10,248.542,,,,,,,,,,,,,,pbi
2019-06-27_15-11-12,248.576,,,,,,,,,,,,,,pbi
2019-06-27_15-11-14,248.609,,,,,,,,,,,,,,pbi
2019-06-27_15-11-16,248.642,,,,,,,,,,,,,,pbi
2019-06-27_15-11-18,248.676,,,,,,,,,,,,,,pbi
2019-06-27_15-11-20,248.709,,,,,,,,,,,,,,pbi
2019-06-27_15-11-22,248.742,,,,,,,,,,,,,,pbi
2019-06-27_15-11-24,248.776,,,,,,,,,,,,,,pbi
2019-06-27_15-11-26,248.809,,,,,,,,,,,,,,pbi
2019-06-27_15-11-28,248.842,,,,,,,,,,,,,,pbi
2019-06-27_15-11-30,248.876,,,,,,,,,,,,,,pbi
2019-06-27_15-11-32,248.909,,,,,,,,,,,,,,pbi
2019-06-27_15-11-34,248.942,,,,,,,,,,,,,,pbi
2019-06-27_15-11-36,248.975,,,,,,,,,,,,,,pbi
2019-06-27_15-11-38,249.009,,,,,,,,,,,,,,pbi
2019-06-27_15-11-40,249.042,,,,,,,,,,,,,,pbi
2019-06-27_15-11-42,249.075,,,,,,,,,,,,,,pbi
2019-06-27_15-11-44,249.109,,,,,,,,,,,,,,pbi
2019-06-27_15-11-46,249.142,,,,,,,,,,,,,,pbi
2019-06-27_15-11-48,249.176,,,,,,,,,,,,,,pbi
2019-06-27_15-11-50,249.208,,,,,,,,,,,,,,pbi
2019-06-27_15-11-52,249.242,,,,,,,,,,,,,,pbi
2019-06-27_15-11-54,249.276,,,,,,,,,,,,,,pbi
2019-06-27_15-11-56,249.308,,,,,,,,,,,,,,pbi
2019-06-27_15-11-58,249.342,,,,,,,,,,,,,,pbi
2019-06-27_15-12-00,249.376,,,,,,,,,,,,,,pbi
2019-06-27_15-12-02,249.409,,,,,,,,,,,,,,pbi
2019-06-27_15-12-04,249.443,,,,,,,,,,,,,,pbi
2019-06-27_15-12-06,249.475,,,,,,,,,,,,,,pbi
2019-06-27_15-12-08,249.509,,,,,,,,,,,,,,pbi
2019-06-27_15-12-10,249.542,,,,,,,,,,,,,,pbi
2019-06-27_15-12-12,249.576,,,,,,,,,,,,,,pbi
2019-06-27_15-12-14,249.608,,,,,,,,,,,,,,pbi
2019-06-27_15-12-16,249.642,,,,,,,,,,,,,,pbi
2019-06-27_15-12-18,249.675,,,,,,,,,,,,,,pbi
2019-06-27_15-12-20,249.709,,,,,,,,,,,,,,pbi
2019-06-27_15-12-22,249.742,,,,,,,,,,,,,,pbi
2019-06-27_15-12-24,249.775,,,,,,,,,,,,,,pbi
2019-06-27_15-12-26,249.808,,,,,,,,,,,,,,pbi
2019-06-27_15-12-28,249.842,,,,,,,,,,,,,,pbi
2019-06-27_15-12-30,249.875,,,,,,,,,,,,,,pbi
2019-06-27_15-12-32,249.909,,,,,,,,,,,,,,pbi
2019-06-27_15-12-34,249.942,,,,,,,,,,,,,,pbi
2019-06-27_15-12-36,249.976,,,,,,,,,,,,,,pbi
2019-06-27_15-12-38,250.008,,,,,,,,,,,,,,pbi
2019-06-27_15-12-40,250.042,,,,,,,,,,,,,,pbi
2019-06-27_15-12-42,250.075,,,,,,,,,,,,,,pbi
2019-06-27_15-12-44,250.108,,,,,,,,,,,,,,pbi
2019-06-27_15-12-46,250.143,,,,,,,,,,,,,,pbi
2019-06-27_15-12-48,250.175,,,,,,,,,,,,,,pbi
2019-06-27_15-12-50,250.208,,,,,,,,,,,,,,pbi
2019-06-27_15-12-52,250.242,,,,,,,,,,,,,,pbi
2019-06-27_15-12-54,250.275,,,,,,,,,,,,,,pbi
2019-06-27_15-12-56,250.308,,,,,,,,,,,,,,pbi
2019-06-27_15-12-58,250.342,,,,,,,,,,,,,,pbi
2019-06-27_15-13-00,250.375,,,,,,,,,,,,,,pbi
2019-06-27_15-13-02,250.408,,,,,,,,,,,,,,pbi
2019-06-27_15-13-04,250.442,,,,,,,,,,,,,,pbi
2019-06-27_15-13-06,250.475,,,,,,,,,,,,,,pbi
2019-06-27_15-13-08,250.508,,,,,,,,,,,,,,pbi
2019-06-27_15-13-10,250.542,,,,,,,,,,,,,,pbi
2019-06-27_15-13-12,250.575,,,,,,,,,,,,,,pbi
2019-06-27_15-13-14,250.608,,,,,,,,,,,,,,pbi
2019-06-27_15-13-16,250.642,,,,,,,,,,,,,,pbi
2019-06-27_15-13-18,250.675,,,,,,,,,,,,,,pbi
2019-06-27_15-13-20,250.708,,,,,,,,,,,,,,pbi
2019-06-27_15-13-22,250.742,,,,,,,,,,,,,,pbi
2019-06-27_15-13-24,250.776,,,,,,,,,,,,,,pbi
2019-06-27_15-13-26,250.808,,,,,,,,,,,,,,pbi
2019-06-27_15-13-28,250.842,,,,,,,,,,,,,,pbi
2019-06-27_15-13-30,250.875,,,,,,,,,,,,,,pbi
2019-06-27_15-13-32,250.908,,,,,,,,,,,,,,pbi
2019-06-27_15-13-34,250.942,,,,,,,,,,,,,,pbi
2019-06-27_15-13-36,250.975,,,,,,,,,,,,,,pbi
2019-06-27_15-13-38,251.008,,,,,,,,,,,,,,pbi
2019-06-27_15-13-40,251.042,,,,,,,,,,,,,,pbi
2019-06-27_15-13-42,251.075,,,,,,,,,,,,,,pbi
2019-06-27_15-13-44,251.109,,,,,,,,,,,,,,pbi
2019-06-27_15-13-46,251.142,,,,,,,,,,,,,,pbi
2019-06-27_15-13-48,251.175,,,,,,,,,,,,,,pbi
2019-06-27_15-13-50,251.208,,,,,,,,,,,,,,pbi
2019-06-27_15-13-52,251.242,,,,,,,,,,,,,,pbi
2019-06-27_15-13-54,251.276,,,,,,,,,,,,,,pbi
2019-06-27_15-13-56,251.309,,,,,,,,,,,,,,pbi
2019-06-27_15-13-58,251.342,,,,,,,,,,,,,,pbi
2019-06-27_15-14-00,251.375,,,,,,,,,,,,,,pbi
2019-06-27_15-14-02,251.408,,,,,,,,,,,,,,pbi
2019-06-27_15-14-04,251.442,,,,,,,,,,,,,,pbi
2019-06-27_15-14-06,251.475,,,,,,,,,,,,,,pbi
2019-06-27_15-14-08,251.508,,,,,,,,,,,,,,pbi
2019-06-27_15-14-10,251.543,,,,,,,,,,,,,,pbi
2019-06-27_15-14-12,251.576,,,,,,,,,,,,,,pbi
2019-06-27_15-14-14,251.608,,,,,,,,,,,,,,pbi
2019-06-27_15-14-16,251.642,,,,,,,,,,,,,,pbi
2019-06-27_15-14-18,251.675,,,,,,,,,,,,,,pbi
2019-06-27_15-14-20,251.708,,,,,,,,,,,,,,pbi
2019-06-27_15-14-22,251.742,,,,,,,,,,,,,,pbi
2019-06-27_15-14-24,251.775,,,,,,,,,,,,,,pbi
2019-06-27_15-14-26,251.808,,,,,,,,,,,,,,pbi
2019-06-27_15-14-28,251.842,,,,,,,,,,,,,,pbi
2019-06-27_15-14-30,251.875,,,,,,,,,,,,,,pbi
2019-06-27_15-14-32,251.908,,,,,,,,,,,,,,pbi
2019-06-27_15-14-34,251.942,,,,,,,,,,,,,,pbi
2019-06-27_15-14-36,251.975,,,,,,,,,,,,,,pbi
2019-06-27_15-14-38,252.008,,,,,,,,,,,,,,pbi
2019-06-27_15-14-40,252.042,,,,,,,,,,,,,,pbi
2019-06-27_15-14-42,252.076,,,,,,,,,,,,,,pbi
2019-06-27_15-14-44,252.109,,,,,,,,,,,,,,pbi
2019-06-27_15-14-46,252.142,,,,,,,,,,,,,,pbi
2019-06-27_15-14-48,252.176,,,,,,,,,,,,,,pbi
2019-06-27_15-14-50,252.209,,,,,,,,,,,,,,pbi
2019-06-27_15-14-52,252.242,,,,,,,,,,,,,,pbi
2019-06-27_15-14-54,252.275,,,,,,,,,,,,,,pbi
2019-06-27_15-14-56,252.308,,,,,,,,,,,,,,pbi
2019-06-27_15-14-58,252.343,,,,,,,,,,,,,,pbi
2019-06-27_15-15-00,252.375,,,,,,,,,,,,,,pbi
2019-06-27_15-15-02,252.408,,,,,,,,,,,,,,pbi
2019-06-27_15-15-04,252.442,,,,,,,,,,,,,,pbi
2019-06-27_15-15-06,252.476,,,,,,,,,,,,,,pbi
2019-06-27_15-15-08,252.508,,,,,,,,,,,,,,pbi
2019-06-27_15-15-10,252.543,,,,,,,,,,,,,,pbi
2019-06-27_15-15-12,252.575,,,,,,,,,,,,,,pbi
2019-06-27_15-15-14,252.608,,,,,,,,,,,,,,pbi
2019-06-27_15-15-16,252.642,,,,,,,,,,,,,,pbi
2019-06-27_15-15-18,252.675,,,,,,,,,,,,,,pbi
2019-06-27_15-15-20,252.708,,,,,,,,,,,,,,pbi
2019-06-27_15-15-22,252.742,,,,,,,,,,,,,,pbi
2019-06-27_15-15-24,252.775,,,,,,,,,,,,,,pbi
2019-06-27_15-15-26,252.808,,,,,,,,,,,,,,pbi
2019-06-27_15-15-28,252.842,,,,,,,,,,,,,,pbi
2019-06-27_15-15-30,252.875,,,,,,,,,,,,,,pbi
2019-06-27_15-15-32,252.908,,,,,,,,,,,,,,pbi
2019-06-27_15-15-34,252.942,,,,,,,,,,,,,,pbi
2019-06-27_15-15-36,252.975,,,,,,,,,,,,,,pbi
2019-06-27_15-15-38,253.009,,,,,,,,,,,,,,pbi
2019-06-27_15-15-40,253.042,,,,,,,,,,,,,,pbi
2019-06-27_15-15-42,253.075,,,,,,,,,,,,,,pbi
2019-06-27_15-15-44,253.108,,,,,,,,,,,,,,pbi
2019-06-27_15-15-46,253.142,,,,,,,,,,,,,,pbi
2019-06-27_15-15-48,253.175,,,,,,,,,,,,,,pbi
2019-06-27_15-15-50,253.208,,,,,,,,,,,,,,pbi
2019-06-27_15-15-52,253.242,,,,,,,,,,,,,,pbi
2019-06-27_15-15-54,253.275,,,,,,,,,,,,,,pbi
2019-06-27_15-15-56,253.308,,,,,,,,,,,,,,pbi
2019-06-27_15-15-58,253.343,,,,,,,,,,,,,,pbi
2019-06-27_15-16-00,253.375,,,,,,,,,,,,,,pbi
2019-06-27_15-16-02,253.409,,,,,,,,,,,,,,pbi
2019-06-27_15-16-04,253.442,,,,,,,,,,,,,,pbi
2019-06-27_15-16-06,253.475,,,,,,,,,,,,,,pbi
2019-06-27_15-16-08,253.509,,,,,,,,,,,,,,pbi
2019-06-27_15-16-10,253.542,,,,,,,,,,,,,,pbi
2019-06-27_15-16-12,253.575,,,,,,,,,,,,,,pbi
2019-06-27_15-16-14,253.608,,,,,,,,,,,,,,pbi
2019-06-27_15-16-16,253.642,,,,,,,,,,,,,,pbi
2019-06-27_15-16-18,253.675,,,,,,,,,,,,,,pbi
2019-06-27_15-16-20,253.709,,,,,,,,,,,,,,pbi
2019-06-27_15-16-22,253.742,,,,,,,,,,,,,,pbi
2019-06-27_15-16-24,253.775,,,,,,,,,,,,,,pbi
2019-06-27_15-16-26,253.809,,,,,,,,,,,,,,pbi
2019-06-27_15-16-28,253.843,,,,,,,,,,,,,,pbi
2019-06-27_15-16-30,253.875,,,,,,,,,,,,,,pbi
2019-06-27_15-16-32,253.909,,,,,,,,,,,,,,pbi
2019-06-27_15-16-34,253.942,,,,,,,,,,,,,,pbi
2019-06-27_15-16-36,253.975,,,,,,,,,,,,,,pbi
2019-06-27_15-16-38,254.008,,,,,,,,,,,,,,pbi
2019-06-27_15-16-40,254.042,,,,,,,,,,,,,,pbi
2019-06-27_15-16-42,254.075,,,,,,,,,,,,,,pbi
2019-06-27_15-16-44,254.108,,,,,,,,,,,,,,pbi
2019-06-27_15-16-46,254.143,,,,,,,,,,,,,,pbi
2019-06-27_15-16-48,254.175,,,,,,,,,,,,,,pbi
2019-06-27_15-16-50,254.209,,,,,,,,,,,,,,pbi
2019-06-27_15-16-52,254.243,,,,,,,,,,,,,,pbi
2019-06-27_15-16-54,254.276,,,,,,,,,,,,,,pbi
2019-06-27_15-16-56,254.309,,,,,,,,,,,,,,pbi
2019-06-27_15-16-58,254.343,,,,,,,,,,,,,,pbi
2019-06-27_15-17-00,254.376,,,,,,,,,,,,,,pbi
2019-06-27_15-17-02,254.41,,,,,,,,,,,,,,pbi
2019-06-27_15-17-04,254.444,,,,,,,,,,,,,,pbi
2019-06-27_15-17-06,254.476,,,,,,,,,,,,,,pbi
2019-06-27_15-17-08,254.51,,,,,,,,,,,,,,pbi
2019-06-27_15-17-10,254.543,,,,,,,,,,,,,,pbi
2019-06-27_15-17-12,254.576,,,,,,,,,,,,,,pbi
2019-06-27_15-17-14,254.61,,,,,,,,,,,,,,pbi
2019-06-27_15-17-16,254.644,,,,,,,,,,,,,,pbi
2019-06-27_15-17-18,254.676,,,,,,,,,,,,,,pbi
2019-06-27_15-17-20,254.709,,,,,,,,,,,,,,pbi
2019-06-27_15-17-22,254.744,,,,,,,,,,,,,,pbi
2019-06-27_15-17-24,254.777,,,,,,,,,,,,,,pbi
2019-06-27_15-17-26,254.81,,,,,,,,,,,,,,pbi
2019-06-27_15-17-28,254.844,,,,,,,,,,,,,,pbi
2019-06-27_15-17-30,254.876,,,,,,,,,,,,,,pbi
2019-06-27_15-17-32,254.909,,,,,,,,,,,,,,pbi
2019-06-27_15-17-34,254.943,,,,,,,,,,,,,,pbi
2019-06-27_15-17-36,254.976,,,,,,,,,,,,,,pbi
2019-06-27_15-17-38,255.009,,,,,,,,,,,,,,pbi
2019-06-27_15-17-40,255.043,,,,,,,,,,,,,,pbi
2019-06-27_15-17-42,255.076,,,,,,,,,,,,,,pbi
2019-06-27_15-17-44,255.11,,,,,,,,,,,,,,pbi
2019-06-27_15-17-46,255.143,,,,,,,,,,,,,,pbi
2019-06-27_15-17-48,255.176,,,,,,,,,,,,,,pbi
2019-06-27_15-17-50,255.21,,,,,,,,,,,,,,pbi
2019-06-27_15-17-52,255.243,,,,,,,,,,,,,,pbi
2019-06-27_15-17-54,255.276,,,,,,,,,,,,,,pbi
2019-06-27_15-17-56,255.309,,,,,,,,,,,,,,pbi
2019-06-27_15-17-58,255.343,,,,,,,,,,,,,,pbi
2019-06-27_15-18-00,255.376,,,,,,,,,,,,,,pbi
2019-06-27_15-18-02,255.409,,,,,,,,,,,,,,pbi
2019-06-27_15-18-04,255.443,,,,,,,,,,,,,,pbi
2019-06-27_15-18-06,255.476,,,,,,,,,,,,,,pbi
2019-06-27_15-18-08,255.51,,,,,,,,,,,,,,pbi
2019-06-27_15-18-10,255.543,,,,,,,,,,,,,,pbi
2019-06-27_15-18-12,255.576,,,,,,,,,,,,,,pbi
2019-06-27_15-18-14,255.609,,,,,,,,,,,,,,pbi
2019-06-27_15-18-16,255.643,,,,,,,,,,,,,,pbi
2019-06-27_15-18-18,255.676,,,,,,,,,,,,,,pbi
2019-06-27_15-18-20,255.71,,,,,,,,,,,,,,pbi
2019-06-27_15-18-22,255.743,,,,,,,,,,,,,,pbi
2019-06-27_15-18-24,255.776,,,,,,,,,,,,,,pbi
2019-06-27_15-18-26,255.81,,,,,,,,,,,,,,pbi
2019-06-27_15-18-28,255.844,,,,,,,,,,,,,,pbi
2019-06-27_15-18-30,255.876,,,,,,,,,,,,,,pbi
2019-06-27_15-18-32,255.91,,,,,,,,,,,,,,pbi
2019-06-27_15-18-34,255.944,,,,,,,,,,,,,,pbi
2019-06-27_15-18-36,255.976,,,,,,,,,,,,,,pbi
2019-06-27_15-18-38,256.01,,,,,,,,,,,,,,pbi
2019-06-27_15-18-40,256.043,,,,,,,,,,,,,,pbi
2019-06-27_15-18-42,256.077,,,,,,,,,,,,,,pbi
2019-06-27_15-18-44,256.11,,,,,,,,,,,,,,pbi
2019-06-27_15-18-46,256.144,,,,,,,,,,,,,,pbi
2019-06-27_15-18-48,256.176,,,,,,,,,,,,,,pbi
2019-06-27_15-18-50,256.21,,,,,,,,,,,,,,pbi
2019-06-27_15-18-52,256.243,,,,,,,,,,,,,,pbi
2019-06-27_15-18-54,256.276,,,,,,,,,,,,,,pbi
2019-06-27_15-18-56,256.31,,,,,,,,,,,,,,pbi
2019-06-27_15-18-58,256.344,,,,,,,,,,,,,,pbi
2019-06-27_15-19-00,256.376,,,,,,,,,,,,,,pbi
2019-06-27_15-19-02,256.41,,,,,,,,,,,,,,pbi
2019-06-27_15-19-04,256.443,,,,,,,,,,,,,,pbi
2019-06-27_15-19-06,256.476,,,,,,,,,,,,,,pbi
2019-06-27_15-19-08,256.51,,,,,,,,,,,,,,pbi
2019-06-27_15-19-10,256.544,,,,,,,,,,,,,,pbi
2019-06-27_15-19-12,256.576,,,,,,,,,,,,,,pbi
2019-06-27_15-19-14,256.61,,,,,,,,,,,,,,pbi
2019-06-27_15-19-16,256.643,,,,,,,,,,,,,,pbi
2019-06-27_15-19-18,256.676,,,,,,,,,,,,,,pbi
2019-06-27_15-19-20,256.71,,,,,,,,,,,,,,pbi
2019-06-27_15-19-22,256.744,,,,,,,,,,,,,,pbi
2019-06-27_15-19-24,256.776,,,,,,,,,,,,,,pbi
2019-06-27_15-19-26,256.81,,,,,,,,,,,,,,pbi
2019-06-27_15-19-28,256.843,,,,,,,,,,,,,,pbi
2019-06-27_15-19-30,256.876,,,,,,,,,,,,,,pbi
2019-06-27_15-19-32,256.91,,,,,,,,,,,,,,pbi
2019-06-27_15-19-34,256.943,,,,,,,,,,,,,,pbi
2019-06-27_15-19-36,256.976,,,,,,,,,,,,,,pbi
2019-06-27_15-19-38,257.01,,,,,,,,,,,,,,pbi
2019-06-27_15-19-40,257.043,,,,,,,,,,,,,,pbi
2019-06-27_15-19-42,257.076,,,,,,,,,,,,,,pbi
2019-06-27_15-19-44,257.11,,,,,,,,,,,,,,pbi
2019-06-27_15-19-46,257.143,,,,,,,,,,,,,,pbi
2019-06-27_15-19-48,257.177,,,,,,,,,,,,,,pbi
2019-06-27_15-19-50,257.21,,,,,,,,,,,,,,pbi
2019-06-27_15-19-52,257.243,,,,,,,,,,,,,,pbi
2019-06-27_15-19-54,257.277,,,,,,,,,,,,,,pbi
2019-06-27_15-19-56,257.31,,,,,,,,,,,,,,pbi
2019-06-27_15-19-58,257.343,,,,,,,,,,,,,,pbi
2019-06-27_15-20-00,257.376,,,,,,,,,,,,,,pbi
2019-06-27_15-20-02,257.41,,,,,,,,,,,,,,pbi
2019-06-27_15-20-04,257.443,,,,,,,,,,,,,,pbi
2019-06-27_15-20-06,257.477,,,,,,,,,,,,,,pbi
2019-06-27_15-20-08,257.51,,,,,,,,,,,,,,pbi
2019-06-27_15-20-10,257.544,,,,,,,,,,,,,,pbi
2019-06-27_15-20-12,257.576,,,,,,,,,,,,,,pbi
2019-06-27_15-20-14,257.61,,,,,,,,,,,,,,pbi
2019-06-27_15-20-16,257.643,,,,,,,,,,,,,,pbi
2019-06-27_15-20-18,257.676,,,,,,,,,,,,,,pbi
2019-06-27_15-20-20,257.711,,,,,,,,,,,,,,pbi
2019-06-27_15-20-22,257.744,,,,,,,,,,,,,,pbi
2019-06-27_15-20-24,257.777,,,,,,,,,,,,,,pbi
2019-06-27_15-20-26,257.811,,,,,,,,,,,,,,pbi
2019-06-27_15-20-28,257.843,,,,,,,,,,,,,,pbi
2019-06-27_15-20-30,257.877,,,,,,,,,,,,,,pbi
2019-06-27_15-20-32,257.91,,,,,,,,,,,,,,pbi
2019-06-27_15-20-34,257.943,,,,,,,,,,,,,,pbi
2019-06-27_15-20-36,257.976,,,,,,,,,,,,,,pbi
2019-06-27_15-20-38,258.01,,,,,,,,,,,,,,pbi
2019-06-27_15-20-40,258.043,,,,,,,,,,,,,,pbi
2019-06-27_15-20-42,258.076,,,,,,,,,,,,,,pbi
2019-06-27_15-20-44,258.11,,,,,,,,,,,,,,pbi
2019-06-27_15-20-46,258.144,,,,,,,,,,,,,,pbi
2019-06-27_15-20-48,258.177,,,,,,,,,,,,,,pbi
2019-06-27_15-20-50,258.21,,,,,,,,,,,,,,pbi
2019-06-27_15-20-52,258.244,,,,,,,,,,,,,,pbi
2019-06-27_15-20-54,258.276,,,,,,,,,,,,,,pbi
2019-06-27_15-20-56,258.31,,,,,,,,,,,,,,pbi
2019-06-27_15-20-58,258.343,,,,,,,,,,,,,,pbi
2019-06-27_15-21-00,258.376,,,,,,,,,,,,,,pbi
2019-06-27_15-21-02,258.41,,,,,,,,,,,,,,pbi
2019-06-27_15-21-04,258.443,,,,,,,,,,,,,,pbi
2019-06-27_15-21-06,258.477,,,,,,,,,,,,,,pbi
2019-06-27_15-21-08,258.51,,,,,,,,,,,,,,pbi
2019-06-27_15-21-10,258.544,,,,,,,,,,,,,,pbi
2019-06-27_15-21-12,258.576,,,,,,,,,,,,,,pbi
2019-06-27_15-21-14,258.61,,,,,,,,,,,,,,pbi
2019-06-27_15-21-16,258.643,,,,,,,,,,,,,,pbi
2019-06-27_15-21-18,258.676,,,,,,,,,,,,,,pbi
2019-06-27_15-21-20,258.71,,,,,,,,,,,,,,pbi
2019-06-27_15-21-22,258.743,,,,,,,,,,,,,,pbi
2019-06-27_15-21-24,258.776,,,,,,,,,,,,,,pbi
2019-06-27_15-21-26,258.81,,,,,,,,,,,,,,pbi
2019-06-27_15-21-28,258.843,,,,,,,,,,,,,,pbi
2019-06-27_15-21-30,258.876,,,,,,,,,,,,,,pbi
2019-06-27_15-21-32,258.91,,,,,,,,,,,,,,pbi
2019-06-27_15-21-34,258.943,,,,,,,,,,,,,,pbi
2019-06-27_15-21-36,258.977,,,,,,,,,,,,,,pbi
2019-06-27_15-21-38,259.01,,,,,,,,,,,,,,pbi
2019-06-27_15-21-40,259.044,,,,,,,,,,,,,,pbi
2019-06-27_15-21-42,259.076,,,,,,,,,,,,,,pbi
2019-06-27_15-21-44,259.11,,,,,,,,,,,,,,pbi
2019-06-27_15-21-46,259.143,,,,,,,,,,,,,,pbi
2019-06-27_15-21-48,259.176,,,,,,,,,,,,,,pbi
2019-06-27_15-21-50,259.21,,,,,,,,,,,,,,pbi
2019-06-27_15-21-52,259.243,,,,,,,,,,,,,,pbi
2019-06-27_15-21-54,259.276,,,,,,,,,,,,,,pbi
2019-06-27_15-21-56,259.31,,,,,,,,,,,,,,pbi
2019-06-27_15-21-58,259.343,,,,,,,,,,,,,,pbi
2019-06-27_15-22-00,259.376,,,,,,,,,,,,,,pbi
2019-06-27_15-22-02,259.41,,,,,,,,,,,,,,pbi
2019-06-27_15-22-04,259.443,,,,,,,,,,,,,,pbi
2019-06-27_15-22-06,259.477,,,,,,,,,,,,,,pbi
2019-06-27_15-22-08,259.51,,,,,,,,,,,,,,pbi
2019-06-27_15-22-10,259.543,,,,,,,,,,,,,,pbi
2019-06-27_15-22-12,259.576,,,,,,,,,,,,,,pbi
2019-06-27_15-22-14,259.61,,,,,,,,,,,,,,pbi
2019-06-27_15-22-16,259.643,,,,,,,,,,,,,,pbi
2019-06-27_15-22-18,259.677,,,,,,,,,,,,,,pbi
2019-06-27_15-22-20,259.711,,,,,,,,,,,,,,pbi
2019-06-27_15-22-22,259.743,,,,,,,,,,,,,,pbi
2019-06-27_15-22-24,259.777,,,,,,,,,,,,,,pbi
2019-06-27_15-22-26,259.811,,,,,,,,,,,,,,pbi
2019-06-27_15-22-28,259.844,,,,,,,,,,,,,,pbi
2019-06-27_15-22-30,259.877,,,,,,,,,,,,,,pbi
2019-06-27_15-22-32,259.91,,,,,,,,,,,,,,pbi
2019-06-27_15-22-34,259.944,,,,,,,,,,,,,,pbi
2019-06-27_15-22-36,259.977,,,,,,,,,,,,,,pbi
2019-06-27_15-22-38,260.01,,,,,,,,,,,,,,pbi
2019-06-27_15-22-40,260.043,,,,,,,,,,,,,,pbi
2019-06-27_15-22-42,260.077,,,,,,,,,,,,,,pbi
2019-06-27_15-22-44,260.11,,,,,,,,,,,,,,pbi
2019-06-27_15-22-46,260.143,,,,,,,,,,,,,,pbi
2019-06-27_15-22-48,260.177,,,,,,,,,,,,,,pbi
2019-06-27_15-22-50,260.21,,,,,,,,,,,,,,pbi
2019-06-27_15-22-52,260.244,,,,,,,,,,,,,,pbi
2019-06-27_15-22-54,260.277,,,,,,,,,,,,,,pbi
2019-06-27_15-22-56,260.311,,,,,,,,,,,,,,pbi
2019-06-27_15-22-58,260.343,,,,,,,,,,,,,,pbi
2019-06-27_15-23-00,260.377,,,,,,,,,,,,,,pbi
2019-06-27_15-23-02,260.41,,,,,,,,,,,,,,pbi
2019-06-27_15-23-04,260.444,,,,,,,,,,,,,,pbi
2019-06-27_15-23-06,260.477,,,,,,,,,,,,,,pbi
2019-06-27_15-23-08,260.51,,,,,,,,,,,,,,pbi
2019-06-27_15-23-10,260.544,,,,,,,,,,,,,,pbi
2019-06-27_15-23-12,260.577,,,,,,,,,,,,,,pbi
2019-06-27_15-23-14,260.61,,,,,,,,,,,,,,pbi
2019-06-27_15-23-16,260.644,,,,,,,,,,,,,,pbi
2019-06-27_15-23-18,260.677,,,,,,,,,,,,,,pbi
2019-06-27_15-23-20,260.71,,,,,,,,,,,,,,pbi
2019-06-27_15-23-22,260.743,,,,,,,,,,,,,,pbi
2019-06-27_15-23-24,260.777,,,,,,,,,,,,,,pbi
2019-06-27_15-23-26,260.81,,,,,,,,,,,,,,pbi
2019-06-27_15-23-28,260.844,,,,,,,,,,,,,,pbi
2019-06-27_15-23-30,260.877,,,,,,,,,,,,,,pbi
2019-06-27_15-23-32,260.91,,,,,,,,,,,,,,pbi
2019-06-27_15-23-34,260.943,,,,,,,,,,,,,,pbi
2019-06-27_15-23-36,260.977,,,,,,,,,,,,,,pbi
2019-06-27_15-23-38,261.01,,,,,,,,,,,,,,pbi
2019-06-27_15-23-40,261.044,,,,,,,,,,,,,,pbi
2019-06-27_15-23-42,261.077,,,,,,,,,,,,,,pbi
