freq__2019-06-28_13-14-55_,rs__2019-06-28_13-14-55_,xs__2019-06-28_13-14-55_,freq__2019-06-28_13-20-55_,rs__2019-06-28_13-20-55_,xs__2019-06-28_13-20-55_,freq__2019-06-28_15-53-41_,rs__2019-06-28_15-53-41_,xs__2019-06-28_15-53-41_
54479747.0,10.765625,-126.6875,54203431.0,10.3125,-124.75,54458316.0,10.4296875,-123.125
54479782.0,10.7734375,-126.625,54203731.0,10.3125,-124.75,54458334.0,10.453125,-123.125
54479817.0,10.7578125,-126.5625,54204031.0,10.3203125,-124.75,54458351.0,10.4453125,-123.125
54479852.0,10.78125,-126.5625,54204331.0,10.328125,-124.75,54458369.0,10.4453125,-123.125
54479887.0,10.7734375,-126.5,54204631.0,10.328125,-124.6875,54458386.0,10.4453125,-123.125
54479922.0,10.7734375,-126.4375,54204931.0,10.3203125,-124.75,54458404.0,10.4296875,-123.125
54479957.0,10.8125,-126.375,54205231.0,10.3125,-124.75,54458421.0,10.4453125,-123.125
54479992.0,10.8359375,-126.3125,54205532.0,10.3125,-124.75,54458439.0,10.4609375,-123.125
54480027.0,10.84375,-126.25,54205832.0,10.3203125,-124.6875,54458456.0,10.4453125,-123.125
54480062.0,10.8671875,-126.1875,54206132.0,10.328125,-124.75,54458474.0,10.4453125,-123.125
54480097.0,10.9296875,-126.0625,54206432.0,10.3125,-124.75,54458491.0,10.4453125,-123.0625
54480132.0,11.0,-126.0,54206732.0,10.3125,-124.75,54458509.0,10.453125,-123.0625
54480167.0,11.0546875,-125.875,54207032.0,10.328125,-124.75,54458526.0,10.4375,-123.0625
54480202.0,11.15625,-125.75,54207332.0,10.328125,-124.75,54458544.0,10.4375,-123.0625
54480237.0,11.2890625,-125.6875,54207633.0,10.3359375,-124.75,54458561.0,10.4453125,-123.0625
54480272.0,11.453125,-125.5625,54207933.0,10.3203125,-124.75,54458579.0,10.4375,-123.0625
