freq__2019-06-27_14-33-42_,rs__2019-06-27_14-33-42_,xs__2019-06-27_14-33-42_,freq__2019-06-27_14-41-42_,rs__2019-06-27_14-41-42_,xs__2019-06-27_14-41-42_,freq__2019-06-27_14-56-42_,rs__2019-06-27_14-56-42_,xs__2019-06-27_14-56-42_,freq__2019-06-27_15-03-26_,rs__2019-06-27_15-03-26_,xs__2019-06-27_15-03-26_,freq__2019-06-27_15-10-12_,rs__2019-06-27_15-10-12_,xs__2019-06-27_15-10-12_,freq__2019-06-27_15-16-58_,rs__2019-06-27_15-16-58_,xs__2019-06-27_15-16-58_,freq__2019-06-27_15-23-44_,rs__2019-06-27_15-23-44_,xs__2019-06-27_15-23-44_,freq__2019-06-27_15-30-28_,rs__2019-06-27_15-30-28_,xs__2019-06-27_15-30-28_,freq__2019-06-27_15-37-14_,rs__2019-06-27_15-37-14_,xs__2019-06-27_15-37-14_,freq__2019-06-27_15-44-02_,rs__2019-06-27_15-44-02_,xs__2019-06-27_15-44-02_,freq__2019-06-27_15-50-48_,rs__2019-06-27_15-50-48_,xs__2019-06-27_15-50-48_,freq__2019-06-27_15-57-32_,rs__2019-06-27_15-57-32_,xs__2019-06-27_15-57-32_,freq__2019-06-27_16-04-18_,rs__2019-06-27_16-04-18_,xs__2019-06-27_16-04-18_
54453888.0,10.65625,-123.5,54459464.0,10.5234375,-123.25,54459460.0,10.3125,-123.1875,54459473.0,10.34375,-123.1875,54459469.0,10.3203125,-123.1875,54459462.0,10.3125,-123.1875,54459462.0,10.2890625,-123.1875,54459461.0,10.3125,-123.1875,54459457.0,10.2578125,-123.1875,54459459.0,10.2578125,-123.1875,54459460.0,10.2734375,-123.1875,54459459.0,10.25,-123.1875,54459460.0,10.2421875,-123.1875
54453923.0,10.65625,-123.5,54459481.0,10.5078125,-123.25,54459477.0,10.328125,-123.125,54459490.0,10.3671875,-123.1875,54459486.0,10.328125,-123.1875,54459479.0,10.3046875,-123.1875,54459479.0,10.3203125,-123.1875,54459478.0,10.3046875,-123.1875,54459474.0,10.28125,-123.1875,54459476.0,10.2578125,-123.1875,54459477.0,10.2734375,-123.1875,54459476.0,10.265625,-123.1875,54459477.0,10.234375,-123.1875
54453958.0,10.65625,-123.5,54459499.0,10.5390625,-123.25,54459495.0,10.3515625,-123.125,54459508.0,10.328125,-123.1875,54459504.0,10.34375,-123.1875,54459497.0,10.3125,-123.1875,54459497.0,10.3046875,-123.1875,54459496.0,10.3046875,-123.1875,54459492.0,10.3046875,-123.1875,54459494.0,10.25,-123.1875,54459495.0,10.265625,-123.1875,54459494.0,10.2421875,-123.1875,54459495.0,10.2265625,-123.1875
54453993.0,10.6484375,-123.5,54459516.0,10.5234375,-123.25,54459512.0,10.3203125,-123.125,54459525.0,10.3515625,-123.1875,54459521.0,10.3203125,-123.1875,54459514.0,10.3046875,-123.1875,54459514.0,10.296875,-123.1875,54459513.0,10.2890625,-123.1875,54459509.0,10.2890625,-123.1875,54459511.0,10.25,-123.1875,54459512.0,10.265625,-123.125,54459511.0,10.25,-123.1875,54459512.0,10.2421875,-123.1875
54454028.0,10.6328125,-123.5,54459534.0,10.5,-123.25,54459530.0,10.328125,-123.1875,54459543.0,10.34375,-123.1875,54459539.0,10.3671875,-123.1875,54459532.0,10.296875,-123.125,54459532.0,10.2890625,-123.1875,54459531.0,10.2890625,-123.1875,54459527.0,10.265625,-123.1875,54459529.0,10.2578125,-123.1875,54459530.0,10.2578125,-123.1875,54459529.0,10.2421875,-123.125,54459530.0,10.234375,-123.1875
54454063.0,10.65625,-123.5,54459551.0,10.5078125,-123.1875,54459547.0,10.3046875,-123.125,54459560.0,10.359375,-123.125,54459556.0,10.3203125,-123.1875,54459549.0,10.3203125,-123.1875,54459549.0,10.3046875,-123.1875,54459548.0,10.3203125,-123.1875,54459544.0,10.28125,-123.1875,54459546.0,10.2578125,-123.1875,54459547.0,10.2578125,-123.1875,54459546.0,10.2421875,-123.125,54459547.0,10.25,-123.1875
54454098.0,10.6796875,-123.4375,54459569.0,10.53125,-123.1875,54459565.0,10.328125,-123.1875,54459578.0,10.3515625,-123.1875,54459574.0,10.3359375,-123.125,54459567.0,10.328125,-123.1875,54459567.0,10.2734375,-123.1875,54459566.0,10.296875,-123.1875,54459562.0,10.2734375,-123.1875,54459564.0,10.25,-123.1875,54459565.0,10.2734375,-123.1875,54459564.0,10.25,-123.125,54459565.0,10.25,-123.1875
54454133.0,10.6640625,-123.4375,54459586.0,10.5234375,-123.1875,54459582.0,10.3515625,-123.125,54459595.0,10.3671875,-123.1875,54459591.0,10.328125,-123.1875,54459584.0,10.3203125,-123.1875,54459584.0,10.3125,-123.125,54459583.0,10.28125,-123.1875,54459579.0,10.28125,-123.1875,54459581.0,10.265625,-123.1875,54459582.0,10.25,-123.1875,54459581.0,10.2421875,-123.1875,54459582.0,10.2578125,-123.1875
54454168.0,10.6328125,-123.4375,54459604.0,10.5234375,-123.1875,54459600.0,10.34375,-123.125,54459613.0,10.328125,-123.125,54459609.0,10.328125,-123.1875,54459602.0,10.3359375,-123.1875,54459602.0,10.3046875,-123.125,54459601.0,10.296875,-123.1875,54459597.0,10.28125,-123.1875,54459599.0,10.28125,-123.1875,54459600.0,10.265625,-123.1875,54459599.0,10.2734375,-123.125,54459600.0,10.25,-123.1875
54454203.0,10.6484375,-123.4375,54459621.0,10.53125,-123.1875,54459617.0,10.34375,-123.125,54459630.0,10.3359375,-123.1875,54459626.0,10.375,-123.1875,54459619.0,10.328125,-123.1875,54459619.0,10.3046875,-123.1875,54459618.0,10.296875,-123.125,54459614.0,10.28125,-123.1875,54459616.0,10.265625,-123.125,54459617.0,10.28125,-123.1875,54459616.0,10.28125,-123.1875,54459617.0,10.2265625,-123.1875
54454238.0,10.6640625,-123.4375,54459639.0,10.5078125,-123.1875,54459635.0,10.3515625,-123.125,54459648.0,10.3515625,-123.125,54459644.0,10.375,-123.125,54459637.0,10.3203125,-123.1875,54459637.0,10.3125,-123.1875,54459636.0,10.28125,-123.1875,54459632.0,10.2890625,-123.1875,54459634.0,10.2890625,-123.1875,54459635.0,10.265625,-123.1875,54459634.0,10.234375,-123.125,54459635.0,10.2734375,-123.1875
54454273.0,10.65625,-123.4375,54459656.0,10.515625,-123.1875,54459652.0,10.34375,-123.125,54459665.0,10.34375,-123.125,54459661.0,10.3515625,-123.1875,54459654.0,10.3359375,-123.1875,54459654.0,10.3046875,-123.1875,54459653.0,10.296875,-123.1875,54459649.0,10.28125,-123.1875,54459651.0,10.2578125,-123.1875,54459652.0,10.265625,-123.1875,54459651.0,10.2421875,-123.1875,54459652.0,10.2421875,-123.1875
54454308.0,10.671875,-123.4375,54459674.0,10.484375,-123.1875,54459670.0,10.34375,-123.1875,54459683.0,10.328125,-123.125,54459679.0,10.2890625,-123.1875,54459672.0,10.28125,-123.125,54459672.0,10.296875,-123.1875,54459671.0,10.28125,-123.1875,54459667.0,10.296875,-123.1875,54459669.0,10.25,-123.1875,54459670.0,10.25,-123.125,54459669.0,10.2734375,-123.125,54459670.0,10.2265625,-123.1875
54454343.0,10.65625,-123.4375,54459691.0,10.5,-123.1875,54459687.0,10.34375,-123.125,54459700.0,10.3515625,-123.125,54459696.0,10.34375,-123.125,54459689.0,10.3046875,-123.1875,54459689.0,10.3203125,-123.1875,54459688.0,10.265625,-123.1875,54459684.0,10.3046875,-123.1875,54459686.0,10.2734375,-123.1875,54459687.0,10.25,-123.1875,54459686.0,10.2578125,-123.1875,54459687.0,10.2421875,-123.1875
54454378.0,10.6796875,-123.4375,54459709.0,10.5078125,-123.1875,54459705.0,10.3359375,-123.125,54459718.0,10.34375,-123.125,54459714.0,10.328125,-123.1875,54459707.0,10.328125,-123.1875,54459707.0,10.3125,-123.1875,54459706.0,10.3046875,-123.1875,54459702.0,10.2890625,-123.1875,54459704.0,10.25,-123.1875,54459705.0,10.265625,-123.1875,54459704.0,10.2578125,-123.125,54459705.0,10.265625,-123.1875
54454413.0,10.6640625,-123.4375,54459726.0,10.515625,-123.1875,54459722.0,10.3515625,-123.1875,54459735.0,10.359375,-123.125,54459731.0,10.3359375,-123.1875,54459724.0,10.3125,-123.1875,54459724.0,10.328125,-123.1875,54459723.0,10.296875,-123.1875,54459719.0,10.28125,-123.1875,54459721.0,10.28125,-123.1875,54459722.0,10.25,-123.1875,54459721.0,10.2734375,-123.125,54459722.0,10.2578125,-123.125
54454448.0,10.671875,-123.4375,54459744.0,10.53125,-123.1875,54459740.0,10.3203125,-123.125,54459753.0,10.3671875,-123.125,54459749.0,10.359375,-123.1875,54459742.0,10.3046875,-123.1875,54459742.0,10.3046875,-123.125,54459741.0,10.3046875,-123.1875,54459737.0,10.2890625,-123.1875,54459739.0,10.265625,-123.1875,54459740.0,10.265625,-123.125,54459739.0,10.25,-123.1875,54459740.0,10.25,-123.1875
54454483.0,10.65625,-123.4375,54459761.0,10.53125,-123.1875,54459757.0,10.3515625,-123.125,54459770.0,10.359375,-123.125,54459766.0,10.34375,-123.125,54459759.0,10.3671875,-123.1875,54459759.0,10.3046875,-123.1875,54459758.0,10.296875,-123.125,54459754.0,10.28125,-123.125,54459756.0,10.265625,-123.1875,54459757.0,10.265625,-123.1875,54459756.0,10.2421875,-123.125,54459757.0,10.2421875,-123.125
54454518.0,10.65625,-123.4375,54459779.0,10.5,-123.1875,54459775.0,10.3359375,-123.125,54459788.0,10.359375,-123.125,54459784.0,10.3203125,-123.125,54459777.0,10.3359375,-123.1875,54459777.0,10.296875,-123.125,54459776.0,10.28125,-123.1875,54459772.0,10.3125,-123.1875,54459774.0,10.25,-123.125,54459775.0,10.2734375,-123.1875,54459774.0,10.234375,-123.125,54459775.0,10.2734375,-123.125
54454553.0,10.671875,-123.5,54459796.0,10.4921875,-123.1875,54459792.0,10.34375,-123.125,54459805.0,10.359375,-123.125,54459801.0,10.34375,-123.1875,54459794.0,10.328125,-123.1875,54459794.0,10.328125,-123.1875,54459793.0,10.3203125,-123.125,54459789.0,10.296875,-123.125,54459791.0,10.2734375,-123.125,54459792.0,10.2734375,-123.125,54459791.0,10.25,-123.1875,54459792.0,10.25,-123.125
54454588.0,10.6640625,-123.4375,54459814.0,10.515625,-123.1875,54459810.0,10.3125,-123.125,54459823.0,10.3828125,-123.125,54459819.0,10.3359375,-123.1875,54459812.0,10.3203125,-123.1875,54459812.0,10.296875,-123.125,54459811.0,10.296875,-123.1875,54459807.0,10.2890625,-123.1875,54459809.0,10.28125,-123.1875,54459810.0,10.265625,-123.1875,54459809.0,10.2578125,-123.1875,54459810.0,10.25,-123.1875
54454623.0,10.65625,-123.4375,54459831.0,10.5234375,-123.1875,54459827.0,10.3359375,-123.125,54459840.0,10.359375,-123.125,54459836.0,10.3359375,-123.125,54459829.0,10.328125,-123.125,54459829.0,10.328125,-123.125,54459828.0,10.2890625,-123.125,54459824.0,10.2890625,-123.1875,54459826.0,10.2734375,-123.1875,54459827.0,10.2578125,-123.125,54459826.0,10.2578125,-123.125,54459827.0,10.234375,-123.1875
54454658.0,10.6640625,-123.4375,54459849.0,10.5390625,-123.1875,54459845.0,10.328125,-123.125,54459858.0,10.375,-123.125,54459854.0,10.3203125,-123.125,54459847.0,10.3359375,-123.125,54459847.0,10.328125,-123.125,54459846.0,10.28125,-123.1875,54459842.0,10.2734375,-123.125,54459844.0,10.2734375,-123.1875,54459845.0,10.2734375,-123.125,54459844.0,10.265625,-123.125,54459845.0,10.25,-123.125
54454693.0,10.6875,-123.4375,54459866.0,10.5,-123.1875,54459862.0,10.359375,-123.125,54459875.0,10.359375,-123.125,54459871.0,10.34375,-123.1875,54459864.0,10.328125,-123.1875,54459864.0,10.3125,-123.1875,54459863.0,10.296875,-123.1875,54459859.0,10.2890625,-123.1875,54459861.0,10.296875,-123.125,54459862.0,10.2578125,-123.1875,54459861.0,10.28125,-123.1875,54459862.0,10.25,-123.125
54454728.0,10.6484375,-123.4375,54459884.0,10.546875,-123.1875,54459880.0,10.3125,-123.125,54459893.0,10.328125,-123.125,54459889.0,10.359375,-123.1875,54459882.0,10.3203125,-123.125,54459882.0,10.3125,-123.1875,54459881.0,10.3203125,-123.1875,54459877.0,10.2890625,-123.125,54459879.0,10.265625,-123.1875,54459880.0,10.2421875,-123.1875,54459879.0,10.2578125,-123.125,54459880.0,10.265625,-123.125
54454763.0,10.6796875,-123.4375,54459901.0,10.5234375,-123.1875,54459897.0,10.328125,-123.125,54459910.0,10.3671875,-123.1875,54459906.0,10.3671875,-123.125,54459899.0,10.3125,-123.1875,54459899.0,10.3125,-123.1875,54459898.0,10.296875,-123.1875,54459894.0,10.2890625,-123.125,54459896.0,10.265625,-123.1875,54459897.0,10.265625,-123.1875,54459896.0,10.25,-123.125,54459897.0,10.2265625,-123.1875
54454798.0,10.6875,-123.4375,54459919.0,10.5390625,-123.1875,54459915.0,10.328125,-123.125,54459928.0,10.3671875,-123.1875,54459924.0,10.3671875,-123.125,54459917.0,10.3359375,-123.125,54459917.0,10.3203125,-123.1875,54459916.0,10.3046875,-123.1875,54459912.0,10.2734375,-123.1875,54459914.0,10.2890625,-123.1875,54459915.0,10.2734375,-123.125,54459914.0,10.2578125,-123.125,54459915.0,10.234375,-123.125
54454833.0,10.6875,-123.4375,54459936.0,10.53125,-123.25,54459932.0,10.34375,-123.125,54459945.0,10.3828125,-123.125,54459941.0,10.3515625,-123.1875,54459934.0,10.328125,-123.1875,54459934.0,10.3203125,-123.125,54459933.0,10.2890625,-123.1875,54459929.0,10.2734375,-123.1875,54459931.0,10.28125,-123.125,54459932.0,10.265625,-123.125,54459931.0,10.2578125,-123.125,54459932.0,10.2578125,-123.1875
54454868.0,10.671875,-123.4375,54459954.0,10.5078125,-123.1875,54459950.0,10.3203125,-123.125,54459963.0,10.375,-123.125,54459959.0,10.3359375,-123.125,54459952.0,10.3515625,-123.125,54459952.0,10.328125,-123.125,54459951.0,10.2890625,-123.1875,54459947.0,10.2890625,-123.125,54459949.0,10.2734375,-123.125,54459950.0,10.2265625,-123.1875,54459949.0,10.265625,-123.125,54459950.0,10.25,-123.125
54454903.0,10.6796875,-123.4375,54459971.0,10.53125,-123.1875,54459967.0,10.3671875,-123.125,54459980.0,10.3515625,-123.125,54459976.0,10.34375,-123.125,54459969.0,10.296875,-123.125,54459969.0,10.3046875,-123.125,54459968.0,10.3125,-123.125,54459964.0,10.3046875,-123.125,54459966.0,10.2734375,-123.125,54459967.0,10.2578125,-123.1875,54459966.0,10.265625,-123.125,54459967.0,10.2734375,-123.125
54454938.0,10.671875,-123.4375,54459989.0,10.53125,-123.1875,54459985.0,10.359375,-123.125,54459998.0,10.34375,-123.125,54459994.0,10.3359375,-123.125,54459987.0,10.3359375,-123.125,54459987.0,10.296875,-123.125,54459986.0,10.3046875,-123.125,54459982.0,10.296875,-123.125,54459984.0,10.28125,-123.1875,54459985.0,10.28125,-123.1875,54459984.0,10.25,-123.125,54459985.0,10.2578125,-123.125
54454973.0,10.6640625,-123.4375,54460006.0,10.53125,-123.1875,54460002.0,10.3359375,-123.125,54460015.0,10.34375,-123.125,54460011.0,10.34375,-123.125,54460004.0,10.3203125,-123.125,54460004.0,10.296875,-123.1875,54460003.0,10.3125,-123.125,54459999.0,10.3046875,-123.1875,54460001.0,10.2734375,-123.125,54460002.0,10.28125,-123.125,54460001.0,10.265625,-123.125,54460002.0,10.234375,-123.125
54455008.0,10.671875,-123.4375,54460024.0,10.5390625,-123.1875,54460020.0,10.3515625,-123.125,54460033.0,10.359375,-123.125,54460029.0,10.3828125,-123.125,54460022.0,10.34375,-123.125,54460022.0,10.3125,-123.125,54460021.0,10.3125,-123.125,54460017.0,10.296875,-123.125,54460019.0,10.28125,-123.1875,54460020.0,10.2890625,-123.1875,54460019.0,10.265625,-123.125,54460020.0,10.25,-123.125
54455043.0,10.6875,-123.4375,54460041.0,10.515625,-123.1875,54460037.0,10.3515625,-123.125,54460050.0,10.359375,-123.125,54460046.0,10.34375,-123.125,54460039.0,10.34375,-123.125,54460039.0,10.3203125,-123.125,54460038.0,10.296875,-123.125,54460034.0,10.2890625,-123.125,54460036.0,10.28125,-123.125,54460037.0,10.2734375,-123.125,54460036.0,10.234375,-123.1875,54460037.0,10.2578125,-123.125
54455078.0,10.6796875,-123.4375,54460059.0,10.5625,-123.1875,54460055.0,10.3515625,-123.125,54460068.0,10.3515625,-123.125,54460064.0,10.3359375,-123.125,54460057.0,10.3203125,-123.125,54460057.0,10.3046875,-123.125,54460056.0,10.3203125,-123.125,54460052.0,10.2890625,-123.1875,54460054.0,10.2890625,-123.125,54460055.0,10.296875,-123.1875,54460054.0,10.2578125,-123.125,54460055.0,10.2578125,-123.125
54455113.0,10.6640625,-123.4375,54460076.0,10.5390625,-123.1875,54460072.0,10.3671875,-123.125,54460085.0,10.359375,-123.125,54460081.0,10.3671875,-123.125,54460074.0,10.34375,-123.125,54460074.0,10.328125,-123.125,54460073.0,10.3359375,-123.125,54460069.0,10.28125,-123.125,54460071.0,10.28125,-123.1875,54460072.0,10.2890625,-123.125,54460071.0,10.234375,-123.125,54460072.0,10.265625,-123.125
54455148.0,10.671875,-123.4375,54460094.0,10.515625,-123.1875,54460090.0,10.34375,-123.125,54460103.0,10.359375,-123.125,54460099.0,10.34375,-123.125,54460092.0,10.3359375,-123.125,54460092.0,10.3359375,-123.125,54460091.0,10.2890625,-123.125,54460087.0,10.3203125,-123.125,54460089.0,10.25,-123.125,54460090.0,10.28125,-123.125,54460089.0,10.25,-123.125,54460090.0,10.265625,-123.125
54455183.0,10.6640625,-123.4375,54460111.0,10.5234375,-123.125,54460107.0,10.34375,-123.125,54460120.0,10.34375,-123.125,54460116.0,10.34375,-123.125,54460109.0,10.3046875,-123.1875,54460109.0,10.328125,-123.125,54460108.0,10.3125,-123.125,54460104.0,10.2890625,-123.125,54460106.0,10.28125,-123.125,54460107.0,10.28125,-123.125,54460106.0,10.28125,-123.125,54460107.0,10.25,-123.125
54455218.0,10.6796875,-123.4375,54460129.0,10.5390625,-123.1875,54460125.0,10.328125,-123.125,54460138.0,10.34375,-123.125,54460134.0,10.3515625,-123.125,54460127.0,10.359375,-123.125,54460127.0,10.3359375,-123.125,54460126.0,10.3203125,-123.125,54460122.0,10.2890625,-123.125,54460124.0,10.296875,-123.125,54460125.0,10.28125,-123.125,54460124.0,10.2578125,-123.125,54460125.0,10.25,-123.125
54455253.0,10.671875,-123.4375,54460146.0,10.5390625,-123.1875,54460142.0,10.3515625,-123.125,54460155.0,10.359375,-123.125,54460151.0,10.359375,-123.125,54460144.0,10.3359375,-123.125,54460144.0,10.34375,-123.125,54460143.0,10.3203125,-123.125,54460139.0,10.296875,-123.125,54460141.0,10.2734375,-123.125,54460142.0,10.2578125,-123.125,54460141.0,10.2578125,-123.125,54460142.0,10.2734375,-123.125
54455288.0,10.6484375,-123.4375,54460164.0,10.5078125,-123.1875,54460160.0,10.3671875,-123.125,54460173.0,10.3359375,-123.125,54460169.0,10.34375,-123.1875,54460162.0,10.3359375,-123.125,54460162.0,10.3125,-123.125,54460161.0,10.3046875,-123.125,54460157.0,10.3125,-123.125,54460159.0,10.296875,-123.1875,54460160.0,10.2578125,-123.125,54460159.0,10.25,-123.125,54460160.0,10.28125,-123.125
54455323.0,10.6875,-123.4375,54460181.0,10.5546875,-123.1875,54460177.0,10.3359375,-123.0625,54460190.0,10.3671875,-123.125,54460186.0,10.359375,-123.125,54460179.0,10.328125,-123.125,54460179.0,10.3125,-123.125,54460178.0,10.3359375,-123.125,54460174.0,10.296875,-123.125,54460176.0,10.265625,-123.125,54460177.0,10.28125,-123.125,54460176.0,10.2734375,-123.125,54460177.0,10.265625,-123.125
54455358.0,10.65625,-123.4375,54460199.0,10.5078125,-123.1875,54460195.0,10.3671875,-123.125,54460208.0,10.3671875,-123.125,54460204.0,10.390625,-123.125,54460197.0,10.3515625,-123.125,54460197.0,10.3515625,-123.125,54460196.0,10.3046875,-123.125,54460192.0,10.3046875,-123.1875,54460194.0,10.296875,-123.125,54460195.0,10.2578125,-123.125,54460194.0,10.2890625,-123.125,54460195.0,10.2734375,-123.125
54455393.0,10.6796875,-123.4375,54460216.0,10.53125,-123.1875,54460212.0,10.34375,-123.0625,54460225.0,10.3984375,-123.125,54460221.0,10.34375,-123.125,54460214.0,10.3125,-123.125,54460214.0,10.3125,-123.125,54460213.0,10.3046875,-123.125,54460209.0,10.3046875,-123.125,54460211.0,10.265625,-123.125,54460212.0,10.265625,-123.125,54460211.0,10.265625,-123.125,54460212.0,10.25,-123.125
54455428.0,10.6640625,-123.4375,54460234.0,10.5390625,-123.1875,54460230.0,10.359375,-123.125,54460243.0,10.3515625,-123.125,54460239.0,10.359375,-123.125,54460232.0,10.3046875,-123.125,54460232.0,10.3125,-123.125,54460231.0,10.3203125,-123.125,54460227.0,10.2890625,-123.125,54460229.0,10.3125,-123.125,54460230.0,10.2734375,-123.125,54460229.0,10.2578125,-123.125,54460230.0,10.265625,-123.125
54455463.0,10.671875,-123.4375,54460251.0,10.53125,-123.1875,54460247.0,10.34375,-123.0625,54460260.0,10.375,-123.125,54460256.0,10.359375,-123.125,54460249.0,10.3203125,-123.125,54460249.0,10.3359375,-123.125,54460248.0,10.328125,-123.125,54460244.0,10.296875,-123.125,54460246.0,10.296875,-123.125,54460247.0,10.28125,-123.125,54460246.0,10.2734375,-123.125,54460247.0,10.2578125,-123.125
54455498.0,10.6640625,-123.4375,54460269.0,10.53125,-123.1875,54460265.0,10.3203125,-123.125,54460278.0,10.375,-123.125,54460274.0,10.3671875,-123.125,54460267.0,10.34375,-123.125,54460267.0,10.328125,-123.125,54460266.0,10.3125,-123.125,54460262.0,10.3046875,-123.125,54460264.0,10.2734375,-123.125,54460265.0,10.2734375,-123.125,54460264.0,10.28125,-123.125,54460265.0,10.25,-123.125
