freq__2019-06-28_12-09-26_,rs__2019-06-28_12-09-26_,xs__2019-06-28_12-09-26_,freq__2019-06-28_12-12-26_,rs__2019-06-28_12-12-26_,xs__2019-06-28_12-12-26_,freq__2019-06-28_12-14-11_,rs__2019-06-28_12-14-11_,xs__2019-06-28_12-14-11_,freq__2019-06-28_12-15-56_,rs__2019-06-28_12-15-56_,xs__2019-06-28_12-15-56_,freq__2019-06-28_12-17-41_,rs__2019-06-28_12-17-41_,xs__2019-06-28_12-17-41_,freq__2019-06-28_12-19-26_,rs__2019-06-28_12-19-26_,xs__2019-06-28_12-19-26_,freq__2019-06-28_12-21-11_,rs__2019-06-28_12-21-11_,xs__2019-06-28_12-21-11_,freq__2019-06-28_12-22-56_,rs__2019-06-28_12-22-56_,xs__2019-06-28_12-22-56_,freq__2019-06-28_12-24-41_,rs__2019-06-28_12-24-41_,xs__2019-06-28_12-24-41_
74239006.0,11.71875,-92.1875,74239126.0,11.7109375,-92.1875,74239166.0,11.6796875,-92.1875,74239206.0,11.6640625,-92.1875,74239246.0,11.65625,-92.25,74239205.0,11.640625,-92.1875,74239245.0,11.6328125,-92.25,74239204.0,11.6171875,-92.25,74239244.0,11.609375,-92.25
74239086.0,11.7265625,-92.1875,74239206.0,11.7109375,-92.1875,74239246.0,11.703125,-92.1875,74239286.0,11.6796875,-92.1875,74239326.0,11.6640625,-92.25,74239285.0,11.6640625,-92.25,74239325.0,11.6171875,-92.25,74239284.0,11.609375,-92.25,74239324.0,11.6015625,-92.25
74239166.0,11.71875,-92.1875,74239286.0,11.6953125,-92.1875,74239326.0,11.6875,-92.1875,74239366.0,11.6875,-92.1875,74239406.0,11.6640625,-92.25,74239365.0,11.640625,-92.25,74239405.0,11.640625,-92.1875,74239364.0,11.6171875,-92.25,74239404.0,11.609375,-92.25
74239246.0,11.7265625,-92.1875,74239366.0,11.7265625,-92.1875,74239406.0,11.6875,-92.125,74239446.0,11.6875,-92.1875,74239486.0,11.65625,-92.1875,74239445.0,11.671875,-92.25,74239485.0,11.625,-92.25,74239444.0,11.6328125,-92.25,74239484.0,11.6015625,-92.25
74239326.0,11.7265625,-92.1875,74239446.0,11.703125,-92.1875,74239486.0,11.7109375,-92.125,74239526.0,11.6953125,-92.1875,74239566.0,11.6640625,-92.25,74239525.0,11.6640625,-92.1875,74239565.0,11.625,-92.1875,74239524.0,11.6171875,-92.25,74239564.0,11.6015625,-92.25
74239406.0,11.7265625,-92.1875,74239526.0,11.71875,-92.1875,74239566.0,11.6875,-92.1875,74239606.0,11.6640625,-92.1875,74239646.0,11.6640625,-92.1875,74239605.0,11.6328125,-92.1875,74239645.0,11.640625,-92.1875,74239604.0,11.6171875,-92.25,74239644.0,11.6015625,-92.25
74239486.0,11.71875,-92.1875,74239606.0,11.71875,-92.125,74239646.0,11.6953125,-92.125,74239686.0,11.6953125,-92.1875,74239726.0,11.6796875,-92.1875,74239685.0,11.6484375,-92.1875,74239725.0,11.640625,-92.1875,74239684.0,11.625,-92.25,74239724.0,11.59375,-92.25
74239567.0,11.71875,-92.125,74239687.0,11.703125,-92.125,74239727.0,11.703125,-92.1875,74239767.0,11.6875,-92.1875,74239807.0,11.6640625,-92.1875,74239766.0,11.65625,-92.1875,74239806.0,11.6328125,-92.1875,74239765.0,11.625,-92.1875,74239805.0,11.609375,-92.25
74239647.0,11.7265625,-92.125,74239767.0,11.71875,-92.125,74239807.0,11.703125,-92.125,74239847.0,11.6875,-92.125,74239887.0,11.65625,-92.1875,74239846.0,11.640625,-92.1875,74239886.0,11.640625,-92.1875,74239845.0,11.640625,-92.1875,74239885.0,11.609375,-92.25
74239727.0,11.71875,-92.125,74239847.0,11.703125,-92.125,74239887.0,11.703125,-92.125,74239927.0,11.6875,-92.1875,74239967.0,11.65625,-92.1875,74239926.0,11.6484375,-92.1875,74239966.0,11.6484375,-92.1875,74239925.0,11.6171875,-92.1875,74239965.0,11.59375,-92.25
74239807.0,11.7265625,-92.125,74239927.0,11.71875,-92.125,74239967.0,11.7109375,-92.125,74240007.0,11.6875,-92.125,74240047.0,11.6640625,-92.1875,74240006.0,11.6484375,-92.1875,74240046.0,11.640625,-92.1875,74240005.0,11.6171875,-92.1875,74240045.0,11.6015625,-92.25
74239887.0,11.71875,-92.125,74240007.0,11.71875,-92.125,74240047.0,11.703125,-92.125,74240087.0,11.6875,-92.125,74240127.0,11.65625,-92.1875,74240086.0,11.6484375,-92.1875,74240126.0,11.6328125,-92.1875,74240085.0,11.6328125,-92.1875,74240125.0,11.609375,-92.25
74239967.0,11.7421875,-92.125,74240087.0,11.7109375,-92.125,74240127.0,11.703125,-92.125,74240167.0,11.6875,-92.125,74240207.0,11.671875,-92.1875,74240166.0,11.6640625,-92.1875,74240206.0,11.6484375,-92.1875,74240165.0,11.640625,-92.1875,74240205.0,11.6015625,-92.1875
74240048.0,11.734375,-92.125,74240168.0,11.7421875,-92.125,74240208.0,11.7109375,-92.125,74240248.0,11.671875,-92.1875,74240288.0,11.6640625,-92.1875,74240247.0,11.6640625,-92.1875,74240287.0,11.6484375,-92.1875,74240246.0,11.640625,-92.1875,74240286.0,11.6015625,-92.25
74240128.0,11.734375,-92.125,74240248.0,11.7109375,-92.125,74240288.0,11.703125,-92.125,74240328.0,11.6875,-92.125,74240368.0,11.65625,-92.1875,74240327.0,11.6640625,-92.1875,74240367.0,11.6484375,-92.1875,74240326.0,11.640625,-92.1875,74240366.0,11.609375,-92.25
74240208.0,11.7265625,-92.125,74240328.0,11.7265625,-92.125,74240368.0,11.703125,-92.125,74240408.0,11.671875,-92.125,74240448.0,11.6796875,-92.1875,74240407.0,11.6484375,-92.1875,74240447.0,11.6328125,-92.1875,74240406.0,11.640625,-92.1875,74240446.0,11.6015625,-92.25
74240288.0,11.7421875,-92.125,74240408.0,11.71875,-92.125,74240448.0,11.6953125,-92.125,74240488.0,11.671875,-92.125,74240528.0,11.671875,-92.1875,74240487.0,11.65625,-92.1875,74240527.0,11.6484375,-92.1875,74240486.0,11.6328125,-92.1875,74240526.0,11.6015625,-92.1875
74240368.0,11.75,-92.125,74240488.0,11.7109375,-92.125,74240528.0,11.703125,-92.125,74240568.0,11.6953125,-92.125,74240608.0,11.671875,-92.1875,74240567.0,11.65625,-92.1875,74240607.0,11.6484375,-92.1875,74240566.0,11.6328125,-92.1875,74240606.0,11.609375,-92.1875
74240448.0,11.7265625,-92.125,74240568.0,11.71875,-92.125,74240608.0,11.7109375,-92.125,74240648.0,11.671875,-92.125,74240688.0,11.671875,-92.1875,74240647.0,11.6640625,-92.1875,74240687.0,11.6484375,-92.1875,74240646.0,11.640625,-92.1875,74240686.0,11.59375,-92.25
74240529.0,11.7421875,-92.125,74240649.0,11.71875,-92.125,74240689.0,11.703125,-92.125,74240729.0,11.6953125,-92.125,74240769.0,11.671875,-92.1875,74240728.0,11.65625,-92.1875,74240768.0,11.6328125,-92.1875,74240727.0,11.6328125,-92.1875,74240767.0,11.6171875,-92.25
74240609.0,11.734375,-92.125,74240729.0,11.7265625,-92.125,74240769.0,11.6953125,-92.125,74240809.0,11.6875,-92.125,74240849.0,11.671875,-92.1875,74240808.0,11.65625,-92.1875,74240848.0,11.640625,-92.1875,74240807.0,11.640625,-92.1875,74240847.0,11.609375,-92.1875
74240689.0,11.7265625,-92.125,74240809.0,11.7265625,-92.125,74240849.0,11.6953125,-92.0625,74240889.0,11.703125,-92.125,74240929.0,11.671875,-92.1875,74240888.0,11.640625,-92.1875,74240928.0,11.640625,-92.125,74240887.0,11.6328125,-92.1875,74240927.0,11.6015625,-92.1875
74240769.0,11.71875,-92.125,74240889.0,11.734375,-92.125,74240929.0,11.6953125,-92.125,74240969.0,11.6953125,-92.125,74241009.0,11.6796875,-92.125,74240968.0,11.65625,-92.125,74241008.0,11.6328125,-92.1875,74240967.0,11.640625,-92.1875,74241007.0,11.609375,-92.1875
74240849.0,11.734375,-92.125,74240969.0,11.734375,-92.0625,74241009.0,11.703125,-92.125,74241049.0,11.703125,-92.125,74241089.0,11.6875,-92.1875,74241048.0,11.65625,-92.1875,74241088.0,11.625,-92.1875,74241047.0,11.6484375,-92.1875,74241087.0,11.6015625,-92.1875
74240929.0,11.734375,-92.125,74241049.0,11.7265625,-92.125,74241089.0,11.703125,-92.125,74241129.0,11.6875,-92.125,74241169.0,11.65625,-92.125,74241128.0,11.65625,-92.1875,74241168.0,11.640625,-92.125,74241127.0,11.6328125,-92.1875,74241167.0,11.6015625,-92.1875
74241010.0,11.734375,-92.0625,74241130.0,11.7109375,-92.125,74241170.0,11.703125,-92.125,74241210.0,11.7109375,-92.125,74241250.0,11.6640625,-92.1875,74241209.0,11.6640625,-92.125,74241249.0,11.640625,-92.1875,74241208.0,11.6484375,-92.1875,74241248.0,11.6015625,-92.1875
