freq__2019-06-27_16-18-43_,rs__2019-06-27_16-18-43_,xs__2019-06-27_16-18-43_
54459285.0,10.1953125,-123.1875
54459302.0,10.1875,-123.1875
54459320.0,10.1875,-123.1875
54459337.0,10.1953125,-123.1875
54459355.0,10.1640625,-123.1875
54459372.0,10.203125,-123.1875
54459390.0,10.203125,-123.1875
54459407.0,10.1875,-123.1875
54459425.0,10.2265625,-123.1875
54459442.0,10.21875,-123.1875
54459460.0,10.21875,-123.1875
54459477.0,10.203125,-123.1875
54459495.0,10.21875,-123.1875
54459512.0,10.2109375,-123.125
54459530.0,10.2109375,-123.1875
54459547.0,10.21875,-123.1875
54459565.0,10.1953125,-123.1875
54459582.0,10.2109375,-123.1875
54459600.0,10.1796875,-123.125
54459617.0,10.1953125,-123.1875
54459635.0,10.1953125,-123.1875
54459652.0,10.3984375,-123.125
54459670.0,10.1953125,-123.1875
54459687.0,10.1875,-123.1875
54459705.0,10.2109375,-123.125
54459722.0,10.2109375,-123.1875
54459740.0,10.203125,-123.1875
54459757.0,10.234375,-123.1875
54459775.0,10.2265625,-123.1875
54459792.0,10.234375,-123.125
54459810.0,10.2109375,-123.1875
54459827.0,10.203125,-123.125
54459845.0,10.234375,-123.125
54459862.0,10.1953125,-123.1875
54459880.0,10.2109375,-123.125
54459897.0,10.21875,-123.1875
54459915.0,10.2265625,-123.1875
54459932.0,10.3984375,-123.0625
54459950.0,10.21875,-123.125
54459967.0,10.2421875,-123.125
54459985.0,10.2109375,-123.125
54460002.0,10.2265625,-123.125
54460020.0,10.234375,-123.1875
54460037.0,10.2421875,-123.125
54460055.0,10.21875,-123.125
54460072.0,10.1953125,-123.125
54460090.0,10.21875,-123.125
54460107.0,10.2421875,-123.125
54460125.0,10.234375,-123.125
54460142.0,10.2109375,-123.125
54460160.0,10.203125,-123.125
54460177.0,10.2109375,-123.125
54460195.0,10.2265625,-123.125
54460212.0,10.2578125,-123.125
54460230.0,10.21875,-123.125
54460247.0,10.2421875,-123.125
54460265.0,10.2265625,-123.125
54460282.0,10.2109375,-123.125
54460300.0,10.2421875,-123.125
54460318.0,10.2265625,-123.125
54460335.0,10.2265625,-123.125
54460353.0,10.234375,-123.125
54460370.0,10.2109375,-123.125
54460388.0,10.234375,-123.125
54460405.0,10.234375,-123.125
54460423.0,10.265625,-123.125
54460440.0,10.2421875,-123.125
54460458.0,10.2265625,-123.125
54460475.0,10.2265625,-123.125
54460493.0,10.2421875,-123.125
54460510.0,10.2109375,-123.0625
54460528.0,10.2265625,-123.0625
54460545.0,10.21875,-123.125
54460563.0,10.2265625,-123.125
54460580.0,10.2421875,-123.125
54460598.0,10.234375,-123.0625
54460615.0,10.2421875,-123.125
54460633.0,10.2421875,-123.0625
54460650.0,10.2265625,-123.0625
54460668.0,10.234375,-123.0625
54460685.0,10.2421875,-123.125
54460703.0,10.234375,-123.0625
54460720.0,10.203125,-123.0625
54460738.0,10.2421875,-123.0625
54460755.0,10.21875,-123.125
54460773.0,10.21875,-123.125
54460790.0,10.2421875,-123.0625
54460808.0,10.234375,-123.0625
54460825.0,10.234375,-123.0625
54460843.0,10.25,-123.125
54460860.0,10.21875,-123.0625
54460878.0,10.2265625,-123.125
54460895.0,10.2578125,-123.0625
54460913.0,10.2109375,-123.125
54460930.0,10.25,-123.0625
54460948.0,10.2421875,-123.0625
54460965.0,10.2421875,-123.0625
54460983.0,10.2578125,-123.0625
54461000.0,10.25,-123.0625
54461018.0,10.2109375,-123.0625
54461035.0,10.25,-123.0625
54461053.0,10.234375,-123.0625
54461070.0,10.234375,-123.0625
54461088.0,10.2421875,-123.0625
54461105.0,10.2421875,-123.0625
54461123.0,10.21875,-123.0625
54461140.0,10.21875,-123.0625
54461158.0,10.234375,-123.0625
54461175.0,10.2421875,-123.0625
54461193.0,10.234375,-123.0625
54461210.0,10.25,-123.0625
54461228.0,10.25,-123.0625
54461245.0,10.2578125,-123.0625
54461263.0,10.2421875,-123.0625
54461280.0,10.234375,-123.0625
54461298.0,10.234375,-123.0625
54461316.0,10.25,-123.0625
54461333.0,10.25,-123.0625
54461351.0,10.234375,-123.0
54461368.0,10.25,-123.0625
54461386.0,10.25,-123.0625
54461403.0,10.2265625,-123.0625
54461421.0,10.25,-123.0625
54461438.0,10.2421875,-123.0
54461456.0,10.2265625,-123.0
54461473.0,10.21875,-123.0625
54461491.0,10.25,-123.0625
54461508.0,10.2265625,-123.0
54461526.0,10.234375,-123.0625
54461543.0,10.265625,-123.0625
54461561.0,10.25,-123.0625
54461578.0,10.265625,-123.0
54461596.0,10.2421875,-123.0625
54461613.0,10.2578125,-123.0
54461631.0,10.25,-123.0
54461648.0,10.265625,-123.0
54461666.0,10.2265625,-123.0
54461683.0,10.2734375,-123.0
54461701.0,10.2578125,-123.0
54461718.0,10.2265625,-123.0
54461736.0,10.21875,-123.0
54461753.0,10.25,-123.0
54461771.0,10.2421875,-123.0
54461788.0,10.2421875,-123.0
54461806.0,10.234375,-123.0
54461823.0,10.21875,-123.0
54461841.0,10.2421875,-123.0
54461858.0,10.2421875,-123.0
54461876.0,10.2265625,-123.0
54461893.0,10.234375,-123.0
54461911.0,10.2265625,-123.0
54461928.0,10.25,-123.0
54461946.0,10.21875,-123.0
54461963.0,10.2421875,-123.0
54461981.0,10.265625,-123.0
54461998.0,10.2421875,-123.0
54462016.0,10.25,-123.0
54462033.0,10.25,-123.0
54462051.0,10.25,-123.0
54462068.0,10.2421875,-123.0
54462086.0,10.25,-123.0
54462103.0,10.25,-123.0
54462121.0,10.2734375,-123.0
54462138.0,10.2421875,-123.0
54462156.0,10.234375,-122.9375
54462173.0,10.2578125,-123.0
54462191.0,10.2421875,-123.0
54462208.0,10.2421875,-122.9375
54462226.0,10.2578125,-123.0
54462243.0,10.2421875,-123.0
54462261.0,10.25,-123.0
54462278.0,10.2578125,-123.0
54462296.0,10.2421875,-123.0
54462314.0,10.25,-123.0
54462331.0,10.2578125,-123.0
54462349.0,10.2578125,-122.9375
54462366.0,10.2578125,-122.9375
54462384.0,10.234375,-122.9375
54462401.0,10.2578125,-122.9375
54462419.0,10.2421875,-123.0
54462436.0,10.2578125,-122.9375
54462454.0,10.2578125,-122.9375
54462471.0,10.234375,-122.9375
54462489.0,10.2578125,-122.9375
54462506.0,10.2578125,-122.9375
54462524.0,10.265625,-122.9375
54462541.0,10.2578125,-122.9375
