freq__2019-06-27_16-18-43_,rs__2019-06-27_16-18-43_,xs__2019-06-27_16-18-43_
84164463.0,11.75,-80.5625
84164488.0,11.7421875,-80.5625
84164513.0,11.7421875,-80.5625
84164538.0,11.7578125,-80.5625
84164563.0,11.765625,-80.5625
84164588.0,11.7578125,-80.5625
84164613.0,11.7578125,-80.5625
84164638.0,11.765625,-80.5625
84164663.0,11.765625,-80.5625
84164688.0,11.75,-80.5625
84164713.0,11.7578125,-80.5625
84164738.0,11.765625,-80.5625
84164763.0,11.765625,-80.5625
84164788.0,11.765625,-80.5625
84164813.0,11.75,-80.5625
84164838.0,11.7578125,-80.5625
84164863.0,11.765625,-80.5625
84164888.0,11.765625,-80.5625
84164913.0,11.75,-80.5625
84164938.0,11.765625,-80.5625
84164963.0,11.765625,-80.5625
84164988.0,11.7734375,-80.5625
84165013.0,11.765625,-80.5625
84165038.0,11.7578125,-80.5625
84165063.0,11.7578125,-80.5625
84165088.0,11.765625,-80.5625
84165113.0,11.7578125,-80.5
84165138.0,11.7734375,-80.5
84165163.0,11.765625,-80.5625
84165188.0,11.765625,-80.5625
84165213.0,11.7578125,-80.5
84165238.0,11.7734375,-80.5625
84165263.0,11.7578125,-80.5625
84165288.0,11.7578125,-80.5
84165313.0,11.7578125,-80.5625
84165338.0,11.765625,-80.5
84165363.0,11.7734375,-80.5625
84165388.0,11.7734375,-80.5625
84165413.0,11.765625,-80.5
84165438.0,11.765625,-80.5625
84165463.0,11.7734375,-80.5
84165488.0,11.7578125,-80.5625
84165513.0,11.7578125,-80.5625
84165538.0,11.7578125,-80.5625
84165563.0,11.7734375,-80.5
84165588.0,11.7578125,-80.5
84165613.0,11.7578125,-80.5
84165638.0,11.765625,-80.5625
84165663.0,11.765625,-80.5625
84165688.0,11.7578125,-80.5625
84165713.0,11.7734375,-80.5
84165738.0,11.765625,-80.5
84165763.0,11.765625,-80.5
84165788.0,11.7734375,-80.5
84165813.0,11.7734375,-80.5625
84165838.0,11.7734375,-80.5
84165863.0,11.765625,-80.5
84165888.0,11.7734375,-80.5
84165913.0,11.7734375,-80.5
84165938.0,11.765625,-80.5625
84165963.0,11.765625,-80.5
84165988.0,11.765625,-80.5625
