freq__2019-06-28_13-14-55_,rs__2019-06-28_13-14-55_,xs__2019-06-28_13-14-55_,freq__2019-06-28_13-20-55_,rs__2019-06-28_13-20-55_,xs__2019-06-28_13-20-55_,freq__2019-06-28_15-53-41_,rs__2019-06-28_15-53-41_,xs__2019-06-28_15-53-41_
84164538.0,11.8515625,-80.4375,83770577.0,11.9140625,-81.1875,84163485.0,11.8984375,-80.4375
84164588.0,11.84375,-80.5,83771027.0,11.9375,-81.1875,84163510.0,11.8984375,-80.4375
84164638.0,11.84375,-80.4375,83771477.0,12.0234375,-81.1875,84163535.0,11.90625,-80.4375
84164688.0,11.84375,-80.4375,83771927.0,11.9765625,-81.3125,84163560.0,11.890625,-80.4375
84164739.0,11.8359375,-80.4375,83772378.0,11.9296875,-81.25,84163586.0,11.90625,-80.4375
84164789.0,11.84375,-80.4375,83772828.0,11.90625,-81.25,84163611.0,11.8984375,-80.4375
84164839.0,11.8359375,-80.4375,83773278.0,11.9140625,-81.25,84163636.0,11.9140625,-80.4375
84164889.0,11.8359375,-80.4375,83773728.0,11.8984375,-81.25,84163661.0,11.8984375,-80.4375
84164939.0,11.8359375,-80.4375,83774178.0,11.8984375,-81.25,84163686.0,11.8828125,-80.4375
84164989.0,11.8515625,-80.4375,83774629.0,11.8984375,-81.25,84163711.0,11.890625,-80.4375
84165039.0,11.8359375,-80.4375,83775079.0,11.8984375,-81.25,84163736.0,11.90625,-80.5
84165089.0,11.8515625,-80.4375,83775529.0,11.90625,-81.25,84163761.0,11.890625,-80.4375
84165139.0,11.8359375,-80.4375,83775979.0,11.8984375,-81.25,84163786.0,11.8984375,-80.4375
84165189.0,11.8515625,-80.4375,83776430.0,11.8984375,-81.25,84163811.0,11.90625,-80.4375
84165239.0,11.8359375,-80.4375,83776880.0,11.90625,-81.25,84163836.0,11.8984375,-80.4375
84165289.0,11.84375,-80.4375,83777330.0,11.8984375,-81.25,84163861.0,11.90625,-80.4375
84165339.0,11.84375,-80.4375,83777780.0,11.90625,-81.25,84163886.0,11.8984375,-80.4375
84165389.0,11.8359375,-80.4375,83778230.0,11.9140625,-81.25,84163911.0,11.8984375,-80.4375
84165439.0,11.84375,-80.4375,83778681.0,11.90625,-81.25,84163936.0,11.90625,-80.4375
84165489.0,11.8359375,-80.4375,83779131.0,11.8984375,-81.25,84163961.0,11.890625,-80.4375
84165539.0,11.84375,-80.4375,83779581.0,11.890625,-81.25,84163986.0,11.890625,-80.4375
84165589.0,11.84375,-80.4375,83780031.0,11.8984375,-81.25,84164011.0,11.8984375,-80.4375
84165639.0,11.84375,-80.4375,83780482.0,11.90625,-81.25,84164036.0,11.8984375,-80.4375
84165689.0,11.859375,-80.4375,83780932.0,11.9140625,-81.1875,84164061.0,11.9140625,-80.4375
84165740.0,11.8515625,-80.4375,83781382.0,11.921875,-81.1875,84164086.0,11.8984375,-80.4375
84165790.0,11.8515625,-80.4375,83781832.0,11.9296875,-81.25,84164111.0,11.8984375,-80.4375
84165840.0,11.84375,-80.4375,83782282.0,11.9140625,-81.25,84164136.0,11.90625,-80.4375
84165890.0,11.859375,-80.4375,83782733.0,11.90625,-81.25,84164161.0,11.8984375,-80.4375
84165940.0,11.8515625,-80.4375,83783183.0,11.8984375,-81.25,84164186.0,11.8984375,-80.4375
84165990.0,11.8515625,-80.4375,83783633.0,11.8984375,-81.25,84164211.0,11.9140625,-80.4375
84166040.0,11.84375,-80.4375,83784083.0,11.90625,-81.25,84164236.0,11.90625,-80.4375
84166090.0,11.8515625,-80.4375,83784534.0,11.90625,-81.1875,84164261.0,11.8984375,-80.4375
84166140.0,11.8515625,-80.4375,83784984.0,11.9140625,-81.25,84164286.0,11.9140625,-80.4375
84166190.0,11.8515625,-80.4375,83785434.0,11.8984375,-81.1875,84164311.0,11.890625,-80.4375
84166240.0,11.8515625,-80.4375,83785884.0,11.90625,-81.1875,84164336.0,11.90625,-80.4375
84166290.0,11.8515625,-80.4375,83786334.0,11.9375,-81.1875,84164361.0,11.90625,-80.4375
84166340.0,11.8515625,-80.4375,83786785.0,11.9453125,-81.25,84164386.0,11.9140625,-80.4375
84166390.0,11.859375,-80.4375,83787235.0,11.921875,-81.25,84164411.0,11.890625,-80.4375
84166440.0,11.8515625,-80.4375,83787685.0,11.9140625,-81.25,84164436.0,11.90625,-80.4375
84166490.0,11.8515625,-80.4375,83788135.0,11.921875,-81.25,84164461.0,11.9140625,-80.4375
84166540.0,11.8515625,-80.4375,83788586.0,11.90625,-81.25,84164486.0,11.8984375,-80.4375
84166590.0,11.859375,-80.4375,83789036.0,11.8984375,-81.25,84164511.0,11.90625,-80.4375
84166640.0,11.84375,-80.4375,83789486.0,11.8984375,-81.1875,84164536.0,11.90625,-80.4375
84166690.0,11.84375,-80.4375,83789936.0,11.90625,-81.25,84164561.0,11.8828125,-80.4375
84166741.0,11.859375,-80.4375,83790387.0,11.8984375,-81.25,84164586.0,11.90625,-80.4375
84166791.0,11.859375,-80.4375,83790837.0,11.8984375,-81.25,84164611.0,11.90625,-80.4375
84166841.0,11.8515625,-80.4375,83791287.0,11.9140625,-81.1875,84164636.0,11.90625,-80.4375
84166891.0,11.84375,-80.4375,83791737.0,11.9140625,-81.1875,84164661.0,11.9140625,-80.4375
84166941.0,11.84375,-80.4375,83792187.0,11.90625,-81.1875,84164686.0,11.8984375,-80.4375
84166991.0,11.859375,-80.4375,83792638.0,11.8984375,-81.1875,84164711.0,11.90625,-80.4375
84167041.0,11.8515625,-80.4375,83793088.0,11.90625,-81.1875,84164736.0,11.8828125,-80.4375
84167091.0,11.84375,-80.4375,83793538.0,11.9140625,-81.1875,84164761.0,11.9140625,-80.4375
84167141.0,11.8515625,-80.4375,83793988.0,11.9140625,-81.1875,84164786.0,11.90625,-80.4375
84167191.0,11.84375,-80.375,83794439.0,11.921875,-81.1875,84164811.0,11.8984375,-80.4375
84167241.0,11.84375,-80.375,83794889.0,11.921875,-81.1875,84164836.0,11.8984375,-80.4375
84167291.0,11.8515625,-80.375,83795339.0,11.9140625,-81.25,84164861.0,11.90625,-80.4375
84167341.0,11.84375,-80.375,83795789.0,11.90625,-81.25,84164886.0,11.921875,-80.4375
84167391.0,11.8515625,-80.375,83796239.0,11.90625,-81.1875,84164911.0,11.9140625,-80.4375
84167441.0,11.8515625,-80.4375,83796690.0,11.9140625,-81.1875,84164936.0,11.9140625,-80.4375
84167491.0,11.8515625,-80.375,83797140.0,11.90625,-81.1875,84164961.0,11.90625,-80.4375
84167541.0,11.8515625,-80.375,83797590.0,11.90625,-81.1875,84164986.0,11.8984375,-80.4375
84167591.0,11.8515625,-80.375,83798040.0,11.9140625,-81.1875,84165011.0,11.8984375,-80.4375
84167641.0,11.8515625,-80.375,83798491.0,11.90625,-81.1875,84165036.0,11.90625,-80.4375
84167691.0,11.8515625,-80.375,83798941.0,11.9140625,-81.1875,84165061.0,11.90625,-80.4375
84167742.0,11.84375,-80.375,83799391.0,11.90625,-81.1875,84165086.0,11.90625,-80.4375
84167792.0,11.8515625,-80.375,83799841.0,11.9140625,-81.1875,84165111.0,11.8984375,-80.4375
84167842.0,11.859375,-80.375,83800291.0,11.921875,-81.1875,84165136.0,11.9140625,-80.4375
84167892.0,11.8515625,-80.375,83800742.0,11.9140625,-81.1875,84165161.0,11.90625,-80.4375
84167942.0,11.84375,-80.375,83801192.0,11.921875,-81.1875,84165186.0,11.8984375,-80.4375
84167992.0,11.84375,-80.375,83801642.0,11.9140625,-81.1875,84165211.0,11.8984375,-80.4375
84168042.0,11.859375,-80.375,83802092.0,11.921875,-81.1875,84165236.0,11.921875,-80.4375
84168092.0,11.8515625,-80.375,83802543.0,11.9140625,-81.1875,84165261.0,11.8984375,-80.4375
84168142.0,11.8515625,-80.375,83802993.0,11.9140625,-81.1875,84165286.0,11.90625,-80.4375
84168192.0,11.8359375,-80.375,83803443.0,11.9140625,-81.1875,84165311.0,11.9140625,-80.4375
84168242.0,11.84375,-80.375,83803893.0,11.9140625,-81.1875,84165336.0,11.8984375,-80.4375
84168292.0,11.859375,-80.375,83804343.0,11.9140625,-81.1875,84165361.0,11.890625,-80.4375
84168342.0,11.8671875,-80.375,83804794.0,11.9140625,-81.1875,84165386.0,11.890625,-80.4375
84168392.0,11.84375,-80.375,83805244.0,11.90625,-81.1875,84165411.0,11.8984375,-80.4375
84168442.0,11.859375,-80.375,83805694.0,11.9140625,-81.1875,84165436.0,11.90625,-80.4375
84168492.0,11.859375,-80.375,83806144.0,11.8984375,-81.1875,84165461.0,11.90625,-80.4375
84168542.0,11.84375,-80.375,83806595.0,11.9140625,-81.1875,84165486.0,11.890625,-80.4375
84168592.0,11.859375,-80.375,83807045.0,11.90625,-81.1875,84165511.0,11.8984375,-80.4375
84168642.0,11.8515625,-80.375,83807495.0,11.9140625,-81.1875,84165536.0,11.8984375,-80.4375
84168692.0,11.8515625,-80.375,83807945.0,11.90625,-81.1875,84165561.0,11.9140625,-80.4375
84168743.0,11.8515625,-80.375,83808396.0,11.921875,-81.1875,84165587.0,11.8984375,-80.4375
84168793.0,11.8515625,-80.375,83808846.0,11.9375,-81.1875,84165612.0,11.9140625,-80.4375
84168843.0,11.84375,-80.375,83809296.0,11.9296875,-81.1875,84165637.0,11.90625,-80.4375
84168893.0,11.8515625,-80.375,83809746.0,11.9375,-81.125,84165662.0,11.90625,-80.4375
84168943.0,11.8515625,-80.375,83810196.0,11.9921875,-81.1875,84165687.0,11.90625,-80.4375
84168993.0,11.859375,-80.375,83810647.0,11.9453125,-81.25,84165712.0,11.90625,-80.4375
84169043.0,11.859375,-80.375,83811097.0,11.921875,-81.1875,84165737.0,11.90625,-80.4375
84169093.0,11.859375,-80.375,83811547.0,11.9140625,-81.1875,84165762.0,11.9140625,-80.4375
84169143.0,11.8515625,-80.375,83811997.0,11.921875,-81.1875,84165787.0,11.9140625,-80.4375
84169193.0,11.8515625,-80.375,83812448.0,11.921875,-81.1875,84165812.0,11.90625,-80.4375
84169243.0,11.84375,-80.375,83812898.0,11.9140625,-81.1875,84165837.0,11.9140625,-80.4375
84169293.0,11.84375,-80.375,83813348.0,11.921875,-81.1875,84165862.0,11.8984375,-80.4375
84169343.0,11.8515625,-80.375,83813798.0,11.921875,-81.1875,84165887.0,11.8984375,-80.4375
84169393.0,11.8515625,-80.375,83814248.0,11.90625,-81.1875,84165912.0,11.890625,-80.4375
84169443.0,11.8515625,-80.3125,83814699.0,11.9140625,-81.1875,84165937.0,11.9140625,-80.4375
84169493.0,11.8515625,-80.3125,83815149.0,11.9140625,-81.1875,84165962.0,11.90625,-80.4375
84169543.0,11.84375,-80.3125,83815599.0,11.921875,-81.1875,84165987.0,11.9140625,-80.4375
84169593.0,11.8515625,-80.3125,83816049.0,11.9375,-81.1875,84166012.0,11.90625,-80.4375
84169643.0,11.84375,-80.3125,83816500.0,11.921875,-81.1875,84166037.0,11.9140625,-80.4375
84169693.0,11.828125,-80.3125,83816950.0,11.921875,-81.125,84166062.0,11.9140625,-80.4375
84169744.0,11.859375,-80.3125,83817400.0,11.9609375,-81.1875,84166087.0,11.921875,-80.4375
84169794.0,11.8515625,-80.3125,83817850.0,11.9453125,-81.1875,84166112.0,11.90625,-80.4375
84169844.0,11.8515625,-80.3125,83818300.0,11.921875,-81.1875,84166137.0,11.90625,-80.4375
84169894.0,11.8515625,-80.3125,83818751.0,11.921875,-81.1875,84166162.0,11.9140625,-80.4375
84169944.0,11.859375,-80.375,83819201.0,11.921875,-81.1875,84166187.0,11.921875,-80.4375
84169994.0,11.8671875,-80.3125,83819651.0,11.9140625,-81.1875,84166212.0,11.8984375,-80.4375
84170044.0,11.859375,-80.3125,83820101.0,11.90625,-81.1875,84166237.0,11.9140625,-80.4375
84170094.0,11.859375,-80.3125,83820552.0,11.921875,-81.1875,84166262.0,11.9140625,-80.4375
84170144.0,11.859375,-80.3125,83821002.0,11.9140625,-81.1875,84166287.0,11.9140625,-80.4375
84170194.0,11.84375,-80.3125,83821452.0,11.9140625,-81.1875,84166312.0,11.9140625,-80.4375
84170244.0,11.8515625,-80.3125,83821902.0,11.9140625,-81.1875,84166337.0,11.90625,-80.4375
84170294.0,11.859375,-80.3125,83822352.0,11.9140625,-81.1875,84166362.0,11.890625,-80.4375
84170344.0,11.84375,-80.3125,83822803.0,11.9140625,-81.1875,84166387.0,11.90625,-80.4375
84170394.0,11.8359375,-80.3125,83823253.0,11.9140625,-81.1875,84166412.0,11.9140625,-80.375
84170444.0,11.859375,-80.3125,83823703.0,11.90625,-81.1875,84166437.0,11.9140625,-80.4375
84170494.0,11.84375,-80.3125,83824153.0,11.921875,-81.1875,84166462.0,11.8984375,-80.375
84170544.0,11.84375,-80.3125,83824604.0,11.9140625,-81.1875,84166487.0,11.90625,-80.4375
84170594.0,11.84375,-80.3125,83825054.0,11.9140625,-81.1875,84166512.0,11.9140625,-80.4375
84170644.0,11.8515625,-80.3125,83825504.0,11.9140625,-81.125,84166537.0,11.9140625,-80.4375
84170694.0,11.84375,-80.3125,83825954.0,11.921875,-81.125,84166562.0,11.921875,-80.4375
84170745.0,11.8515625,-80.3125,83826405.0,11.921875,-81.1875,84166587.0,11.8984375,-80.375
84170795.0,11.8515625,-80.3125,83826855.0,11.9296875,-81.125,84166612.0,11.9140625,-80.375
84170845.0,11.8515625,-80.3125,83827305.0,11.953125,-81.125,84166637.0,11.90625,-80.375
84170895.0,11.84375,-80.3125,83827755.0,11.9609375,-81.1875,84166662.0,11.9140625,-80.375
84170945.0,11.84375,-80.25,83828205.0,11.9296875,-81.1875,84166687.0,11.90625,-80.375
84170995.0,11.8515625,-80.3125,83828656.0,11.921875,-81.1875,84166712.0,11.921875,-80.375
84171045.0,11.8515625,-80.3125,83829106.0,11.9140625,-81.1875,84166737.0,11.90625,-80.4375
84171095.0,11.84375,-80.25,83829556.0,11.9140625,-81.1875,84166762.0,11.90625,-80.375
84171145.0,11.8515625,-80.3125,83830006.0,11.9296875,-81.1875,84166787.0,11.90625,-80.375
84171195.0,11.84375,-80.3125,83830457.0,11.9140625,-81.125,84166812.0,11.8984375,-80.375
84171245.0,11.8359375,-80.25,83830907.0,11.90625,-81.1875,84166837.0,11.921875,-80.375
84171295.0,11.84375,-80.25,83831357.0,11.921875,-81.1875,84166862.0,11.9140625,-80.375
84171345.0,11.859375,-80.25,83831807.0,11.9140625,-81.125,84166887.0,11.90625,-80.375
84171395.0,11.8515625,-80.25,83832257.0,11.921875,-81.125,84166912.0,11.90625,-80.375
84171445.0,11.8515625,-80.25,83832708.0,11.9140625,-81.125,84166937.0,11.90625,-80.375
84171495.0,11.8515625,-80.3125,83833158.0,11.90625,-81.125,84166962.0,11.9140625,-80.375
84171545.0,11.859375,-80.25,83833608.0,11.921875,-81.125,84166987.0,11.90625,-80.375
84171595.0,11.84375,-80.25,83834058.0,11.921875,-81.125,84167012.0,11.921875,-80.375
84171645.0,11.8515625,-80.25,83834509.0,11.921875,-81.125,84167037.0,11.921875,-80.375
84171695.0,11.8515625,-80.25,83834959.0,11.9140625,-81.125,84167062.0,11.90625,-80.375
84171746.0,11.859375,-80.25,83835409.0,11.921875,-81.125,84167087.0,11.890625,-80.375
84171796.0,11.8515625,-80.25,83835859.0,11.9140625,-81.125,84167112.0,11.8984375,-80.375
84171846.0,11.8515625,-80.25,83836309.0,11.9375,-81.0625,84167137.0,11.90625,-80.4375
84171896.0,11.859375,-80.25,83836760.0,11.953125,-81.0625,84167162.0,11.90625,-80.375
84171946.0,11.859375,-80.25,83837210.0,11.953125,-81.125,84167187.0,11.8984375,-80.375
84171996.0,11.8515625,-80.25,83837660.0,11.953125,-81.125,84167212.0,11.921875,-80.375
84172046.0,11.8671875,-80.25,83838110.0,11.9765625,-81.125,84167237.0,11.9140625,-80.375
84172096.0,11.8359375,-80.25,83838561.0,11.96875,-81.125,84167262.0,11.90625,-80.375
84172146.0,11.8515625,-80.25,83839011.0,11.953125,-81.125,84167287.0,11.9140625,-80.375
84172196.0,11.859375,-80.25,83839461.0,11.953125,-81.125,84167312.0,11.90625,-80.375
84172246.0,11.8515625,-80.25,83839911.0,11.96875,-81.125,84167337.0,11.90625,-80.375
84172296.0,11.84375,-80.25,83840362.0,11.984375,-81.0625,84167362.0,11.9140625,-80.375
84172346.0,11.859375,-80.25,83840812.0,12.0,-81.0625,84167387.0,11.90625,-80.375
84172396.0,11.84375,-80.25,83841262.0,12.0390625,-81.125,84167412.0,11.9140625,-80.375
84172446.0,11.8515625,-80.25,83841712.0,12.03125,-81.125,84167437.0,11.90625,-80.375
84172496.0,11.84375,-80.25,83842162.0,12.0625,-81.125,84167462.0,11.90625,-80.375
84172546.0,11.8515625,-80.25,83842613.0,12.078125,-81.1875,84167487.0,11.90625,-80.375
84172596.0,11.859375,-80.25,83843063.0,12.0625,-81.1875,84167512.0,11.9140625,-80.375
84172646.0,11.84375,-80.25,83843513.0,12.03125,-81.25,84167537.0,11.90625,-80.375
84172696.0,11.8671875,-80.1875,83843963.0,11.984375,-81.25,84167562.0,11.9140625,-80.375
84172747.0,11.84375,-80.1875,83844414.0,11.96875,-81.25,84167588.0,11.90625,-80.375
84172797.0,11.8671875,-80.25,83844864.0,11.96875,-81.1875,84167613.0,11.90625,-80.375
84172847.0,11.8359375,-80.25,83845314.0,11.9609375,-81.1875,84167638.0,11.90625,-80.375
84172897.0,11.84375,-80.1875,83845764.0,11.96875,-81.1875,84167663.0,11.9140625,-80.375
84172947.0,11.84375,-80.25,83846214.0,11.9375,-81.1875,84167688.0,11.8984375,-80.375
84172997.0,11.8515625,-80.1875,83846665.0,11.9296875,-81.1875,84167713.0,11.8984375,-80.375
84173047.0,11.84375,-80.1875,83847115.0,11.9453125,-81.1875,84167738.0,11.90625,-80.375
84173097.0,11.8515625,-80.1875,83847565.0,11.9609375,-81.1875,84167763.0,11.890625,-80.375
84173147.0,11.859375,-80.1875,83848015.0,11.9453125,-81.1875,84167788.0,11.9140625,-80.375
84173197.0,11.8515625,-80.1875,83848466.0,11.9453125,-81.1875,84167813.0,11.9140625,-80.375
84173247.0,11.859375,-80.1875,83848916.0,11.953125,-81.1875,84167838.0,11.921875,-80.375
84173297.0,11.84375,-80.1875,83849366.0,11.9609375,-81.1875,84167863.0,11.90625,-80.375
84173347.0,11.84375,-80.1875,83849816.0,11.96875,-81.1875,84167888.0,11.8984375,-80.375
84173397.0,11.8515625,-80.1875,83850266.0,11.9609375,-81.1875,84167913.0,11.8984375,-80.375
84173447.0,11.859375,-80.1875,83850717.0,11.9453125,-81.1875,84167938.0,11.9140625,-80.375
84173497.0,11.84375,-80.1875,83851167.0,11.9609375,-81.1875,84167963.0,11.9140625,-80.375
84173547.0,11.84375,-80.1875,83851617.0,11.9453125,-81.1875,84167988.0,11.9140625,-80.375
84173597.0,11.84375,-80.1875,83852067.0,11.9453125,-81.1875,84168013.0,11.8984375,-80.375
84173647.0,11.859375,-80.1875,83852518.0,11.9609375,-81.1875,84168038.0,11.90625,-80.375
84173697.0,11.859375,-80.1875,83852968.0,11.9609375,-81.1875,84168063.0,11.921875,-80.375
84173748.0,11.8359375,-80.1875,83853418.0,11.9609375,-81.1875,84168088.0,11.90625,-80.375
84173798.0,11.859375,-80.1875,83853868.0,11.953125,-81.1875,84168113.0,11.90625,-80.375
84173848.0,11.8359375,-80.125,83854318.0,11.9453125,-81.1875,84168138.0,11.9140625,-80.375
84173898.0,11.84375,-80.1875,83854769.0,11.9453125,-81.1875,84168163.0,11.9140625,-80.375
84173948.0,11.84375,-80.1875,83855219.0,11.953125,-81.1875,84168188.0,11.8984375,-80.375
84173998.0,11.84375,-80.125,83855669.0,11.9609375,-81.1875,84168213.0,11.90625,-80.375
84174048.0,11.84375,-80.125,83856119.0,11.9453125,-81.1875,84168238.0,11.90625,-80.375
84174098.0,11.859375,-80.1875,83856570.0,11.9375,-81.1875,84168263.0,11.8984375,-80.375
