freq__2019-06-27_16-18-43_,rs__2019-06-27_16-18-43_,xs__2019-06-27_16-18-43_
24761296.0,7.05078125,-250.625
24761306.0,7.2109375,-250.625
24761316.0,7.1640625,-250.625
24761326.0,7.12890625,-250.625
24761336.0,7.21484375,-250.625
24761346.0,7.14453125,-250.5
24761356.0,7.1796875,-250.5
24761366.0,7.109375,-250.5
24761376.0,7.125,-250.375
24761386.0,7.140625,-250.375
24761396.0,7.18359375,-250.375
24761406.0,7.1015625,-250.25
24761416.0,7.12890625,-250.375
24761426.0,7.140625,-250.25
24761436.0,7.125,-250.25
24761446.0,7.15625,-250.125
24761456.0,7.19140625,-250.125
24761466.0,7.140625,-250.125
24761476.0,7.16796875,-250.125
24761486.0,7.1015625,-250.0
24761496.0,7.1171875,-250.0
24761506.0,7.15234375,-250.0
24761516.0,7.11328125,-249.875
24761526.0,7.11328125,-249.875
24761536.0,7.171875,-249.875
24761546.0,7.1171875,-249.875
24761556.0,7.08203125,-249.875
24761566.0,7.15234375,-249.75
24761576.0,7.09765625,-249.75
24761586.0,7.0859375,-249.625
24761596.0,7.15234375,-249.625
24761606.0,7.19140625,-249.625
24761616.0,7.1171875,-249.5
24761626.0,7.12890625,-249.5
24761636.0,7.109375,-249.5
24761646.0,7.10546875,-249.5
24761656.0,7.203125,-249.375
24761666.0,7.125,-249.375
24761676.0,7.05859375,-249.5
24761686.0,7.14453125,-249.375
24761696.0,7.15234375,-249.25
24761706.0,7.09375,-249.25
24761716.0,7.03515625,-249.25
24761726.0,7.16015625,-249.125
24761736.0,7.12890625,-249.125
24761746.0,7.15625,-249.125
24761756.0,7.08984375,-249.0
24761766.0,7.078125,-249.125
24761776.0,7.16015625,-249.0
24761786.0,7.16796875,-248.875
24761796.0,7.1328125,-248.875
24761806.0,7.17578125,-248.875
24761816.0,7.078125,-248.75
24761826.0,7.16796875,-248.875
24761836.0,7.140625,-248.75
24761846.0,7.109375,-248.75
24761856.0,7.02734375,-248.75
24761866.0,7.15234375,-248.625
24761876.0,7.1171875,-248.625
24761886.0,7.06640625,-248.5
24761896.0,7.15625,-248.375
24761906.0,7.11328125,-248.375
24761916.0,7.12890625,-248.375
24761926.0,7.14453125,-248.375
24761936.0,7.109375,-248.25
24761946.0,7.13671875,-248.25
24761956.0,7.12890625,-248.125
24761966.0,7.078125,-248.25
24761976.0,7.09765625,-248.125
24761986.0,7.1171875,-248.125
24761996.0,7.05078125,-248.125
24762006.0,7.125,-248.0
24762016.0,7.10546875,-248.0
24762026.0,7.16796875,-248.0
24762036.0,7.09765625,-247.875
24762046.0,7.19921875,-247.75
24762056.0,7.09765625,-247.75
24762066.0,7.0859375,-247.75
24762076.0,7.10546875,-247.625
24762086.0,7.08203125,-247.625
24762097.0,7.13671875,-247.625
24762107.0,7.16796875,-247.5
24762117.0,7.1796875,-247.5
24762127.0,7.16015625,-247.5
24762137.0,7.125,-247.375
24762147.0,7.18359375,-247.375
24762157.0,7.15234375,-247.25
24762167.0,7.109375,-247.25
24762177.0,7.125,-247.25
24762187.0,7.15625,-247.125
24762197.0,7.109375,-247.125
24762207.0,7.125,-247.125
24762217.0,7.2421875,-247.0
24762227.0,7.12109375,-246.875
24762237.0,7.14453125,-247.0
24762247.0,7.13671875,-246.875
24762257.0,7.16796875,-246.875
24762267.0,7.10546875,-246.75
24762277.0,7.0859375,-246.75
24762287.0,7.21484375,-246.625
24762297.0,7.0703125,-246.625
24762307.0,7.1796875,-246.625
24762317.0,7.1328125,-246.5
24762327.0,7.1328125,-246.5
24762337.0,7.09375,-246.375
24762347.0,7.109375,-246.375
24762357.0,7.09765625,-246.25
24762367.0,7.12109375,-246.25
24762377.0,7.16015625,-246.25
24762387.0,7.234375,-246.25
24762397.0,7.125,-246.125
24762407.0,7.0546875,-246.125
24762417.0,7.03125,-246.0
24762427.0,7.12109375,-246.0
24762437.0,7.11328125,-246.0
24762447.0,7.0703125,-245.875
24762457.0,7.04296875,-245.75
24762467.0,7.12890625,-245.75
24762477.0,7.09765625,-245.75
24762487.0,7.20703125,-245.625
24762497.0,7.11328125,-245.625
24762507.0,7.1015625,-245.5
24762517.0,7.14453125,-245.5
24762527.0,7.0625,-245.375
24762537.0,7.125,-245.25
24762547.0,7.12890625,-245.25
24762557.0,7.1328125,-245.25
24762567.0,7.15625,-245.125
24762577.0,7.14453125,-245.125
24762587.0,7.10546875,-245.0
24762597.0,7.1875,-245.0
24762607.0,7.1875,-244.875
24762617.0,7.1171875,-244.875
24762627.0,7.1484375,-244.75
24762637.0,7.09765625,-244.75
24762647.0,7.12890625,-244.75
24762657.0,7.1171875,-244.75
24762667.0,7.16796875,-244.625
24762677.0,7.1328125,-244.5
24762687.0,7.10546875,-244.5
24762697.0,7.07421875,-244.375
24762707.0,7.109375,-244.375
24762717.0,7.1640625,-244.25
24762727.0,7.109375,-244.125
24762737.0,7.1328125,-244.125
24762747.0,7.1015625,-244.125
24762757.0,7.09765625,-244.0
24762767.0,7.1484375,-244.0
24762777.0,7.1015625,-243.875
24762787.0,7.10546875,-243.875
24762797.0,7.140625,-243.625
24762807.0,7.10546875,-243.625
24762817.0,7.07421875,-243.625
24762827.0,7.16015625,-243.5
24762837.0,7.07421875,-243.5
24762847.0,7.11328125,-243.375
24762857.0,7.1640625,-243.375
24762867.0,7.07421875,-243.25
24762877.0,7.10546875,-243.25
24762887.0,7.0546875,-243.125
24762897.0,7.09375,-243.125
24762907.0,7.12109375,-243.0
24762917.0,7.0859375,-242.875
24762927.0,7.09765625,-242.875
24762937.0,7.19921875,-242.875
24762947.0,7.15625,-242.75
24762957.0,7.14453125,-242.75
24762967.0,7.1015625,-242.5
24762977.0,7.19140625,-242.5
24762987.0,7.18359375,-242.375
24762997.0,7.0859375,-242.375
24763007.0,7.05078125,-242.25
24763017.0,7.1875,-242.25
24763027.0,7.1640625,-242.125
24763037.0,7.10546875,-242.0
24763047.0,7.12109375,-242.0
24763057.0,7.1484375,-241.875
24763067.0,7.1640625,-241.875
24763077.0,7.15234375,-241.75
24763087.0,7.0859375,-241.75
24763097.0,7.1875,-241.625
24763107.0,7.1328125,-241.5
24763117.0,7.10546875,-241.5
24763127.0,7.1171875,-241.375
24763137.0,7.09375,-241.25
24763147.0,7.1875,-241.25
24763157.0,7.1640625,-241.125
24763167.0,7.12890625,-241.0
24763177.0,7.1953125,-241.0
24763187.0,7.12890625,-240.875
24763197.0,7.1796875,-240.75
24763207.0,7.13671875,-240.75
24763217.0,7.1875,-240.625
24763227.0,7.1015625,-240.5
24763237.0,7.1484375,-240.5
24763247.0,7.09765625,-240.375
24763257.0,7.10546875,-240.375
24763267.0,7.20703125,-240.25
24763277.0,7.17578125,-240.125
24763287.0,7.13671875,-240.0
24763297.0,7.203125,-240.0
24763307.0,7.078125,-239.75
24763317.0,7.15234375,-239.75
24763327.0,7.12890625,-239.75
24763337.0,7.15234375,-239.5
24763347.0,7.1171875,-239.5
24763357.0,7.11328125,-239.375
24763367.0,7.109375,-239.25
24763377.0,7.2109375,-239.25
24763387.0,7.171875,-239.125
24763397.0,7.13671875,-239.0
24763407.0,7.09765625,-239.0
24763417.0,7.19921875,-238.875
24763427.0,7.109375,-238.75
24763437.0,7.1484375,-238.75
24763447.0,7.1875,-238.5
24763457.0,7.1875,-238.5
24763467.0,7.140625,-238.375
24763477.0,7.1875,-238.375
24763487.0,7.12109375,-238.125
24763497.0,7.18359375,-238.125
24763507.0,7.19921875,-238.0
24763517.0,7.109375,-237.875
24763527.0,7.18359375,-237.75
24763537.0,7.109375,-237.625
24763547.0,7.15625,-237.5
24763557.0,7.14453125,-237.5
24763567.0,7.14453125,-237.375
24763577.0,7.15234375,-237.25
24763587.0,7.1171875,-237.125
24763597.0,7.16015625,-237.125
24763607.0,7.171875,-236.875
24763617.0,7.1484375,-236.875
24763627.0,7.1171875,-236.75
24763637.0,7.15625,-236.625
24763647.0,7.1875,-236.5
24763657.0,7.12890625,-236.375
24763667.0,7.140625,-236.25
24763677.0,7.15625,-236.125
24763687.0,7.1953125,-236.125
24763697.0,7.15625,-235.875
24763707.0,7.21484375,-235.875
24763717.0,7.20703125,-235.625
24763727.0,7.20703125,-235.625
24763737.0,7.13671875,-235.5
24763747.0,7.1640625,-235.375
24763757.0,7.1640625,-235.25
24763767.0,7.19921875,-235.125
24763777.0,7.171875,-235.0
24763787.0,7.19140625,-234.875
24763797.0,7.171875,-234.75
24763807.0,7.17578125,-234.75
24763817.0,7.1953125,-234.5
24763827.0,7.12890625,-234.375
24763837.0,7.25,-234.25
24763847.0,7.17578125,-234.125
24763857.0,7.25,-234.0
24763867.0,7.2109375,-233.75
24763877.0,7.1953125,-233.625
24763887.0,7.16796875,-233.5
24763897.0,7.21875,-233.5
24763907.0,7.19140625,-233.25
24763917.0,7.23046875,-233.125
24763927.0,7.234375,-233.0
24763937.0,7.171875,-232.875
24763947.0,7.1796875,-232.75
24763957.0,7.21875,-232.625
24763967.0,7.1796875,-232.5
24763977.0,7.18359375,-232.375
24763987.0,7.265625,-232.25
24763997.0,7.22265625,-232.0
24764007.0,7.2265625,-231.875
24764017.0,7.19921875,-231.75
24764027.0,7.2421875,-231.625
24764037.0,7.23046875,-231.5
24764047.0,7.203125,-231.25
24764057.0,7.1953125,-231.125
24764067.0,7.23828125,-231.0
24764077.0,7.2421875,-230.75
24764087.0,7.22265625,-230.75
24764098.0,7.1875,-230.5
24764108.0,7.33203125,-230.375
24764118.0,7.26171875,-230.25
24764128.0,7.265625,-230.0
24764138.0,7.20703125,-229.875
24764148.0,7.296875,-229.75
24764158.0,7.27734375,-229.5
24764168.0,7.203125,-229.375
24764178.0,7.1953125,-229.125
24764188.0,7.27734375,-229.0
24764198.0,7.25,-228.875
24764208.0,7.2578125,-228.625
24764218.0,7.28515625,-228.5
24764228.0,7.23046875,-228.25
24764238.0,7.2734375,-228.125
24764248.0,7.25,-227.875
24764258.0,7.28125,-227.75
