time,f_1,f_3,f_5,f_7,f_9,f_11,f_13,f_15,f_17,d_1,d_3,d_5,d_7,d_9,d_11,d_13,d_15,d_17
10,4961287,14861278,24765664,34668699,44572347,54475825,64379859,74283542,84188024,-3.887707602281767e-07,4.1559019967604775e-06,-4.052125771544645e-06,4.863965609710313e-06,5.173176243208189e-06,5.3405739501619145e-06,6.127756354649198e-06,6.501524353678609e-06,7.284659449672847e-06
11,4961261,14861828,24765666,34668698,44572472,54475803,64379833,74283516,84188003,0.0,0.0,-4.033594056903522e-06,-4.91747459638231e-06,0.0,5.819878278347383e-06,6.6192212847135835e-06,7.038910929171939e-06,7.736386135841492e-06
12,4961296,14861277,24765666,34668703,44572354,54475831,64379866,74283522,84187677,1.5305097302375232e-06,4.095442259463008e-06,-4.103131993623803e-06,4.815095912301664e-06,5.189666286503845e-06,4.855385850769491e-06,5.636789440863745e-06,6.465296366543761e-06,6.7413224674857425e-06
13,4961282,14861727,24765530,34668503,44572228,54475504,64379476,74283097,84187472,-6.754521393965677e-07,0.0,-3.706256675687571e-06,-4.848246422750449e-06,0.0,5.967258323649169e-06,6.819097139941472e-06,7.030482725190405e-06,8.061769745755416e-06
14,4961261,14861189,24765515,34668486,44572080,54475495,64379473,74283093,84187511,-9.805112282872397e-07,4.337414397036493e-06,-4.4003632792492985e-06,5.157363766167069e-06,4.795652737358302e-06,5.704499521300295e-06,6.231751335271102e-06,6.685139997997108e-06,6.795184685281367e-06
15,4961235,14861739,24765516,34668488,44572205,54475496,64379475,74283096,84187519,0.0,0.0,-4.031112957008961e-06,4.836118972615933e-06,0.0,5.498773932609452e-06,6.142492717521254e-06,6.534617481176974e-06,7.249774912920233e-06
16,4961271,14861189,24765517,34668491,44572085,54475501,64379481,74283104,84187530,1.6903354659113286e-06,4.129857462441574e-06,-4.035363877985242e-06,4.830231388370222e-06,5.2460304951338876e-06,5.4029576373276604e-06,6.044603848949367e-06,6.453290405623452e-06,7.157686845648762e-06
17,4961258,14861739,24765520,34668496,44572210,54475507,64379488,74283111,84187539,-1.7127871285885965e-06,0.0,3.983171426751715e-06,4.823560656136004e-06,0.0,5.398307757538341e-06,6.032862691378604e-06,6.458543714751982e-06,7.2194730301294595e-06
18,4961232,14861193,24765523,34668499,44572095,54475512,64379494,74283118,84187547,0.0,4.211374597982313e-06,4.00550016225573e-06,4.848772198736069e-06,5.286032778475978e-06,5.42743192874924e-06,6.060634522000858e-06,6.444159010405172e-06,7.229391688532352e-06
19,4961266,14861743,24765748,34668364,44571929,54475361,64379218,74282788,84187173,-4.938276890696928e-07,0.0,0.0,4.455384103436726e-06,4.636378799853327e-06,0.0,5.860937858983172e-06,5.731769467726415e-06,6.424482742439702e-06
20,4961245,14861133,24765672,34668342,44572054,54475256,64379224,74282798,84187191,5.440526352501581e-07,3.830759084679871e-06,0.0,5.18477005839155e-06,0.0,-6.2230910464659525e-06,6.47705320397214e-06,6.447931577521116e-06,7.004557979368895e-06
21,4961233,14861683,24765416,34668351,44571915,54475286,64379241,74282819,84187216,-6.374557545259119e-06,0.0,-3.611612100267249e-06,4.630882211034668e-06,5.032867659375333e-06,4.909849728790155e-06,6.287472622384072e-06,6.22504494878457e-06,6.89380443034115e-06
22,4961207,14861137,24765429,34668362,44572040,54475306,64379261,74282842,84187242,0.0,4.223727567060054e-06,-3.6668558025525386e-06,4.5906365220649664e-06,0.0,5.062608969138193e-06,6.240692080585829e-06,6.215375071489387e-06,6.883087789937529e-06
23,4961232,14861687,24765437,34668373,44571946,54475323,64379283,74282865,84187268,-1.4875379101594944e-06,0.0,3.785729824853715e-06,4.59268593964916e-06,-5.565771959917487e-06,5.107832735287065e-06,6.222939787672401e-06,6.2149201663512934e-06,6.898418618669152e-06
24,4961206,14861146,24765445,34668383,44572071,54475339,64379302,74282885,84187291,0.0,4.342615866276945e-06,-3.7969240528208317e-06,4.615082925028023e-06,0.0,5.099638009584783e-06,6.248099997084953e-06,6.2479633753665475e-06,6.963555088820151e-06
25,4961240,14861696,24765451,34668393,44571969,54475203,64379126,74282684,84186991,-2.6271634526462357e-06,0.0,-3.832618732235704e-06,4.620527426399923e-06,5.5019803021399255e-06,6.151706159448697e-06,0.0,0.0,6.965621504148968e-06
26,4961231,14861645,24765676,34668263,44571816,54475166,64379112,74282640,84187019,-2.5918720162850103e-06,0.0,0.0,4.128147657013341e-06,4.797325991322779e-06,6.289540776924103e-06,6.5936565904789196e-06,7.335895559617736e-06,6.951140904193863e-06
27,4961205,14861102,24765370,34668275,44571941,54475176,64379122,74282657,84187035,0.0,4.378863128832878e-06,4.547148400668345e-06,4.153638003712907e-06,0.0,5.486042435961693e-06,6.191921100713104e-06,6.326891470666632e-06,7.112513075603036e-06
28,4961235,14861652,24765375,34668283,44571831,54475188,64379136,74282675,84187055,5.202757107796433e-07,0.0,-4.339227300826242e-06,4.251354753768946e-06,5.390445132335963e-06,5.453627598214613e-06,6.1317416984146365e-06,6.334846012034772e-06,7.064741688101439e-06
29,4961209,14861109,24765381,34668291,44571956,54475201,64379151,74282692,84187075,0.0,4.382179806166918e-06,-4.31604867826795e-06,4.242584756993823e-06,0.0,5.442722175845634e-06,6.1075482763052145e-06,6.349671059801948e-06,7.061044169725324e-06
30,4961239,14861659,24765389,34668303,44571860,54475221,64379175,74282720,84187106,6.379102344674442e-07,0.0,4.258378486750084e-06,4.170932222619881e-06,-5.534001634033645e-06,5.326741965288455e-06,5.979340965229284e-06,6.134914313245953e-06,6.888619334749641e-06
31,4961215,14861119,24765398,34668316,44571985,54475241,64379199,74282747,84186925,-7.49087557567838e-07,4.426023891810275e-06,4.19484587713424e-06,4.145178003066669e-06,0.0,5.321911647818778e-06,6.0034230568233285e-06,6.186930035821137e-06,8.122408143200199e-06
32,4961189,14861085,24765623,34668416,44571859,54475064,64379023,74282546,84186854,0.0,4.561844314423773e-06,0.0,0.0,0.0,5.612451266369349e-06,0.0,0.0,8.16554753381332e-06
33,4961220,14861079,24765328,34668207,44571738,54475078,64378991,74282501,84186861,5.495262793390246e-07,3.940091168962954e-06,3.926925211472018e-06,4.614057631711171e-06,5.298269308733726e-06,5.448212639815859e-06,6.6120687923788576e-06,7.349598281082504e-06,7.1479315689547975e-06
34,4961222,14861629,24765328,34668207,44571863,54475078,64378995,74282509,84186862,1.95165429888923e-06,0.0,4.101800458845312e-06,-4.4453387545081175e-06,0.0,5.683131123941657e-06,5.997010491506535e-06,6.505352026966501e-06,7.295732294932065e-06
35,4961202,14861075,24765330,34668210,44571742,54475081,64379000,74282515,84186868,-2.9446071716041204e-06,4.2871371606914145e-06,-4.058333413984225e-06,4.367390577827906e-06,5.2710153178523265e-06,5.5950892578177835e-06,5.9951183659159814e-06,6.550153583826081e-06,7.246616911247138e-06
36,4961176,14861625,24765331,34668211,44571867,54475084,64379004,74282521,84186876,0.0,0.0,-4.079980321025585e-06,4.390282853892751e-06,0.0,5.573643838855779e-06,6.076833459488052e-06,6.542636350567858e-06,7.210371831416899e-06
37,4961211,14861078,24765334,34668215,44571748,54475088,64379008,74282525,84186880,-1.974711969009112e-06,4.436729617238732e-06,4.050350725799624e-06,4.344404757155417e-06,5.298413697679006e-06,5.530181141239836e-06,6.101127177620447e-06,6.592045557029614e-06,7.265861785349122e-06
38,4961185,14861628,24765559,34668315,44571667,54474955,64378828,74282324,84186654,0.0,0.0,0.0,0.0,-5.582763747032271e-06,6.058363889137024e-06,6.24997719095609e-06,0.0,0.0
39,4961159,14861577,24765267,34668121,44571639,54474934,64378815,74282299,84186611,0.0,0.0,3.9841347058704675e-06,4.255099028577745e-06,5.432013423225426e-06,5.920254778166797e-06,6.215461225099666e-06,7.029045107888642e-06,7.971303524231079e-06
40,4961205,14861031,24765254,34668103,44571764,54474911,64378787,74282271,84186585,-2.7452898703918566e-06,4.405080718573705e-06,-4.484258144461486e-06,4.7774868637960135e-06,0.0,5.9459906067973785e-06,6.447907109884239e-06,7.0445627172866694e-06,7.707076054777747e-06
41,4961183,14861581,24765247,34668094,44571593,54474896,64378770,74282250,84186561,-1.48355032720185e-06,0.0,4.3558963658444685e-06,4.620925186699678e-06,4.5226955026840646e-06,5.813934402321683e-06,6.280800866699217e-06,6.951622131736727e-06,7.70667542229589e-06
42,4961157,14861022,24765240,34668086,44571718,54474884,64378757,74282237,84186547,0.0,4.038895799647033e-06,-4.331288062293433e-06,4.616943901359786e-06,0.0,5.754285907234715e-06,6.205610771708234e-06,6.827168528608041e-06,7.571880911219569e-06
43,4961194,14861572,24765237,34668081,44571574,54474877,64378749,74282229,84186537,-3.340416007430265e-06,0.0,4.244191816818448e-06,4.541738995660704e-06,4.902318700194911e-06,5.64096310851317e-06,6.1142684928705226e-06,6.738276414760776e-06,7.46995284246419e-06
44,4961168,14861018,24765234,34668078,44571699,54475027,64378830,74282327,84186655,0.0,4.2079083955353604e-06,-4.21861553777293e-06,4.525164053176396e-06,0.0,0.0,5.305234663450083e-06,5.902785867663339e-06,6.635925467299844e-06
45,4961201,14861568,24765279,34668139,44571824,54474978,64378879,74282379,84186712,-1.239695312755735e-06,0.0,3.786009797289875e-06,-4.211364203811459e-06,0.0,6.315327769654163e-06,5.488836323314991e-06,5.924295850894155e-06,6.583817674467368e-06
46,4961175,14861055,24765290,34668155,44571677,54474995,64378898,74282401,84186737,0.0,-4.241075890762573e-06,-3.867348816980326e-06,4.2820630249375255e-06,4.976408200949519e-06,5.233680581310573e-06,5.9385497200691915e-06,6.339919906177305e-06,6.999598659552589e-06
47,4961211,14861605,24765295,34668161,44571802,54475003,64378905,74282409,84186746,7.022011439971338e-07,0.0,4.033595635458176e-06,4.472823121006912e-06,0.0,5.404522257022992e-06,6.169798940904096e-06,6.594667001570516e-06,7.259455080679492e-06
48,4961185,14861055,24765296,34668163,44571685,54475007,64378908,74282414,84186753,0.0,4.401743208051963e-06,-4.105415923464644e-06,4.55008356706687e-06,5.38285268497942e-06,5.478600590082752e-06,6.241185668137979e-06,6.66177243241353e-06,7.317691002883517e-06
49,4961221,14861605,24765298,34668166,44571810,54475011,64378912,74282420,84186759,1.1850275983855995e-06,0.0,-4.095272140459952e-06,4.540068861273933e-06,0.0,5.4898424205154844e-06,6.24144551058593e-06,6.648881210290491e-06,7.306936345121402e-06
50,4961207,14861057,24765300,34668168,44571690,54475014,64378916,74282425,84186885,-2.7258805253572522e-06,4.4583026043030445e-06,-4.099830973132324e-06,4.557633360957614e-06,5.358115180916523e-06,5.4731704384236716e-06,6.232572538864168e-06,6.665888466858933e-06,6.876871007954656e-06
51,4961181,14861098,24765675,34668468,44571827,54475158,64379082,74282625,84187004,0.0,4.020104640471416e-06,0.0,0.0,5.467262141961648e-06,-5.702948626711318e-06,6.543621843341536e-06,0.0,6.938509679866975e-06
52,4961233,14861648,24765382,34668287,44571952,54475308,64379132,74282686,84187062,-3.207042601130328e-06,0.0,-3.932037847892786e-06,4.556515668856033e-06,0.0,0.0,5.588806500679706e-06,6.13207581373571e-06,6.842574756077922e-06
53,4961207,14861116,24765390,34668298,44571869,54475204,64379155,74282712,84187089,0.0,4.652447822927465e-06,3.881121074500519e-06,4.7087091609407035e-06,-5.7891090993494725e-06,-6.239408408031595e-06,5.898722459959763e-06,6.514172824239134e-06,7.217474022468442e-06
54,4961237,14861666,24765395,34668305,44571994,54475232,64379169,74282729,84187106,6.576120675693618e-07,0.0,3.945905055063289e-06,4.799102774719084e-06,0.0,4.937404281240266e-06,6.042385215513027e-06,6.690035872590448e-06,7.337628231792989e-06
55,4961219,14861120,24765399,34668311,44571882,54475243,64379180,74282741,84187121,-4.205594310826305e-06,4.520628283490932e-06,3.966812393977157e-06,4.84212607742328e-06,5.513751695962385e-06,5.233131942173477e-06,6.094445806914595e-06,6.766289860536204e-06,7.4167250133954344e-06
56,4961193,14861670,24765403,34668316,44572007,54475251,64379189,74282752,84187131,0.0,0.0,3.967009615642704e-06,4.865667527019488e-06,0.0,5.29461792883514e-06,6.145703094560773e-06,6.807898202928783e-06,7.454773508924212e-06
57,4961223,14861124,24765778,34668616,44572132,54475455,64379442,74283041,84187466,-1.7034901596705827e-06,4.5342966949221275e-06,0.0,0.0,0.0,-6.339367666086665e-06,7.148985313085097e-06,7.697280872021536e-06,8.776424843394575e-06
58,4961280,14861195,24765521,34668470,44572257,54475605,64379515,74283118,84187545,-1.175433121637781e-06,-4.731566140205009e-06,3.5621099600686756e-06,-4.463500242908809e-06,0.0,0.0,5.446606287134776e-06,5.786247542242886e-06,6.8473047215513474e-06
59,4961258,14861745,24765541,34668496,44572135,54475563,64379557,74283165,84187594,-3.945885533559399e-07,0.0,3.51678313297645e-06,4.404854099879581e-06,5.449765900023936e-06,6.265630972294004e-06,5.570796621331752e-06,5.931305653127085e-06,7.006877031194876e-06
60,4961232,14861211,24765552,34668511,44572260,54475586,64379584,74283195,84187626,0.0,4.73059369071985e-06,3.6948195485006765e-06,4.524774522051124e-06,0.0,5.155774032035853e-06,5.77047948085427e-06,6.148152160015983e-06,7.182174532521612e-06
61,4961269,14861761,24765559,34668521,44572167,54475601,64379601,74283215,84187648,5.708491756148901e-07,0.0,3.79186103980561e-06,4.607028083509044e-06,-5.766520818039374e-06,5.301402898586265e-06,5.939712578781737e-06,6.315480223568251e-06,7.324564277724387e-06
62,4961243,14861218,24765564,34668528,44572292,54475612,64379614,74283230,84187664,0.0,4.60730844128343e-06,-3.839217410739883e-06,4.662710627802071e-06,0.0,5.385666253965608e-06,6.001409452916852e-06,6.415927162571989e-06,7.4189068828660925e-06
63,4961279,14861768,24765568,34668534,44572181,54475761,64379890,74283617,84188140,6.286771446117809e-07,0.0,-3.860905314038472e-06,4.667404161344733e-06,5.579359735101912e-06,6.1016195905875066e-06,7.165201748223513e-06,6.827513584816888e-06,7.024159077516745e-06
64,4961319,14861313,24765728,34668764,44572495,54475980,64380065,74283817,84188251,-1.172143501388776e-06,4.1128116360358855e-06,-3.6625216123552487e-06,4.3035434326721405e-06,5.256682623636855e-06,-6.7194191021094405e-06,0.0,0.0,6.668902514611634e-06
65,4961297,14861863,24765753,34668796,44572620,54476027,64380117,74283824,84188322,-1.8233255728733774e-06,0.0,3.405914478197424e-06,4.279005971857482e-06,0.0,5.187304211697936e-06,5.56337329381429e-06,6.450899110607715e-06,6.562223251879796e-06
66,4961271,14861342,24765767,34668814,44572556,54476055,64380149,74283849,84188363,0.0,4.407425287576403e-06,-3.571193947705551e-06,4.3927224155907114e-06,6.734037097450533e-06,5.294624858049257e-06,5.787924661773612e-06,6.120721709910711e-06,6.81016214806465e-06
67,4961305,14861892,24765775,34668825,44572681,54476072,64380168,74283869,84188388,-9.876763684103884e-07,0.0,-3.715423803338456e-06,4.5021398743896725e-06,0.0,5.434078617529859e-06,5.99221193147236e-06,6.2137132971343925e-06,7.016053378489262e-06
68,4961279,14861348,24765781,34668833,44572572,54476085,64380183,74283886,84188406,0.0,4.380266214398029e-06,3.781661204760736e-06,4.541570569186208e-06,-6.540945212534687e-06,5.489707937501389e-06,6.078146206036986e-06,6.285920827909425e-06,7.133137572236284e-06
69,4961315,14861898,24765785,34668838,44572697,54476092,64380191,74283894,84188652,-8.272241470888405e-07,0.0,3.8387773255415634e-06,4.59589011733668e-06,0.0,5.567642970468159e-06,6.221295410049474e-06,6.450609582201693e-06,8.075201718992951e-06
70,4961357,14861448,24765963,34669099,44573072,54476531,64380716,74284510,84189162,1.1499518298620109e-06,4.221298288094845e-06,-3.404095018501122e-06,-4.317720232441631e-06,0.0,-5.788168353827755e-06,6.732418731703493e-06,7.107329976073413e-06,6.559699026873043e-06
71,4961331,14861490,24766014,34669161,44573019,54476681,64380798,74284599,84189233,0.0,3.909486650811578e-06,-3.6302459984438086e-06,-4.336191589083946e-06,6.860514247334465e-06,0.0,5.705108856357601e-06,5.6747868589835686e-06,6.502458364215788e-06
72,4961361,14862040,24766034,34669188,44573144,54476649,64380843,74284649,84189277,-5.136427444162641e-07,0.0,3.4724625178582596e-06,4.24144729397385e-06,0.0,6.181692686821797e-06,5.759329335127206e-06,5.750843164771752e-06,6.7031364913652226e-06
73,4961335,14861507,24766044,34669201,44573053,54476668,64380867,74284677,84189304,0.0,4.372370830093698e-06,3.6799589193566937e-06,4.43412082767254e-06,-6.4563107934251445e-06,5.301113529193575e-06,6.0220614434145476e-06,6.044871421473596e-06,6.922625583058299e-06
74,4961371,14862057,24766050,34669209,44573178,54476679,64380882,74284693,84189323,7.513249184436846e-07,0.0,3.792586090439852e-06,4.526543486159056e-06,0.0,5.4374836038296145e-06,6.170073616362572e-06,6.260052036168876e-06,7.041327285930735e-06
75,4961345,14861513,24766055,34669216,44573070,54476689,64380893,74284707,84189338,0.0,4.248528278862722e-06,3.839990276762812e-06,4.555631676739045e-06,-6.1639269887304105e-06,5.4591903871264e-06,6.222846578873072e-06,6.270905205981469e-06,7.109411160589294e-06
76,4961379,14862063,24766059,34669222,44573195,54476698,64380903,74284718,84189350,-4.1993529194566544e-07,0.0,-3.847183318019656e-06,4.5727855043618826e-06,0.0,5.487193703445938e-06,6.237746645556031e-06,6.337379290234384e-06,7.152710891627133e-06
77,4961365,14861517,24766062,34669225,44573081,54476704,64380910,74284725,84189357,-2.1025202351913566e-06,4.2112902970882054e-06,-3.8785089967659645e-06,4.608349532607238e-06,-6.0540078231998795e-06,5.556646243150451e-06,6.297711080573662e-06,6.4069009392633296e-06,7.247322076926139e-06
78,4961339,14862067,24766064,34669229,44573206,54476708,64380915,74284731,84189364,0.0,0.0,3.896640766422297e-06,4.607457558165597e-06,0.0,5.57576451752373e-06,6.335954208252742e-06,6.428299744631426e-06,7.243849619839138e-06
79,4961369,14861519,24766066,34669230,44573088,54476711,64380919,74284735,84189369,6.065318371528177e-07,4.1685015341102615e-06,-3.9146808014874125e-06,4.663343678494211e-06,5.970481174192772e-06,5.587890954671423e-06,6.347206477319969e-06,6.47504667137401e-06,7.273253691769217e-06
80,4961343,14862069,24766067,34669233,44573213,54476715,64380924,74284740,84189375,0.0,0.0,3.935591828021229e-06,4.635460284914602e-06,0.0,5.5985910272277305e-06,6.344902917673157e-06,6.438809583499376e-06,7.251722637197483e-06
81,4961377,14861521,24766068,34669234,44573093,54476718,64380927,74284744,84189378,1.1315391287976223e-06,4.145039614415042e-06,-3.925678450017707e-06,4.657832402149233e-06,5.93596852828552e-06,5.6255668168403345e-06,6.380546473199706e-06,6.481551294068539e-06,7.316520381935007e-06
82,4961361,14862071,24766069,34669236,44573218,54476720,64380930,74284747,84189381,-3.785123154121642e-06,0.0,-3.921449055074492e-06,4.640190297198168e-06,0.0,5.624713824625417e-06,6.3804430035911335e-06,6.4952501223144834e-06,7.307413897050486e-06
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
