freq__2019-06-28_12-53-54_,rs__2019-06-28_12-53-54_,xs__2019-06-28_12-53-54_,freq__2019-06-28_13-04-33_,rs__2019-06-28_13-04-33_,xs__2019-06-28_13-04-33_
44599113.0,10.0703125,-153.125,44599113.0,10.0390625,-153.125
44599144.0,10.0859375,-153.0,44599144.0,10.0234375,-153.125
44599174.0,10.0703125,-153.0,44599174.0,10.03125,-153.125
44599204.0,10.0859375,-153.0,44599204.0,10.046875,-153.125
44599234.0,10.0625,-153.0,44599234.0,10.0703125,-153.125
44599264.0,10.09375,-153.0,44599264.0,10.03125,-153.0
44599294.0,10.0703125,-153.0,44599294.0,10.03125,-153.0
44599324.0,10.046875,-153.0,44599324.0,10.015625,-153.0
44599354.0,10.09375,-153.0,44599354.0,9.9921875,-153.0
44599384.0,10.078125,-153.0,44599384.0,10.0078125,-153.0
44599414.0,10.0546875,-153.0,44599414.0,10.015625,-153.0
44599444.0,10.0859375,-152.875,44599444.0,10.0390625,-153.0
44599474.0,10.1171875,-152.875,44599474.0,10.0234375,-153.0
44599504.0,10.0625,-152.875,44599504.0,10.0078125,-153.0
44599534.0,10.1015625,-152.875,44599534.0,10.015625,-153.0
44599564.0,10.078125,-152.875,44599564.0,10.046875,-152.875
44599594.0,10.0703125,-152.875,44599594.0,10.0390625,-152.875
44599624.0,10.1015625,-152.875,44599624.0,9.9921875,-152.875
44599654.0,10.09375,-152.875,44599654.0,10.0078125,-152.875
44599684.0,10.109375,-152.875,44599684.0,9.9921875,-152.875
44599714.0,10.0859375,-152.875,44599714.0,10.015625,-152.875
44599744.0,10.0625,-152.875,44599744.0,10.03125,-152.875
44599774.0,10.0546875,-152.75,44599774.0,10.0078125,-152.875
44599804.0,10.1015625,-152.75,44599804.0,9.96875,-152.875
44599834.0,10.078125,-152.75,44599834.0,10.0078125,-152.875
44599864.0,10.0546875,-152.75,44599864.0,10.0078125,-152.875
44599894.0,10.0625,-152.75,44599894.0,10.0078125,-152.875
