freq__2019-06-27_14-33-42_,rs__2019-06-27_14-33-42_,xs__2019-06-27_14-33-42_,freq__2019-06-27_14-41-42_,rs__2019-06-27_14-41-42_,xs__2019-06-27_14-41-42_,freq__2019-06-27_14-56-42_,rs__2019-06-27_14-56-42_,xs__2019-06-27_14-56-42_,freq__2019-06-27_15-03-26_,rs__2019-06-27_15-03-26_,xs__2019-06-27_15-03-26_,freq__2019-06-27_15-10-12_,rs__2019-06-27_15-10-12_,xs__2019-06-27_15-10-12_,freq__2019-06-27_15-16-58_,rs__2019-06-27_15-16-58_,xs__2019-06-27_15-16-58_,freq__2019-06-27_15-23-44_,rs__2019-06-27_15-23-44_,xs__2019-06-27_15-23-44_,freq__2019-06-27_15-30-28_,rs__2019-06-27_15-30-28_,xs__2019-06-27_15-30-28_,freq__2019-06-27_15-37-14_,rs__2019-06-27_15-37-14_,xs__2019-06-27_15-37-14_,freq__2019-06-27_15-44-02_,rs__2019-06-27_15-44-02_,xs__2019-06-27_15-44-02_,freq__2019-06-27_15-50-48_,rs__2019-06-27_15-50-48_,xs__2019-06-27_15-50-48_,freq__2019-06-27_15-57-32_,rs__2019-06-27_15-57-32_,xs__2019-06-27_15-57-32_,freq__2019-06-27_16-04-18_,rs__2019-06-27_16-04-18_,xs__2019-06-27_16-04-18_
64362190.0,11.234375,-104.8125,64361717.0,11.140625,-104.875,64361717.0,11.015625,-104.8125,64361728.0,11.0078125,-104.875,64361725.0,10.984375,-104.875,64361716.0,10.9921875,-104.8125,64361715.0,10.9609375,-104.875,64361712.0,10.9765625,-104.875,64361714.0,10.9375,-104.875,64361711.0,10.9296875,-104.875,64361712.0,10.953125,-104.875,64361714.0,10.9609375,-104.875,64361714.0,10.921875,-104.875
64362230.0,11.21875,-104.8125,64361737.0,11.1328125,-104.875,64361737.0,11.015625,-104.875,64361748.0,11.0234375,-104.8125,64361745.0,11.0078125,-104.875,64361736.0,10.984375,-104.8125,64361735.0,10.96875,-104.875,64361732.0,10.953125,-104.875,64361734.0,10.9375,-104.875,64361731.0,10.9609375,-104.875,64361732.0,10.9453125,-104.875,64361734.0,10.9375,-104.875,64361734.0,10.9296875,-104.875
64362270.0,11.234375,-104.8125,64361757.0,11.1171875,-104.8125,64361757.0,11.03125,-104.8125,64361768.0,11.015625,-104.8125,64361765.0,10.9921875,-104.875,64361756.0,10.9921875,-104.875,64361755.0,10.9921875,-104.875,64361752.0,10.953125,-104.875,64361754.0,10.953125,-104.875,64361751.0,10.9609375,-104.875,64361752.0,10.921875,-104.875,64361754.0,10.9453125,-104.8125,64361754.0,10.921875,-104.875
64362310.0,11.2265625,-104.8125,64361777.0,11.140625,-104.875,64361777.0,11.03125,-104.8125,64361788.0,11.0,-104.875,64361785.0,10.9921875,-104.875,64361776.0,10.984375,-104.8125,64361775.0,10.984375,-104.8125,64361772.0,10.96875,-104.875,64361774.0,10.9609375,-104.875,64361771.0,10.9609375,-104.875,64361772.0,10.953125,-104.8125,64361774.0,10.9453125,-104.875,64361774.0,10.9296875,-104.875
64362350.0,11.234375,-104.8125,64361797.0,11.1328125,-104.875,64361797.0,11.015625,-104.875,64361808.0,10.9921875,-104.875,64361805.0,11.0234375,-104.8125,64361796.0,11.0,-104.875,64361795.0,10.9765625,-104.8125,64361792.0,10.9609375,-104.875,64361794.0,10.9453125,-104.875,64361791.0,10.9375,-104.875,64361792.0,10.9453125,-104.875,64361794.0,10.9453125,-104.8125,64361794.0,10.9296875,-104.875
64362390.0,11.234375,-104.8125,64361817.0,11.1484375,-104.875,64361817.0,11.046875,-104.8125,64361828.0,11.0234375,-104.8125,64361825.0,11.0078125,-104.8125,64361816.0,10.984375,-104.8125,64361815.0,10.9765625,-104.875,64361812.0,10.96875,-104.875,64361814.0,10.953125,-104.875,64361811.0,10.9375,-104.875,64361812.0,10.9375,-104.875,64361814.0,10.953125,-104.875,64361814.0,10.921875,-104.8125
64362430.0,11.234375,-104.8125,64361837.0,11.140625,-104.875,64361837.0,11.0234375,-104.8125,64361848.0,11.03125,-104.8125,64361845.0,10.984375,-104.875,64361836.0,10.9921875,-104.8125,64361835.0,10.984375,-104.8125,64361832.0,10.9609375,-104.8125,64361834.0,10.9375,-104.875,64361831.0,10.953125,-104.875,64361832.0,10.9375,-104.8125,64361834.0,10.9453125,-104.8125,64361834.0,10.9609375,-104.875
64362470.0,11.2265625,-104.8125,64361857.0,11.1328125,-104.875,64361857.0,11.0,-104.8125,64361868.0,11.0234375,-104.8125,64361865.0,10.9765625,-104.875,64361856.0,10.984375,-104.875,64361855.0,10.984375,-104.875,64361852.0,10.9609375,-104.875,64361854.0,10.96875,-104.875,64361851.0,10.9453125,-104.875,64361852.0,10.9453125,-104.875,64361854.0,10.921875,-104.8125,64361854.0,10.921875,-104.875
64362510.0,11.25,-104.8125,64361877.0,11.1640625,-104.875,64361877.0,11.015625,-104.8125,64361888.0,11.0234375,-104.8125,64361885.0,11.0,-104.8125,64361876.0,10.984375,-104.8125,64361875.0,10.9609375,-104.8125,64361872.0,10.9609375,-104.875,64361874.0,10.9609375,-104.875,64361871.0,10.9609375,-104.875,64361872.0,10.9453125,-104.875,64361874.0,10.9453125,-104.8125,64361874.0,10.9140625,-104.875
64362550.0,11.234375,-104.8125,64361897.0,11.15625,-104.8125,64361897.0,11.0078125,-104.8125,64361908.0,11.0234375,-104.875,64361905.0,11.015625,-104.8125,64361896.0,10.984375,-104.8125,64361895.0,10.9765625,-104.875,64361892.0,10.9765625,-104.875,64361894.0,10.96875,-104.875,64361891.0,10.953125,-104.875,64361892.0,10.9453125,-104.875,64361894.0,10.9375,-104.875,64361894.0,10.921875,-104.875
